resourceinstanceid,graphid,graphpublicationid,principaluser_id,comp1_statement_tileid,comp1_statement_part_statement_content,comp1_statement_part_statement_type,comp1_statement_part_statement_language,comp1_statement_nodegroupid,comp2_statement_tileid,comp2_statement_part_statement_content,comp2_statement_part_statement_type,comp2_statement_part_statement_language,comp2_statement_nodegroupid,comp1_tileid,comp1_part_name_content,comp1_part_name_type,comp1_part_name_language,comp1_nodegroupid,comp1_part_type,comp1_n_tileid,comp1_n_part_dimension_value_,comp1_n_part_dimension_type_,comp1_n_part_dimension_unit,comp1_n_nodegroupid,comp2_tileid,comp2_part_name_content,comp2_part_name_type,comp2_part_name_language,comp2_nodegroupid,comp2_part_type,comp2_n_tileid,comp2_n_part_dimension_value_,comp2_n_part_dimension_type_,comp2_n_part_dimension_unit,comp2_n_nodegroupid,comp3_tileid,comp3_part_type,comp3_nodegroupid,comp3_statement_tileid,comp3_statement_part_statement_content,comp3_statement_part_statement_type,comp3_statement_part_statement_language,comp3_statement_nodegroupid
e00e57c7-49c7-45d4-bf43-ecb372168e13,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ad97fdd5-6b5c-4cf3-90b1-83f0953582ec,"{""en"": {""value"": ""14.002 g linseed oil"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,62067725-6b28-43a6-9216-ca6cc5a04d4a,"{""en"": {""value"": ""0.735 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,b3824200-01be-4e74-88f5-5fc9522d95e2,"{""en"": {""value"": ""linseed oil"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,ae737f2d-5f99-45a5-85c3-982f82b2700f,14.002,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,1bd3607b-002b-4deb-a82c-ffa44fef1c9d,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,9df28893-d165-49b9-aa7c-a1a0e07a3a43,0.735,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
7221d469-9cd9-4034-b66d-d91026dfde42,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7229b015-6a1a-4165-81ee-74cbc06e9456,"{""en"": {""value"": ""14.002 g linseed oil"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,98a8541e-1485-4b5d-8bfe-c611cd620aa0,"{""en"": {""value"": ""0.735 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,5493a97a-9214-41eb-9760-010432d7eca3,"{""en"": {""value"": ""linseed oil"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,7fd5e044-ee17-4594-b508-bf10f8606f2f,14.002,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,50e372dc-b671-42c4-847b-3a237e3ddb76,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,788c49e7-e21c-4fd5-bc92-ab41290e01c5,0.735,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
f5469321-362f-4326-b42b-04a885be04c5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e88aa004-4293-435f-b312-fa78329520cc,"{""en"": {""value"": ""14.002 g linseed oil"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,27b93a99-8ed9-4a77-abe1-7c2ee827999d,"{""en"": {""value"": ""0.735 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,1b9736d1-6766-4011-8fc0-f6497f40f434,"{""en"": {""value"": ""linseed oil"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,9406586e-606b-44dd-b79f-444f6849b9ae,14.002,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,98319b1e-419c-4b05-9115-fec1117e54e4,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,7abfbb77-5786-4601-9421-a5f7d74c1663,0.735,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
5c609b5b-2378-44b4-b08d-7ddaf0b354ea,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8da42ee6-5ee1-427d-9d84-3452b6024daf,"{""en"": {""value"": ""15.002 g linseed oil"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,e6cb237c-6337-44ac-9389-a082c4824ed7,"{""en"": {""value"": ""0.311 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,eba14762-eb32-47d2-b606-8abf8a4ee323,"{""en"": {""value"": ""linseed oil"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,5196af4f-a66b-4674-8a2f-c06ace4bf084,15.002,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,52d8eaa3-2c1a-40a0-9837-17f35271eb3f,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,f582ffed-49c7-43b3-a258-4b415ca09e3d,0.311,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
0e78d26c-30a8-4831-ae1c-59a3dafd5e80,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0751aa04-ffde-410c-93ff-05d2465f1d0c,"{""en"": {""value"": ""15.002 g linseed oil"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,82b2ba6d-ccfe-4d47-8229-ec45e5bb384d,"{""en"": {""value"": ""0.311 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,ab486eea-20dc-4c61-a77b-1b36494bb4dd,"{""en"": {""value"": ""linseed oil"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,d8b44162-e8f1-4a95-88f8-984cb8d0b1b5,15.002,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,ecea5a3d-8759-495a-91d5-a70118c81324,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,e883e6bb-eace-43c8-8caf-1e07355268d5,0.311,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
b55a4004-0fe1-49b6-aadd-d7722d629b69,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4b027f61-92f1-4925-aa5c-bb28865130a9,"{""en"": {""value"": ""15.002 g linseed oil"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,695134e6-145d-4f10-8bfc-d596f82ca58a,"{""en"": {""value"": ""0.311 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,2ea065bc-dbb8-4f2b-804c-3c614a132a86,"{""en"": {""value"": ""linseed oil"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,83aecf6d-79e8-4342-95e1-f416e2142775,15.002,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,e412a90e-398c-433b-8861-da6f7a968fa1,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,b7c8064c-812e-4b1e-a567-23c9c1a7e62f,0.311,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
e7e3b34c-5423-44a6-a7b6-692b7d245ecf,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42a1752c-26e8-4226-a90f-a9668d44a49f,"{""en"": {""value"": ""15.002 g linseed oil"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,f8548d06-4504-45d0-9a41-3f543f21c9cb,"{""en"": {""value"": ""0.311 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,2db64823-30a3-4a44-b02c-0319b4be2a55,"{""en"": {""value"": ""linseed oil"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,a44a5406-868c-42af-80a8-81eb27ae9034,15.002,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,46e25769-3d89-429e-8c07-b65f1b0017cd,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,eafc09ab-fd65-4313-99f2-203fd6471c5f,0.311,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
8430decd-a71d-47f9-b004-644f4efceeb9,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a0123179-7324-48d2-a064-1dec0cbcc617,"{""en"": {""value"": ""15.004 g linseed oil"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,b49e1f62-2f90-401e-bc0d-8bf5628ea783,"{""en"": {""value"": ""0.151 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,16c315ec-a6b4-46c3-be8f-8e4fd1cc9344,"{""en"": {""value"": ""linseed oil"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,40866552-4fd0-45cc-b36f-012b58960b8d,15.004,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,05138c23-a5ba-4d92-9066-9b294c476c92,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,87dc3fdf-d1be-42e6-a28f-cf42cb3df081,0.151,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
42b6cdf3-b88b-4f88-985d-11eac87dba48,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,acdd2e85-3c63-481a-a1b8-a382ee32fe21,"{""en"": {""value"": ""15.004 g linseed oil"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,04d315e4-c790-43dc-b4fd-8d4c4dd4d610,"{""en"": {""value"": ""0.151 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,b4c1a449-1cc6-4e5d-99c3-9f6a7cb55600,"{""en"": {""value"": ""linseed oil"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,34e3b9ab-3d04-4068-89d2-3ae941626fc7,15.004,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,fda66bb3-5fc8-4db2-843c-d9de10e94ccc,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,73f19466-ee48-4372-b399-4012df247eab,0.151,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
90fecc62-d503-490d-af2d-e408f848ea48,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,90e21247-892d-48c9-ac39-1dd1a33319f6,"{""en"": {""value"": ""15.004 g linseed oil"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,8f861ff4-3c89-4c83-81b4-8e04c12fb763,"{""en"": {""value"": ""0.151 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,a66728da-ca3f-4975-8fa1-4e151d4916ae,"{""en"": {""value"": ""linseed oil"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,e3cc2fc7-211b-4bab-a576-e55d8d026553,15.004,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,1b3f35cc-2da9-4c7f-b2d9-53be716084b5,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,8d36683d-d8c9-4515-91cf-a380eaa3aabd,0.151,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
5633019c-7951-4452-9537-2d0d668c1808,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d095a322-036b-4fbc-85b5-e55568e8797a,"{""en"": {""value"": ""15.004 g linseed oil"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,6a1c6080-9a37-43b5-b29f-0890b06e1d10,"{""en"": {""value"": ""0.151 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,292de403-6dad-469a-8ba7-70b5feaeda4d,"{""en"": {""value"": ""linseed oil"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,fa05d5bc-df89-4b1b-af2c-44bd2e4ce66a,15.004,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,f14682c6-fa6c-44c8-8013-5d3286961884,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,16d51a60-6b12-4613-9f0b-0f4d89705d6d,0.151,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
9527dc5a-60b5-4c8a-99eb-148b826f9a4b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,aea0538c-11f6-4ad8-ab08-7b6ea0248fe2,"{""en"": {""value"": ""15.003 g linseed oil"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,c705ead1-38f5-40e3-89d5-ce6d8ca2065f,"{""en"": {""value"": ""0.033 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,b72eeaad-bef4-46fc-aeff-7b5cf212c6c3,"{""en"": {""value"": ""linseed oil"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,15a1e5e2-2865-4b9b-973e-007486cce0ac,15.003,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,3982c44f-0cc7-4021-9623-b641bb8c60c5,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,34678ad6-a289-4ddb-b897-34fa8fa925f7,0.033,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
0e1a4658-f638-4a58-8ca3-eb14fdfa5ffc,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,84987958-51c2-49b0-8532-c6099e2c75b6,"{""en"": {""value"": ""15.003 g linseed oil"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,1914021b-86a9-4588-9938-569b0647d2fb,"{""en"": {""value"": ""0.033 g gum arabic"", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83f62-08e4-11f0-81c1-0275dc2ded29,99f4b4f5-f2fd-4da4-a9c9-10956fa1327f,"{""en"": {""value"": ""linseed oil"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,0dd380be-1e2a-485c-890b-79f70893f8ba,15.003,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,a89fd0aa-cdd9-4e6a-871c-7d4a65cd2b45,"{""en"": {""value"": ""gum arabic"", ""direction"": ""ltr""}}","[""45f1707d-574e-4fd7-b78a-062472dbe718""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6ee83c9c-08e4-11f0-81c1-0275dc2ded29,52a5d486-7cb2-4369-b0b1-2fec4f5ffdbf,abf77325-6f07-4d08-acb5-2b3e44501794,0.033,f729dd3e-c92c-4ebc-95d1-7e765c5606eb,01bba78f-94ab-4d6f-9a53-e76575b85531,6ee8420a-08e4-11f0-81c1-0275dc2ded29,,,,,"""""","""""","""""",
