fix,rsci_uuid,Barcode No.,Barcode Prefix,Legacy Chemical (CAS) No.,cas 1,cas 2,cas 3,cas 4,cas 5,Chemical Formula,Chemical Name,Ak Notes
,86fcefb5-a950-4294-8add-c1403bea4d47,11855,PIG,7778-18-9,7778-18-9,,,,,CaSO4,calcium sulfate,
,fad347e8-61b5-4501-9e4b-56d1031fb9d0,10801,PIG,7778-18-9,7778-18-9,,,,,CaSO4,calcium sulfate,
,bb0cd73e-4b9d-4cb2-9403-9e1a2a6ea760,20008,FILR,7778-18-9,7778-18-9,,,,,,"Sulphate of calcium, hydrated",
,6b3c115f-1e5c-4700-adb3-33dd471a594c,11336,PIG,7782-42-5,7782-42-5,,,,,C,carbon,
,84431c4d-3da6-4478-ba28-28976fb204da,11832,PIG,7782-42-5,7782-42-5,,,,,C,carbon,
,9cc1be92-683d-48cb-8e6b-689e6273449e,11834,PIG,7782-42-5,7782-42-5,,,,,C,carbon,
,cc9804f1-cd83-4165-9225-aae6dc16a775,19809,RAWI,7782-42-5,7782-42-5,,,,,,(No chemical name provided),
,829ac666-543d-41c7-8921-235aa64322ae,19810,RAWI,7782-42-5,7782-42-5,,,,,,(No chemical name provided),
,adca04a9-8d39-470a-a4ac-8087b7b8d741,19865,PIG,7782-42-5,7782-42-5,,,,,,(No chemical name provided),
,4325fb70-67f8-4c22-850e-b2061270748e,19866,PIG,7782-42-5,7782-42-5,,,,,,(No chemical name provided),
,f5dfee34-4dba-4162-b6b0-520e6601c6b0,15034,OIL,8000-25-7,8000-25-7,,,,,,(No chemical name provided),
,4f24a58a-ec44-4642-b84b-f8154caf5bb3,10638,OIL,8000-28-0,8000-28-0,,,,,,(No chemical name provided),
,7aed048c-9438-4324-a78e-d888e177a446,10679,OIL,8000-28-0,8000-28-0,,,,,,(No chemical name provided),
,534de1d5-1355-43b4-a932-acb64b3ab5df,15025,OIL,8000-28-0,8000-28-0,,,,,,(No chemical name provided),
,7e452e8f-4c79-4c75-a53c-f695b91c802c,11384,OIL,8000-28-0,8000-28-0,,,,,,(No chemical name provided),
,649e4ae7-df7e-4bfc-a9ab-799e9aa4f728,16339,OIL,8000-28-0,8000-28-0,,,,,,(No chemical name provided),
,938cee09-de81-4603-9baf-af3c25ce823b,11378,OIL,8000-29-1,8000-29-1,,,,,,(No chemical name provided),
,fe464b63-c431-4902-9b29-67702bade46b,11383,OIL,8000-29-1,8000-29-1,,,,,,(No chemical name provided),
,55998ca0-0ceb-4d37-8261-fa8695d07874,15024,OIL,8000-34-8,8000-34-8,,,,,,(No chemical name provided),
,3b004e2b-0db9-4244-89fb-193662c9179b,11374,OIL,8000-34-8,8000-34-8,,,,,,(No chemical name provided),
,b502a76d-6321-4963-8749-528e1b060f40,16338,OIL,8000-34-8,8000-34-8,,,,,,(No chemical name provided),
,2fffa14e-8beb-49e0-850a-e56c8742b72a,15033,OIL,8000-48-4,8000-48-4,,,,,,(No chemical name provided),
,31988caa-0060-41bb-abb8-8533a45da8b3,15027,OIL,8001-20-5 or 68038-50-6,8001-20-5,68038-50-6,,,,,(No chemical name provided),
,4fd60e13-4b51-4467-886c-12cda5621ad7,16340,OIL,8001-20-5 or 68038-50-6,8001-20-5,68038-50-6,,,,,(No chemical name provided),
,1371439b-de8c-4c9d-ba89-31fd2774878a,17292,OIL,8001-20-5 or 68038-50-6,8001-20-5,68038-50-6,,,,,(No chemical name provided),
,ce22d18e-8ac8-4ab1-a1eb-ded4f070b324,10633,OIL,8001-21-6,8001-21-6,,,,,,mostly glycerides of linoleic and oleic acids,
,18c402d3-a9e5-42f0-85b0-65bc87db0620,10700,OIL,8001-21-6,8001-21-6,,,,,,mostly glycerides of linoleic and oleic acids,
,ce7ae522-6c93-44a9-a671-514f793c3144,15029,OIL,8001-21-6,8001-21-6,,,,,,mostly glycerides of linoleic and oleic acids,
,86dd3167-8733-4938-99c0-e7ba1fb330f3,16342,OIL,8001-21-6,8001-21-6,,,,,,mostly glycerides of linoleic and oleic acids,
,69723a16-bf54-44ff-adc4-69a38e8df78b,17287,OIL,8001-21-6,8001-21-6,,,,,,mostly glycerides of linoleic and oleic acids,
,21d75ade-9217-4d28-98ea-245cadb823ee,17295,OIL,8001-21-6,8001-21-6,,,,,,mostly glycerides of linoleic and oleic acids,
,c50f09c7-e921-4390-9d39-11e49cef6f3e,17371,OIL,8001-21-6,8001-21-6,,,,,,mostly glycerides of linoleic and oleic acids,
,f20e9779-555f-4d3b-a818-7b3a3f9dc6b2,17372,OIL,8001-21-6,8001-21-6,,,,,,mostly glycerides of linoleic and oleic acids,
,c45ce58c-dd8c-4bd2-9ba2-2733a46c3b26,10673,OIL,8001-22-7,8001-22-7,,,,,,"mostly glycerides of linoleic, oleic, palmetic and stearic acids",
,e77eb1ba-4497-432e-aac1-2ec6c72dc34c,17294,OIL,8001-22-7,8001-22-7,,,,,,"mostly glycerides of linoleic, oleic, palmetic and stearic acids",
,9bf8924d-85d4-4f0c-b8da-3b7c739c68b3,10664,OIL,8001-23-8,8001-23-8,,,,,,(No chemical name provided),
,92b8d5a0-face-4cea-9a2d-ea4fa0941d39,10716,OIL,8001-23-8,8001-23-8,,,,,,(No chemical name provided),
,e382c711-5314-4a58-a403-5127fe1f53a5,10741,OIL,8001-23-8,8001-23-8,,,,,,(No chemical name provided),
,132b6a26-110e-4d4d-aa01-781644c517ff,13158,OIL,8001-23-8,8001-23-8,,,,,,(No chemical name provided),
,69674323-28ef-45e2-b136-eea60af5f8b3,17290,OIL,8001-23-8,8001-23-8,,,,,,(No chemical name provided),
,d9c670c2-2263-45af-8ea7-719dbb255cd7,17291,OIL,8001-23-8,8001-23-8,,,,,,(No chemical name provided),
,9e6d953f-8cae-4705-bc09-e37778739e46,17373,OIL,8001-23-8,8001-23-8,,,,,,(No chemical name provided),
,7f07538f-7cf0-486d-bde4-60365bd5280d,17374,OIL,8001-23-8,8001-23-8,,,,,,(No chemical name provided),
,42ddafb9-1272-4839-b207-b7eef4651fa5,10686,OIL,8001-25-0,8001-25-0,,,,,,(No chemical name provided),
,5d6ac876-cfef-401c-aeb9-73e54c96342c,11410,OIL,8001-25-0,8001-25-0,,,,,,(No chemical name provided),
,6e72512e-a130-4197-9815-d4f800bb6050,10611,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,d1cfc3ae-a5dc-4e05-a358-28cdfbf4d3df,10612,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,856e3242-7761-4f16-ad53-42f24a9aad67,10613,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,0175f298-5982-458b-9cfa-f907662cfc1c,10614,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,eabcd5a8-156c-44b7-bce3-8b1e11795e4d,10615,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,4d278531-7e25-4e87-9c30-863107c60dae,10616,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,b484e65d-df9f-49de-995a-75452e47e482,10618,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,a431be75-1c8f-4f69-b690-35d62a80e656,10619,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,f798692b-1d89-488b-a1bd-962a695d2621,10620,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,90b9f380-93cf-450e-9090-99b381a74c0b,10621,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,5e4314a0-be3d-47cd-a814-84eab6297f19,10622,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,0526bab6-7677-4575-8966-ec2555f70488,10623,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,ef90134f-9553-4033-af22-762949b3261b,10625,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,f804cb44-f43c-434d-bed3-460c9c2d186f,10626,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,4aa811b3-16f3-4007-a354-6df674307c74,10627,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,4d32b648-9066-4ee8-9e96-13c5422fcbdb,10628,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,f153c83e-26f1-41c1-a46d-68f7b7dc69e9,10630,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,49aceccf-c4fc-4367-a463-d0219a8db675,10631,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,8a4a75e8-2607-4979-a8e6-bb5e1837283d,10632,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,4825cb78-a006-4d2b-b79e-3dc97d0d62a6,10634,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,1c7f770c-cb94-461c-9b94-ad52b24a84be,10637,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,41487eba-4a5a-418a-9d90-f3719c96c7f5,10640,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,f00eea16-d641-42f5-b70d-c75ece098949,10643,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,d8e21008-8cb2-4d01-8821-7583a42b6429,10645,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,b40256b7-dd96-44fb-9188-63bf06c37128,10646,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,8395109a-c698-445c-ab60-83a90bab21fa,10647,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,759de5cc-7d36-4603-a6c1-8e3b40375920,10648,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,f9f71add-6205-4b4a-9168-b2e323aa1b26,10649,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,6ae672d8-2897-49d2-a9ef-35d3411cc135,10650,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,caa0f6cb-f7c3-4d5a-aa61-7490d748c388,10653,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,eaa7ccd5-cda4-402c-a05a-4df8aa71c913,10655,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,4dad1afb-7f4f-4758-8146-a087467face1,10656,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,c3ddd105-2959-4de4-8a05-a7d8dfb12743,10657,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,493850b5-779a-4dfb-933f-e32f672536b7,10658,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,90d24d89-9a63-4d97-9015-a5fea3ce510c,10659,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,c7ed0c6e-954c-4ac2-921a-77f493b9ab18,10660,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,90137f9b-681f-4217-bb54-40c623fde51a,10661,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,128045d3-2b0b-400c-9406-c95d92b51fa7,10669,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,810937f5-4926-4e14-887e-d0b03fefe7e9,10671,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,19625a2a-c219-47d0-b446-94282b66d6cb,10676,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,18694c9d-e3c1-405d-8d77-6d3a5397c6e5,10677,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,2dd018bd-f8f2-44a0-a51d-df78a872e165,10678,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,9aad550d-d269-499f-98eb-ae0afebda6e7,10681,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,ffcf3b26-aa3e-4961-9d35-1210cb711626,10682,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,59e6c2db-c47e-4d93-8ec7-f9f54d4825cc,10685,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,3a16348a-e1ea-4c74-8bc6-3302f5d7b9ae,10687,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,ba7d1a0d-034c-4c3a-ba42-161a537f2223,10688,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,cb10a053-1e23-4e1c-81df-f34b6f5422ff,10689,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,ee96f856-e1cb-4a99-93c3-57236e93ae4d,10690,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,f4417d03-ea2d-4bc3-af42-8f11385914d9,10691,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,93fceeac-e5f7-4e56-9a26-df6941e4dd72,10692,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,fb8f98c5-0734-442b-b609-c8be13418ed5,10693,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,32814e66-1035-458d-b42a-107f9432e769,10694,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,f0510a5a-c2da-4371-9ba5-fe5bf3364de3,10695,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,d87f5c8b-6d2f-4083-87ac-301af64fc08c,10696,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,b99ce5cb-2785-4c7a-b0bd-140a1f3b32bc,10697,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,da7674cb-8c36-4fc0-b3dc-5ac26005a774,10704,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,70b8460c-47c9-44dc-8aae-ae2871b235c8,10705,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,b8f2d9cf-a14f-48b2-822f-d0496a3c8bdc,10706,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,af0d684b-abe8-433a-ab6f-edf5705f323a,10709,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,8517b136-0192-4661-b3a2-ba471c68d36c,10710,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,7993cdc7-ea95-4d5b-a1bb-372ddfc132df,10711,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,9f1ed7cb-8b32-4e26-9110-9539037ac7a6,10712,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,f762461a-ebf0-48ba-b8f4-81ed75e6c57b,10713,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,7d9485bb-6ae3-4dfb-b18e-e8e2d931c12e,10717,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,3f151672-11a9-4d78-8a9f-cf8c51dd8bd3,10720,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,a10f95fb-77e0-4a7b-9917-3aff179473cb,10723,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,ba236f63-3a3c-4b68-bbd6-e7859e6bed04,10734,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,05bda4da-1497-4be4-b064-ee0e04674080,10736,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,e514220c-9692-4720-8e28-735a31e414c6,10737,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,a6eb076f-8c53-4e71-82d5-23c0ed034993,10740,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,1fd8faba-541d-463d-a5a2-d8d4ee243769,10742,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,690510b8-912f-4ed0-a5ac-bb1435c1456d,10750,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,a2f9f88a-c563-4b24-899f-a87095a37d46,10752,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,4ed846ad-1a7f-4c10-9da7-148b57fcc0b9,15011,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,90fb8f33-19c4-49bf-a508-80e1cbf623e5,15012,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,b25afdae-6a2b-4c86-afd3-17047fd5aab7,15013,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,aec7bcd5-7bc6-4802-8407-c49ed6ea2179,15014,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,8e948805-8483-46be-919d-173af2722d68,15018,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,b8abbb9c-13aa-442d-9088-bfbe0934cc44,15019,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,d9ab2d90-281c-4fce-8954-65ef22c294ff,15020,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,5efe0359-e2c7-4f37-be4c-262cf7bfcf30,15021,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,e791b89b-39f0-4926-9ff9-fca28f914a3c,11412,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,b714a7c1-60b6-4fcc-bdb3-214fd8f38092,15605,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,14817fa4-39ae-460e-9d4f-8efc32a66ce5,13398,OIL,8001-26-1,8001-26-1,,,,,,(No chemical name provided),
,f9fad2a5-733b-408d-b596-a9fa6e55c6b4,16334,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,660a703d-a3eb-4299-8aeb-f3c3f7f59461,16335,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,ea578ab3-02e8-426f-b7f5-0c45ac5c0a2c,17365,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,913da68c-b49b-4075-a00d-c6e4516ad651,17366,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,a93757d8-ca37-4fee-8e35-79953d2f7f3f,17367,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,e2eb75c9-0d35-4bb6-8070-8c8dc6917cb4,17368,OIL,8001-26-1,8001-26-1,,,,,,"mostly glycerides of linoleic, linolenic and oleic acids",
,9ae5a76e-0c31-4db2-80ee-d0c3189b0d70,10674,OIL,8001-29-4,8001-29-4,,,,,,(No chemical name provided),
,8c023403-4bff-4873-a970-998dedabc88c,11368,OIL,8001-29-4,8001-29-4,,,,,,(No chemical name provided),
,ec303f2e-87b6-4867-aa1d-67a9c70159c7,11403,OIL,8001-29-4,8001-29-4,,,,,,(No chemical name provided),
,a33841ea-bd0b-43cc-ad06-e89bc7c9832b,10670,OIL,8001-30-7,8001-30-7,,,,,,(No chemical name provided),
,7ef2f6d5-4fbc-4947-951c-c5ca87b38396,11394,OIL,8001-30-7,8001-30-7,,,,,,(No chemical name provided),
,b9430137-5ace-44d0-a5d2-2fba307dfead,15683,OIL,8001-30-7,8001-30-7,,,,,,(No chemical name provided),
,350f577a-4b56-4821-b38b-0e114cc967bc,10667,OIL,8001-31-8,8001-31-8,,,,,,(No chemical name provided),
,669afde9-8371-43e2-ad72-9fb539115bd1,15030,OIL,8001-31-8,8001-31-8,,,,,,(No chemical name provided),
,9c7bbf31-a7e6-4203-8200-cd490bea282b,12888,ORES,8001-61-4,8001-61-4,,,,,,Mixture of oleoresin acid and ethereal oils,
,3e4c1190-44b1-48c1-b9bd-3afe3be5dee0,10654,OIL,8001-79-4,8001-79-4,,,,,,(No chemical name provided),
,12e450db-fd6e-4c60-8d77-ffce2e2ff0b5,10721,OIL,8001-79-4,8001-79-4,,,,,,(No chemical name provided),
,d97d6453-4b3b-4825-8f86-1dfdf6352078,15028,OIL,8001-79-4,8001-79-4,,,,,,(No chemical name provided),
,525a99ae-9f80-406e-87d9-17aee1828886,16341,OIL,8001-79-4,8001-79-4,,,,,,(No chemical name provided),
,5415c7e2-ccc2-411b-ab93-66ccd02d5b31,17288,OIL,8001-79-4,8001-79-4,,,,,,(No chemical name provided),
,43c5122e-9b91-4e94-a0cc-de18856e82fa,12490,DYE,8001-97-6,8001-97-6,,,,,,(No chemical name provided),
,ae5064bb-d0fa-4ced-a0b4-8a7ca81b4d1b,11411,OIL,8002-13-9,8002-13-9,,,,,,"mostly glycerides of erucic, linoleic and oleic acids",
,89c0a22e-d656-4569-a0b4-06630c86f79b,11391,OIL,8002-24-2,8002-24-2,,,,,mostly glycerides of C14-C18 and C16-C22 unsatd. fatty acids,(No chemical name provided),
,a9e27f1a-1a3d-4795-8b49-223796a0bafa,11393,OIL,8002-24-2,8002-24-2,,,,,mostly glycerides of C14-C18 and C16-C22 unsatd. fatty acids,(No chemical name provided),
,064a4033-2d36-409c-9f48-0c2ddbe3d2e9,11093,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,5246f814-a635-4df1-a731-46085dac6727,11095,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,d3e8db50-b337-4d47-b967-f7a4dd5d0484,11098,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,0390360a-7b27-4cfd-89bd-b8e0c296b254,11101,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,798e25a0-fd2d-481c-8c95-d72628497141,11107,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,eb1db28e-d2d3-4d48-9d12-f2cb2ea4f5ac,12297,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,70d42ded-b2a4-4dad-b188-33d5093b47e0,12326,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,734cb36b-ec9f-4f59-a0a0-76da124cf6b4,12329,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,8902756f-4309-44f5-b3c6-db58f34b2a0a,12330,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,c72bf7b5-58b4-49e6-9f7a-6eeaf63a5b6e,12333,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,8c0ac54c-aa15-4540-ac63-3dbaf52789d1,12354,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,d9a019b3-fa13-4291-a56e-cde87767939f,12356,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,5e2e9b10-400f-4862-a418-ff370bb494a1,12362,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,0bf5efba-5351-447c-9c0f-2d9ae2a15cd8,12365,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,3634eeea-1720-46f3-afeb-e5085bef2126,12367,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,07ccc2b5-0111-4e40-a2e2-aed263e49294,12370,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,c113b909-efc4-4f78-9ced-0ac21b67191f,12374,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,e90d0495-ea83-4329-8556-3553c13672cf,12376,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,adb6390b-29d3-4d89-adea-03902c36f316,12378,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,4fa753bc-5357-407a-b567-39e854ddda90,12390,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,51fd1ca2-3299-4eb2-a468-a498387356d0,12393,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,f2829d00-9059-4e9c-96c0-d3dac42b2cfd,12396,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,5a0c7aff-1bec-490f-97ec-fa1d18e83700,12400,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,8207bbb0-495c-4799-ac8f-e6895dd6bfae,12406,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,3334abab-dad8-4325-a85c-a374c75aecec,12412,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,890b422c-60d7-43ad-8183-ca951eadf89a,12413,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,755bc01a-9f2f-4390-9570-81d7f0b9588d,12418,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,d67bb794-f71a-4e8c-8e69-2181fe701f8a,12421,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,fe722181-63af-4a82-afb2-e94c7bc38605,12429,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,2393763c-fc88-4aab-8bb0-35e41db7b35d,12431,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,46a43bea-5a3b-4f92-a063-88487ea30ebe,12442,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,782bad8b-98d3-4395-afb3-5d1796ed8b11,12450,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,2fabcc55-ead6-4076-b3be-1791ec9d7529,12467,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,2ba2512e-e394-4185-b568-f0441b0240a1,15576,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,baf257a0-e850-42ea-ad74-88de5e94b484,16231,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,af63bc6c-07dd-4cea-ad0a-afde42063665,16278,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
,6e7a2152-5fa6-4475-83db-2f06d8004a61,17237,PRO,8002-43-5,8002-43-5,,,,,,(No chemical name provided),
