resourceinstanceid,graphid,graphpublicationid,principaluser_id,prod_1_tileid,prod_1_production__label,prod_1_production_location_geo,prod_1_production_type,prod_1_production_location_related_objs,pt_tileid,pt_production_time_begin_of_the_begin,pt_production_time_end_of_the_begin,pt_production_time_begin_of_the_end,pt_production_time_end_of_the_end,prod_1_production_carried_out_by_related_objs,prod_statement_tileid,prod_statement_production_statement_content,prod_statement_production_statement_type,prod_statement_production_statement_language
f47cbcda-eff7-496f-a8ee-5b824bfeb6ff,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,076eadc3-fbb1-4479-901a-8321a831ce0d,"{""en"": {""value"": ""Production of Barcode No. 11937"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [4.82643, 52.43854]}",,"[{""resourceId"": ""407d1c04-b792-4ed6-94d2-8317362a0f15"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""557c7b52-8a54-4305-a5a9-a6c8e81d2434"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""b3eb611a-2137-4fcb-9aaa-d02c065b8a35"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""170823fd-20fc-442e-becb-2b3fa6ed3bc7"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f47db54c-680a-4909-8cb8-9f1b7d07b32b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,431e907a-7888-4fee-a21e-72e725402f3b,"{""en"": {""value"": ""Production of Barcode No. 16823"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""26d414ba-3e16-4d18-946d-77f00cca6edc"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",2341f7b9-1791-4c1e-b27f-c6b22bee7769,1978-01-01,1980-01-01,1980-12-31,1982-12-31,"[{""resourceId"": ""dbcb84f0-b25c-405f-938a-bc3fa3df07e0"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a379dee3-f7a4-4169-8937-252ff825c264"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f4862cde-3cb8-4e06-820d-f51945aca211,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,653db67c-e4c9-4daf-b9f0-0091e534fc95,"{""en"": {""value"": ""Production of Barcode No. 19249"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""96918a22-0f5f-4e83-84d9-c379c17ff3b4"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""4d6e4a52-ab5a-4a20-a76d-af1d847b1f69"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f4888bdf-c3be-4ffb-bce8-4386b42c526d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,072ed700-b4ad-4ede-ac48-ec6d216a70cc,"{""en"": {""value"": ""Production of Barcode No. 13647"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-74.22903, 40.85177]}",,"[{""resourceId"": ""814fabf0-6af3-4a72-a864-d0795bd5cf23"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""53f26bcb-ffda-4706-9111-33ed2ddde7ef"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""a0899756-885b-421c-8a9f-670b360bfe1d"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""16bd135e-c358-41b2-bb83-8c8296f06f7e"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f48e5080-89ee-4e35-90aa-ca104df338a3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c66bca21-4381-40d3-8129-97a6ad40cc3d,"{""en"": {""value"": ""Production of Barcode No. 11348"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [4.82643, 52.43854]}",,"[{""resourceId"": ""407d1c04-b792-4ed6-94d2-8317362a0f15"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""0ae4c15c-4b24-41f8-8552-f9445458c408"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""b3eb611a-2137-4fcb-9aaa-d02c065b8a35"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""ff12d9bb-761e-4e68-a20f-a5dd1823131f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f490028d-3e74-4fc7-b453-1913c6d12efc,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,903cb374-2dba-4bab-b303-c273c5f45f4a,"{""en"": {""value"": ""Production of Barcode No. 22584"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-110.81174, 33.79975]}",,"[{""resourceId"": ""efd73186-1f8b-4746-a92b-f095a713896c"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""3a440e28-676a-42a9-a2f8-5e49c9da5bc0"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
f4966eef-1952-4336-9958-6c544e5999e8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0331b561-19af-47cf-a6a2-7df3993265ff,"{""en"": {""value"": ""Production of Barcode No. 19343"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""ff59255d-337d-48c6-85ce-2ad225d249ed"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""5bf8fc9e-898d-47be-9d8e-6960abdd2782"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f49ff387-25d5-4e3d-95e3-9da046eb11fb,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,99724eff-c41d-4cce-b8de-9fd49591e7cb,"{""en"": {""value"": ""Production of Barcode No. 15206"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [8.69079, 49.40768]}",,"[{""resourceId"": ""016235e8-b11d-49f7-8f00-57c2fbba9781"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6c622a7b-d8b3-4d6b-9a56-d6d09e0ddff1"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""6094adf4-5039-4a45-a691-9c5164c81343"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""3f6c6b46-77e2-4434-a648-e36b3667ddfb"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f4a5e2e1-5c8d-4648-84b8-8a94e5e0e139,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b51724bf-3f62-4d19-80de-11787c707896,"{""en"": {""value"": ""Production of Barcode No. 19309"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e1755aad-73cb-4065-bf86-cb79fa24db40"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""5cbe43ad-3daf-4f73-81d4-e678746dbb6a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f4ad76ed-4e12-4cff-9c2a-a562708cbf6d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,86e83aeb-7850-4873-a774-42eb82c034bb,"{""en"": {""value"": ""Production of Barcode No. 11321"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [4.82643, 52.43854]}",,"[{""resourceId"": ""407d1c04-b792-4ed6-94d2-8317362a0f15"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""79b130f5-fa87-4c70-8b82-1e2763a228cf"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""b3eb611a-2137-4fcb-9aaa-d02c065b8a35"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""3695e31a-3f8c-4687-9954-b28cf5932774"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f4b1c866-130a-4bc2-b688-8be58a977f8e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,61e74eb3-4fb6-4411-99ce-50768ed00941,"{""en"": {""value"": ""Production of Barcode No. 23459"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-121.50445, 69.50061]}",,"[{""resourceId"": ""ff570530-f0db-43c6-95ef-96e9d11fc30f"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""04b2a79c-8662-4cf4-a0d4-aba8a8a85cc0"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
f4bf4a15-05d6-4ece-9164-e6211bc8a24b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,10085128-d9e4-4ad8-a76d-49d354ae8cc5,"{""en"": {""value"": ""Production of Barcode No. 11310"", ""direction"": ""ltr""}}",,,,,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""991c2f27-c215-446a-bdf7-79732ec375e6"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f4c86e10-e702-45da-bbae-a9b27d3d2594,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,384fc388-7193-49ea-a262-4c2fa158fe78,"{""en"": {""value"": ""Production of Barcode No. 10526"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [146.02804, -18.26693]}",,"[{""resourceId"": ""3d9ac1bc-470a-4399-8ffd-e372263efbbb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""3e2985b5-66b9-4601-ba3b-8ee46e614c66"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
f4cab00b-d09d-46fb-ac41-53867680d37d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,70dcc9dd-a833-44c9-9575-980e7752fa96,"{""en"": {""value"": ""Production of Barcode No. 12197"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-118.34063, 33.83585]}",,"[{""resourceId"": ""597ebb62-5353-4aa8-af2a-5b19563de8e4"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""928fb290-9a77-4aa1-94c5-129ff65d153d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""2dad99b7-ce97-4f2e-a43e-2f8c8cf1d7ef"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c6b3f2c5-2940-48fc-a54c-9b3343f95df6"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f4cc959f-74d6-44d3-9250-05dcfce47c48,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0fc4d52d-28e8-48a0-b270-fcae05ab64ee,"{""en"": {""value"": ""Production of Barcode No. 14675"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [12.51133, 41.89193]}",,"[{""resourceId"": ""32a41347-d661-4fb7-b8bb-63d19d17dd2c"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""caa35bd9-1512-46b8-ba73-06807b01935f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",5b5b2663-da1f-4469-a410-ed18946a78d5,1919-01-01,1919-01-01,1919-12-31,1919-12-31,,,,,
f4d45374-432c-422b-87f6-1c7aefadf86f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,58f32c74-39be-4a3a-8f58-9f155fed9cf3,"{""en"": {""value"": ""Production of Barcode No. 20552"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.70312, 52.16045]}",,"[{""resourceId"": ""c82ad3b5-fc69-4930-abfc-8cd06f28534a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""74e5c622-3c9b-4448-8e68-f704eb703d81"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",509b01dd-3564-48bd-8515-338c59b90c93,2006-01-01,2006-01-01,2006-12-31,2006-12-31,"[{""resourceId"": ""d7a77a65-95a4-4481-b165-e994b53590c8"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""44de1e99-42c5-4336-8014-edaecafb64ee"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f4d5f838-75ed-4521-a7b4-1b145f566952,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,23445be4-e5cb-46d7-8851-321b109bb2cd,"{""en"": {""value"": ""Production of Barcode No. 16211"", ""direction"": ""ltr""}}",,,,b74d5995-2400-4b24-9ec9-9027ce9b9389,1988-01-01,1990-01-01,1990-12-31,1992-12-31,,,,,
f4e00dd4-0f48-409c-baa4-615891ba6afa,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,488fa8d3-0ffc-4226-ba39-216c18d57ca7,"{""en"": {""value"": ""Production of Barcode No. 20723"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [12.83333, 42.83333]}",,"[{""resourceId"": ""04138f0a-3ae2-4fd0-88c7-7739277f432c"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""be141380-8e6b-4edc-b224-3f41ff86e62f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
f4e2dc9c-04aa-40e0-87ab-02c394d296f7,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,909de999-5a5e-439c-8d1e-ae731d02b365,"{""en"": {""value"": ""Production of Barcode No. 10341"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-119.75126, 37.25022]}",,"[{""resourceId"": ""920dc38b-c630-4b74-8b66-7e5c56ad40b6"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""fdc1f92f-5638-480e-87e4-d6b9fc720833"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
f4e602d3-73d1-4ab5-b8a7-39def0a76adb,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1fbf20b8-b312-4608-a879-cf50fcf472d1,"{""en"": {""value"": ""Production of Barcode No. 13676"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-74.22903, 40.85177]}",,"[{""resourceId"": ""814fabf0-6af3-4a72-a864-d0795bd5cf23"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a4064a31-7967-4cd7-a931-b73f6b3cc1fa"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""a0899756-885b-421c-8a9f-670b360bfe1d"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""ed80d435-8381-4bbf-8eda-784d7525e42d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f4f1a796-3066-44ba-a8cf-8b4ae27ae31a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4fe5877a-e33c-4674-a9bc-bb0469b7a945,"{""en"": {""value"": ""Production of Barcode No. 10641"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [2.0, 46.0]}",,"[{""resourceId"": ""795a2be8-5d4e-49e5-90e3-7cd429123b7b"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""4e55579e-609d-4614-a6fb-c8fb6afc2304"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""724a35b5-4c45-4e71-a4a1-a3b8362c4a4a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a0cd8de6-829d-4a5f-804c-6c8ddc6681a0"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f4f51388-7520-4575-99e7-070530da5f11,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,db3d0ecc-0f31-4c69-b5cd-965bf046a8ab,"{""en"": {""value"": ""Production of Barcode No. 13129"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,"[{""resourceId"": ""5bd76880-3b01-46ad-9af4-d611f0f9ec38"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6233fa82-298e-42d1-a584-164555f84adf"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c6f29549-ab0b-48e7-bb1b-99764b515709"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f4f727dc-347f-4f49-b8d0-94aba6f4209d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,84c8f331-0e2e-4b8d-876e-c7546c96fefb,"{""en"": {""value"": ""Production of Barcode No. 10813"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-77.44675, 37.54812]}",,"[{""resourceId"": ""652cf2a5-4c0c-40b6-9526-2a25f1dbb003"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""70e6e604-fdf1-4276-9644-c9f0f079d37f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",be487849-d044-4aaf-b8c8-edb5fbdd4aa3,1935-01-01,1935-01-01,1935-12-31,1935-12-31,"[{""resourceId"": ""c5d17e6f-fd30-426a-9374-6250ca3eb5d9"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d2fb4f92-3070-455c-83e1-09ba19bce275"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f50438f8-3053-44a1-8d69-d2e7039ec15e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,06b4e421-5d01-4f45-8ac6-659d8b332ab2,"{""en"": {""value"": ""Production of Barcode No. 10292"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-111.50098, 34.5003]}",,"[{""resourceId"": ""1b53d8c9-abaa-4f55-bb87-17b17a48eeea"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""ab83e59d-0451-4449-90cc-380bca40a3ba"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
f50d9e3d-b15a-43e2-b7b0-affd58349adb,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2765f53e-6a46-487e-a410-d47e5fa53d97,"{""en"": {""value"": ""Production of Barcode No. 18969"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [5.75, 52.25]}",,"[{""resourceId"": ""13d46718-449c-4dd1-9c2f-cb68b92374fc"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6e45cd38-f124-4927-afeb-bebfb7c3bb6d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""32bd8635-2328-4f70-9605-49ecab67fe3e"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""48dbefea-290e-48cd-9a3d-845a054f1e0d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f51c7bd6-59e8-4ca6-8f64-85c9b8e170f6,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c6c31311-67b0-456e-80f6-4f7056adc669,"{""en"": {""value"": ""Production of Barcode No. 13767"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-74.22903, 40.85177]}",,"[{""resourceId"": ""814fabf0-6af3-4a72-a864-d0795bd5cf23"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""348dfdcc-f95e-4177-b373-9de8ff279f42"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""a0899756-885b-421c-8a9f-670b360bfe1d"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""af7bb5da-53a2-44ef-9356-051ec557c6c4"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f51e7350-84ae-4001-b094-81e241c75e39,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d15c5365-bbe1-432c-8272-79194746f1ed,"{""en"": {""value"": ""Production of Barcode No. 19447"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [139.75309, 35.68536]}",,"[{""resourceId"": ""733128ab-aa88-4acb-a7bf-7f2e32fb1b74"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""9b44d0f4-7bec-401a-9a45-e67e6f786120"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,"[{""resourceId"": ""a3c3758c-0dc4-45e3-b618-b91c5de1d543"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d37ce126-036e-4bf6-b236-4ca66b4adf3a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,
f5223d1d-4f11-40f2-9806-b00eef771089,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a22d3ad1-2f32-4739-8960-eccdb0ab2a94,"{""en"": {""value"": ""Production of Barcode No. 10235"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-99.25061, 31.25044]}",,"[{""resourceId"": ""79ca6d79-7804-4376-9b38-6e07205c2772"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""8cc53217-bd7a-4159-87dd-8dc50dbb17de"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,
f522567f-9d5e-48e2-b161-07754be514a0,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0aeff31a-0806-430f-a2a6-e19ba53b7e42,"{""en"": {""value"": ""Production of Barcode No. 13376"", ""direction"": ""ltr""}}",,,,41f03da6-605f-44e1-9618-cb6dd4d39b57,1997-01-01,1999-01-01,1999-12-31,2001-12-31,,,,,
