rsci_uuid,set_uuid,Acquisition Date__begin_of_the_begin,Acquisition Date__end_of_the_begin,Acquisition Date__begin_of_the_end,Acquisition Date__end_of_the_end,acq_by_person_1_uuid,acq_by_person_2_uuid,acq_by_group_1_uuid,acq_by_group_2_uuid,acq_from_group_1_uuid,acq_from_group_2_uuid,acquisition_note,acquisition_type
4de474df-6b3f-4c1d-9da8-3a429a88ddad,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
fefcc897-7abe-49e2-ba5b-71ea37f17252,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
b7ed8261-d988-453d-969b-b216a83cfccb,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
cfb5f62f-6b58-4193-bb11-56e602e14f2d,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
223514ad-2eda-4bd7-bf1b-d684703d27cb,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
95eb0e79-b897-4b39-9efa-8b20f4cde280,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
00a0b57a-bb01-40e4-bdad-f87ec946f5ee,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
bed88123-1f14-4e10-b431-242186d131c8,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
17177328-640c-48c4-8d02-513e4e3d7757,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
d043a400-8bb1-4b03-9e86-73d1985b51ce,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
f61eaf44-6c9d-4cb8-9a87-dca9066ae0cc,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
1890b9fa-482b-4038-b2ca-0355e2819cce,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
3aa4d330-1d4c-47ed-8aa6-dbf96904c5fe,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
59a67964-fa16-44b7-8a9b-71f24e1bd0fe,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
aa649532-f7e6-420e-ad69-4cdd5316b007,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
1ee92b66-37fa-44d6-9c28-8e80c20afdd8,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
74939eb5-3a0a-4de0-adc6-c73a26949a38,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
701b13c8-3114-4c7e-a5b8-525607cea3f6,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
d83986bf-6149-4ad8-9b6c-adfd74b88ce3,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
2dc8cbba-9d4b-4bde-97fc-fb05eb2cbac3,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
a1d6b2ff-ef34-408b-8a90-e3ca21327267,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
36b2ffcc-502d-46b6-b151-fea1f31e74c9,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
b7d03e97-76b8-4805-a7f8-2e0e56bf583e,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
d9a4be1d-39a5-4460-a76c-0a06197d7131,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
55edbe8e-e4fd-4b99-be9a-18a68b2dd188,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
ec69ecd1-3f28-46d2-932f-75ad6d684362,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
9b47f591-9425-4dac-b683-9e37daecd26a,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
4b99b4da-fb3d-437b-a245-8bd5a4285045,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
843f0964-0baa-4159-b3fd-4ce36731fda6,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
fe68510b-758c-4b16-8eb8-db770c3f21ef,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
11f14715-755f-4cc5-b78b-a42115fb19db,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
c0241fff-bcdc-4fae-919e-d1536e8bb552,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
13d5fd1c-a53c-4c86-a02d-9e03da74d7bd,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
ce14cb0f-2c4f-4c46-b50a-e6cf0d3e64fd,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
e1778af0-a7d3-4873-bbff-41af69640da8,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
2f10d570-d0e0-439d-8c72-4d41cbc970d0,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
73c11750-6e24-46b1-9231-8624b3f4d1ce,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
7430853c-1c29-4bdd-98aa-a1db7e9dfe1e,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
16985af0-bf18-4a07-97bb-4981df01ed08,e6d28c12-9efa-4d22-8ac9-acdb8a4f6087 ,1986-01-01,1986-01-01,1986-12-31,1986-12-31,f7620677-1d0e-4558-ae1e-790012525971,,,,ba6ddc23-dd24-4162-a5a2-32afda5654f0,,,"[{""uri"": ""http://vocab.getty.edu/aat/300417644"", ""labels"": [{""id"": ""d0c85f2c-5f85-40d0-87b9-191fb71c507d"", ""value"": ""transfer (method of acquisition)"", ""language_id"": ""en"", ""list_item_id"": ""8913b62a-23fe-4a7e-aeca-52356160b92e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f3eca78c-7547-4ca5-a7eb-b130391b40ed""}]"
