resourceinstanceid,graphid,graphpublicationid,principaluser_id,transactionid,cat_id_tileid,cat_id_identifier_content,cat_id_identifier_type,cat_id_transactionid,old_barcode_no_tileid,old_barcode_no_identifier_content,old_barcode_no_identifier_type,old_barcode_no_transactionid,standard_type_tileid,standard_type_standard_type,standard_type_transactionid
19947115-25d2-4ce8-b92a-73f55ca9060c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,735ab426-2098-491c-9808-2431531d3bf9,"{""en"": {""value"": ""Kremer 2328"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,761cad1c-d587-4af8-a70a-3808b97e9757,"{""en"": {""value"": ""PIG1261"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
1994d4d2-c60b-490a-8aa5-f6e5fc5c35a1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,,,,,
1995e7d6-caaf-493b-ad26-66fd8008784d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,7b031323-4179-4c07-a2d0-b9372beedfe5,"{""en"": {""value"": ""WAX0104"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
199a2b93-b6ae-4777-87bb-c4d84149df4c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,f6d503d1-32b6-4542-a7c6-78782e625213,"{""en"": {""value"": ""1192"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
19a6d9a3-b033-4cde-b8ad-2f2a12813631,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,f3160a32-a448-405d-9bfe-affb927322da,"{""en"": {""value"": ""2162"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
19a7175c-f6e3-43fa-ba52-ff048133da13,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,c01fdb61-8690-4d60-b233-e5527a8f7be9,"{""en"": {""value"": ""ARB1UL1 + ARB2UL2"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
19a97570-8508-4931-bba6-8ffd91905abd,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,,,,,
19b10fea-b7ae-4f92-9255-1a88f954848c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,9ccf8510-94a3-4bd5-9141-b737a0ac63ab,"{""en"": {""value"": ""M024"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
19b42e3e-d66a-46c4-b5af-bee2c85e35ac,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,6e188cd2-5c45-45d7-8e09-5f1b9759f223,"{""en"": {""value"": ""Kremer 60161"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
19bb6ac7-258f-4376-b357-a88071b3963a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,0ef41863-a9bd-4a8c-bae7-48c7f42d7adc,"{""en"": {""value"": ""Sch 119"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
19c646b6-a048-4694-9ff1-f0448bc50f54,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,,,,,
19ce8d77-5b6e-42ae-9a66-c5eaedb9a18b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,1d5dfd50-3047-4de0-b58a-cf13be3dcc50,"{""en"": {""value"": ""MIX0315"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
19dab4b4-acdf-4555-8c7b-66d3fc2023cb,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,,,,,
19de52b5-52db-467d-8f86-536155797280,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,b4f172cd-337c-46cf-907b-b9081987fc18,"{""en"": {""value"": ""2974"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,a830c072-cf15-41f2-9636-163073389e83,"{""en"": {""value"": ""TIM2974"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
19e94ec5-a353-4137-b95a-e9dbde35fc3a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,65df0e39-25b1-4cdb-87ca-5653b8cc2ef2,"{""en"": {""value"": ""Kremer 56350"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
19f02201-410b-45a2-9528-2aafb124641d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,003368c8-2ad6-49cc-832d-81c0319224f8,"{""en"": {""value"": ""Forbes: 4.02.17"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,ef41b521-3ce8-400b-8990-e99e0774c7da,"{""en"": {""value"": ""PIG0906"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
19f61844-10a3-46e3-a297-fb47d4af7e43,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,a7d92fbf-1e7b-44e3-9fa0-0170f401c3c2,"{""en"": {""value"": ""263"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
1a019250-6431-4a28-bb67-ca5d37e1d996,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,fcceafc8-aa07-4261-8cc6-8e97cf3c2381,"{""en"": {""value"": ""PIG1090"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
1a0e6c5c-54d6-4db7-be62-8211f9877c79,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,,,,,
1a1200ef-c15f-41a7-8f67-6577d5f11666,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,25280fa7-b414-4267-830c-2483225d49bf,"{""en"": {""value"": ""48606"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
1a121d6a-6576-4247-a959-90a244c24472,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,b48c8500-5977-46a6-86e2-c8621d84f0f2,"{""en"": {""value"": ""727"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,8da777f9-b571-4bd5-b0e4-e7f1060d991b,"{""en"": {""value"": ""PIG0944"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
1a235fbb-3ecd-49ea-af69-5fa1a9c005d6,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,bfa61efa-7a2e-4fd7-b450-99105301fd2f,"{""en"": {""value"": ""MIX0343"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
1a290d75-7a59-4dac-8c19-948690bc729d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,7a6afe63-a1fe-42e0-9682-8ba1de929836,"{""en"": {""value"": ""2652"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
1a2b8421-cdea-4786-a7c8-cb8591e11126,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,,,,,
1a3b9d74-2998-4a61-acf3-392e228d0ddc,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,b96fb017-538d-45ce-a926-0f0b6d42cfa9,"{""en"": {""value"": ""225"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,e1562985-72df-41ba-897b-23ed44264217,"{""en"": {""value"": ""PNT0055"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""labels"": [{""id"": ""643764f8-9102-4b5c-95ed-74d2fd040d83"", ""value"": ""Old Barcode"", ""language_id"": ""en"", ""list_item_id"": ""1c32efcd-999c-4b07-9b1f-df8279755bb8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,
1a41568e-b11b-4dce-aa21-2aa17337990c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,e2aa9f0d-4b81-49e5-b7e1-60e10ee4db57,"{""en"": {""value"": ""M-2f 4"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
1a455289-d735-4f86-bfaa-687a6f04aee0,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,7bce665f-993e-47d3-bf48-752b94852b77,"{""en"": {""value"": ""2825"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
1a5e6e8a-79d1-482e-9206-2a610c446aab,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,,,,,
1a615979-f9f0-4f57-b912-25c182e767c2,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,e1cb25f0-be6e-4dfa-8f2c-1928d773cc96,"{""en"": {""value"": ""59900"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
1a6a3f14-f7a8-4fc8-be75-eb845f92dff5,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,045adb78-93e7-45a3-b8e0-608f4e14b911,"{""en"": {""value"": ""DU 233"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
1a6c2a90-65d8-45bc-9613-eb68d48d94b9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8e3c0253-85a2-484a-9694-0bd309810b76,7959f240-87b8-4e62-a94b-ccb247341a01,"{""en"": {""value"": ""1659"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""labels"": [{""id"": ""15e21f9c-97a4-4092-94c3-034fb9296f65"", ""value"": ""Manufacturer Catalog Identifier (ID)"", ""language_id"": ""en"", ""list_item_id"": ""cf1011fb-f600-47aa-8fc8-fde647f962b7"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""f4a87a34-8288-4cec-8e20-b28bd567ce0a""}]",8e3c0253-85a2-484a-9694-0bd309810b76,,,,,,,
