rsci_uuid,Fire Safety,Health Safety,Other Safety,Reactivity Safety,group_uuid,fire_safety_value_uuid,health_safety_value_uuid,other_safety_value_uuid,reactivity_safety_value_uuid
adedbf2c-ceec-404c-998a-4cc2f6e4a402,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
bf71037c-15f0-4ed8-bd90-46d98f6fe2ff,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
826b5d06-c7d5-4598-9268-c2f9953d9aff,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
08831920-78e6-4315-a87e-5c26f0fd9332,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
d876c634-03ef-4496-bd6f-c080fcdc2502,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
6d288eb6-0312-434d-a303-58d5da797672,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
7d707f00-5dff-4513-abbc-032308ee7677,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
a8f228c7-64cd-4158-9258-850fe430ccd9,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
1a2b8421-cdea-4786-a7c8-cb8591e11126,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
677c9ced-7cf2-4402-8705-f8f855b4c0e6,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
5ecc43fd-cc61-4bd2-8bd0-2810d49b490f,0.0,3.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
73b08a37-7fcc-484e-9cfa-0cbde836d76c,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
611feeda-f6f7-4388-8d63-b4f52be66476,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
d0b2551b-c476-41f4-82ff-477e30a7afed,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
5659bd32-10db-4bb3-8123-6638ab39acc6,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
bd908333-3d4b-422e-ad69-adb24a88dfb4,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
730eba2b-dfc4-47ce-8b0c-180aa7a38a56,,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
14a1c3f0-4f24-4441-89d1-590738ee12de,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
f07b593f-5740-4b09-9100-2b7494d05ce1,1.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
f522567f-9d5e-48e2-b161-07754be514a0,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
6143b50e-0678-4757-85f9-045b7a768fab,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
dc455b21-dc09-4071-828c-263f00877fdc,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
fddf60f8-cb01-4a52-8e7e-57e715aa7933,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
3abc5bd9-8992-4bdb-8eeb-9662a3c3fb23,,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
6f614462-2f16-4f92-87f1-206a4d169bc8,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
deb1562f-d1a1-4c29-955e-eace1a0b671a,,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
2920040b-a12d-429a-8318-56fa38d6bccb,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
6222cfb3-2f4d-41b0-b018-08c4b2cb2b7c,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
33ff594f-f131-4015-838a-d029d303515e,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
8e1c1524-2e50-45f3-9093-e664f88cc9b5,,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
569c82bb-c0db-420c-a863-b154f27fe237,,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
10abd128-581e-487e-b67f-7ec8091d9095,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
14817fa4-39ae-460e-9d4f-8efc32a66ce5,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
d4db9edd-6d0a-424d-aad0-5936316a2328,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
ad223e43-ac98-41bb-94b2-3d78528bc948,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
b896e645-5963-42ec-a5c9-518238f35544,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
f0de6d9c-d32c-42fb-8a15-9ddf091be731,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
aa9f22c9-d105-4f98-a58c-4d26e233de6d,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
fc7637bd-e82a-489d-a907-979f9c8fc8e7,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
812aa670-8f3b-4230-8f5f-cabff2fa47dc,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
d35f2544-ead2-42d6-a8dc-6a0f0081a791,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
18b902b9-e7d4-43e1-8a33-035614668e89,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
a8159d37-6980-4101-8763-357671998f90,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
26079974-e575-4659-9bb6-058e1ea18340,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
a02da1dc-f6da-4979-952c-4b2b6560a1f6,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
fd30015c-532c-4673-a926-159ea8f622f2,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
4db5afea-a272-4416-8671-20adec8e3edd,0.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
c92af2b9-ae32-4fbd-94cb-fe126f68e65b,,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
8cdf413f-3ff0-4ba7-9de9-b97b4e79ef5b,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
1a8a7e7a-0b32-432c-9314-de6020a4f239,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
6daabe0d-5d9a-4249-bed2-587b4b6c280e,,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
36f3cc9f-fe55-4f64-84ff-63811e9bf88d,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
72912250-24d6-4486-91d7-b6033a1e5cb2,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
3ed2c64c-d460-44b2-8e24-a84e42faa8fa,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
221f311c-6354-462f-a9a0-f1f0e1e08034,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
4e391cff-077b-416f-b81f-82640377c454,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
3c241d9d-0db3-4ce6-b376-fe40d6e932a6,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
0d213c15-eba3-490e-a1cd-5f5f0bddb52b,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
6ef33684-1d3c-4e98-9a31-f948186124ff,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
273ea2cc-07c1-477c-a01d-8eb64044205c,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
6682211b-41a1-4edc-b724-350732d99940,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
3ea5db5d-9e61-4133-aa0a-852037b2f9a7,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
7abe7a13-161f-4613-a915-8e8f30aebee6,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
d66c9cc5-f111-4fdf-ba68-6191dc4791b7,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
e4362c4a-96d7-42a2-bf0e-a70a0f270786,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
8f01b5d5-0475-402c-9b3c-a8181b6bbfb8,0.0,1.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,4fc13889-bc88-4fc5-8ae8-56748363caf4,,
2156ca32-6b0b-4bea-9a93-b8fbe01072c1,,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
b13692b5-3522-47ac-8320-bdf75806c47c,0.0,2.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,c5bf3543-f3a4-4050-bf90-9ee01f143773
511e6cc3-1798-403d-9cd3-402524fe2ab3,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
51fdf9fe-e452-4b21-b248-e29d356d914d,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
c5fd81eb-cc92-4ef5-9240-8f342fed3001,1.0,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
17b85ff2-2288-496f-aa87-95d0e878180c,1.0,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
ee6f8974-6f9d-4331-816c-8b4692f0cdc6,1.0,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
bc178516-8577-44ad-8236-3d364c6bfbe3,1.0,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
229b654e-edc4-472e-83e6-1e5a54a50d84,1.0,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
f2b0b2f1-ab9c-4e59-b475-863751d8357e,1.0,2.0,,2.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,a1c82920-1daa-4a59-9f28-20fdf8fed34a
fa058df9-fd60-4f40-af27-97adf7a32091,1.0,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
932f3102-0a91-4c7c-b77d-d252d78c32d2,1.0,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
90e8519c-f843-4b5a-b9d8-a5650778bf47,1.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
81e4e879-27c7-4bf5-aa05-534461d64c73,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
2f6199c2-469d-44c0-8c9b-6e2b652c6706,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
f3b348e1-0650-497d-9159-40cf802469b7,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
4a85cad1-1ee4-4c57-b8e2-3eee2b8e5129,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
a4b5bc27-1244-4531-a1ab-ec93659f5c21,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
84060f71-7844-4349-a702-25bf6d32b131,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
9333c069-bec2-4b15-a7c3-670069498c8c,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
d340f946-af5d-4aaf-b667-8e12059a3505,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
c01f4c55-0586-486b-8386-5bcb2e3e31bc,1.0,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
1bb73581-8a79-4055-b4d3-577501064edc,1.0,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
ae7cf53b-060b-494f-af9b-9371893b2b02,1.0,2.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,
91b543a2-f458-4bfc-bc48-11ff97731447,,3.0,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,,e353d9b5-24e5-42bb-a4f5-12e1a4e1926b,,
67b4fd2d-a958-4f6d-b4e2-f3ae02266bec,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
f23a9151-dfa5-477a-8405-9a75afaf9116,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
48b29e45-7e5d-4c6d-9ee4-c74d0648e4cf,,,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
ba1d40b4-6fa3-4747-9917-1fd7c192ff8b,,,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,,,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
87be4de3-d882-4d43-8b4a-b54f0d15b297,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
b0ca2310-cb15-42f6-8b76-1115829c13a7,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
cc26d30c-e23b-417a-a599-5fe07c19920e,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
1245abab-b4ce-4a3d-b5ab-66ea65f9e7d7,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
eee422b5-319a-46d2-bba5-16e23acfa9a5,1.0,2.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,ff7fa2f3-87ef-45dc-9d92-cb6848b776fc,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
55969a98-0066-49e5-bbc4-72c88c18c358,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
c29d9a45-5766-4f77-af76-25072b712bd2,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
49345c49-f843-48ed-adde-132953f16934,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
04ee6352-a685-498f-9ec6-e3a5ca88d3c5,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
f9fad2a5-733b-408d-b596-a9fa6e55c6b4,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
660a703d-a3eb-4299-8aeb-f3c3f7f59461,1.0,0.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
4058ef24-c850-4cfb-b917-c37ac404999d,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
4fd60e13-4b51-4467-886c-12cda5621ad7,1.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
525a99ae-9f80-406e-87d9-17aee1828886,1.0,1.0,,1.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,02424d5d-2e33-4b0b-9ac2-aba7a2be7d4a,4fc13889-bc88-4fc5-8ae8-56748363caf4,,c5bf3543-f3a4-4050-bf90-9ee01f143773
d5d7f9e0-529c-4431-8b4e-1853fec6d898,2.0,,,,19f9b6b2-02bf-4018-ae12-ed619d81571a,141fa84a-489b-4897-a9ee-3e9515517578,,,
e96d2a40-d817-4e37-887e-c64b5ca2eb6d,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
2108e4ec-ea3f-4e9c-90bf-f98240aeb733,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
eaeb46ac-bf5d-4ca4-a778-1a6a501afa95,2.0,1.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,141fa84a-489b-4897-a9ee-3e9515517578,4fc13889-bc88-4fc5-8ae8-56748363caf4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
c5d1772a-c942-487d-b21d-9186b8ee90d3,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
3df61331-403f-4bb9-9966-8a50c1ed890a,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
1fb403fc-fd24-44a6-9760-c755a69c0260,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
e6f37525-065b-4c82-b4fc-4d25c65b0222,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
02c47d86-c57d-4f55-bc04-3a56755cd8e6,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
9f920eff-077e-4ac3-bafa-8b38f56e874f,0.0,0.0,,0.0,19f9b6b2-02bf-4018-ae12-ed619d81571a,b1e26e3a-b178-4e51-8ae1-261a9937a099,32ee5079-c1a0-4528-b2b9-a8559cce25e4,,d4bc692c-954e-4615-bdc6-f65fa9f01a47
