resourceinstanceid,graphid,graphpublicationid,principaluser_id,notes_tileid,notes_statement_content,notes_statement_type,notes_statement_language_,notes_nodegroupid,physical_form_tileid,physical_form_statement_content,physical_form_statement_type,physical_form_statement_language_,physical_form_nodegroupid,tileid,production_statement_content,statement_type,statement_language_,nodegroupid
03fc3b03-3cc4-40b8-b548-7330562c3d77,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7c5421bc-321b-44e9-9477-a07d73cea8d1,"{""en"": {""value"": ""Contains propane, heptane, acetone."", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,69e2b71c-1611-45ae-b1ce-60001093c578,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
d03078d8-69d0-4023-9406-89b65ab164a8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,75f1b9e6-ec21-48ba-b6da-8ce6062a58ba,"{""en"": {""value"": ""Contains dimethyl ether, methyl acetate, cyclohexane, 1,1-difluoroethane, pentane, methanol"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,71cc9c20-a6e9-40a3-8d80-f771160819e2,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
cf19a3fc-c650-44ba-a5da-1b4045215a33,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,778a4d6b-ffaa-4caf-9378-7bee8991c030,"{""en"": {""value"": ""Contains isobutane, acetone, 2-methylpentane, propane, acrylate polymer, 3-methylpentane, 2,3-dimethylbutane, 2,2-dimethylbutane, n-hexane"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,436f4e5c-0f57-496a-8962-0d8e20c875a3,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
d70241dc-75de-472d-aa78-9f23473190f0,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,97dfe31e-c339-410c-92d0-cc60549a027f,"{""en"": {""value"": ""Contains n-hexane, acetone, dimethyl ether"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,7e89b2f1-85c2-47c1-9f45-7ec21c343ede,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
7cbf8423-a6dc-4ec3-9700-a8ac340120c6,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d87574e6-e7c7-430c-98aa-634e067ac7fe,"{""en"": {""value"": ""Contains propane, heptane, acetone, isopropyl alcohol"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,d0447054-d263-4126-9cbe-ac802e57bee6,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
dd82a1a8-4b6a-4d74-84a2-945a2649479d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d0d73b38-e32c-4fea-85d6-e99316e44d86,"{""en"": {""value"": ""Contains heptane, acetone, dimethyl ether, propane, n-butane"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,0a42fc4a-8e3d-4ef5-baf3-c03a7b010adb,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
90668821-7b32-4450-8f14-99e3617673d8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,12135765-c220-476a-a48e-c7f4509bffc0,"{""en"": {""value"": ""Contains acetone, propane, heptanes, cyclohexane, 2-methylpentane, treated naphtha, 3-methylpentane, 2,3-dimethylbutane, 2,2-dimethylbutane, hexane"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,7573fbd9-1f8f-4f2f-bd7f-aaec9995ea3b,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
5c9d1dd2-ea36-46c6-9c5f-19fb7131b6b5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a08d3178-abf3-428b-9d5c-0b74a4417eeb,"{""en"": {""value"": ""Contains heptane"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,1507cb46-bd5f-4ca5-9b49-26d67a50a0d1,"{""en"": {""value"": ""Solution"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
7e8eb1aa-2a0f-4ea3-b7fb-750c12f8b4e2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,43c6c254-ec1c-46eb-8f24-8cfb328feded,"{""en"": {""value"": ""Contains hexane, acetone, toluene"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,2a6c22ab-837e-4025-be45-41edd894853d,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
f0847475-f016-44a4-b7f8-10197e4a03d5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,6f020e8a-1a2c-4052-9bb3-717f3c810cdb,"{""en"": {""value"": ""Contains n-hexane, acetone, dimethyl ether"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,65843df5-1bcd-4683-b947-f0b5151fb928,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
139e9a83-7a29-4c54-8a43-fe5831f1241b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3426f5a0-e45e-4c73-bfa9-414d3716a781,"{""en"": {""value"": ""Contains ethanol, toluene, acetone, diacetone alcohol, methyl isobutyl ketone"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,a1934d05-d1a6-416f-a335-c61e55b79e8d,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
9fca4237-5492-4759-80ba-aebbb989d94a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2c3c1f77-5f24-4b23-882a-1704c6d7022f,"{""en"": {""value"": ""Contains isopropanol, acetone, toluene"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,1ebce7d9-5b54-468a-9d0b-dd31db48f02e,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
57e8c728-f2d9-4543-9184-b991098d1194,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,412977ab-7ac8-4105-bb3c-70688578277c,"{""en"": {""value"": ""Contains acetone, toluene, xylene, napthalene, 1,2,4-trimethylbenzene"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,bb7356ea-3fe3-4c71-b8ca-924a16c7659c,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
f6672f34-3a2d-4cdc-bf91-5f372c5c34f8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e7bdf658-6008-4ccb-8c6a-22b114da7187,"{""en"": {""value"": ""Contains isopropanol, acetone, toluene"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,7dbbf4a2-1e3e-4c5b-a42e-3ff868a6fddf,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
060262f0-68d8-4f4a-987b-fe4ce199bcec,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,bb5dfae6-f8b5-4596-b3da-3b0c21796b53,"{""en"": {""value"": ""Contains dimethyl ether, glycol ether, isopropanol"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,3614cf57-b636-4fbc-b4da-853a8a692817,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
99cb49f5-4022-4ef2-8730-9744d461a3dc,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0de15eec-a52b-4419-be7c-2703c0795552,"{""en"": {""value"": ""Contains dimethyl ether, glycol ether, isopropanol"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,23ce81a2-fc35-45b1-8dd7-d205ce1f4c53,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
0ecfbf2d-502b-41b7-aa14-3dffa38f4441,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1e3b44a7-3ad8-41c1-8169-ff34f493b9dd,"{""en"": {""value"": ""Contains acetone, toluene, xylene, napthalene, 1,2,4-trimethylbenzene"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,45ad18fa-64c9-44c4-9403-aae1c19d1bba,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
b388fc5d-a009-4b55-a563-5f17dad79180,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c0fc91ae-3e5b-4ee3-a0c8-c76f4908e621,"{""en"": {""value"": ""Contains acetone, toluene"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,f3a08c0f-ad84-417b-ac5e-afed26ba026c,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
c5a39c36-c367-43f7-88c9-509d1279dce0,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,6ea60c5a-6c6e-4fd2-a7b2-f37695c55bc8,"{""en"": {""value"": ""Contains ketones, toluene, ethyl-3-ethoxypropionate"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,103d6cb4-d0df-4c20-9436-609ae292c253,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
fea0b34e-9e65-412e-a75f-935a97e30300,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,efb911e7-85bd-481d-b4a3-44c171b69a5c,"{""en"": {""value"": ""Contains acetone, toluene, xylene"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,61a1e9dd-d03d-4c6b-b5be-d95019ea71a3,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
b0e8be95-7461-4e5a-9a24-b960254972ed,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d09916bc-5332-4e87-9f46-c9afa3eaae55,"{""en"": {""value"": ""Contains heptane, VM & P Naphtha, acetone, toluene"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,9fc3ad07-7bfa-4e58-b04e-956cbbf75372,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
e00c11bb-a589-418e-beff-a0f2539e7431,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ff894497-60a2-4c8a-983b-beb17794dd2a,"{""en"": {""value"": ""Contains N-heptane"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,22b667ca-3c5d-4005-a59a-5fe8546eb761,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
690b91f4-661a-4ca3-9fd0-83208354a75f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8c75f991-cb57-4cfb-8dcd-23b7e89b9cd8,"{""en"": {""value"": ""Contains acetone, PGME acetate, butyl cellosolve, 2-propanol"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,39bec43d-d068-4dde-9164-483e882e75b0,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
831c6838-fe22-4dd2-97b0-41f45f71779b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4235508e-5102-49dc-96eb-db508d02ac60,"{""en"": {""value"": ""Contains ethanol"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,d2d7cf38-6c38-4a46-a31a-0c66f168ecd4,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
e11567ff-7c88-47fa-b4dc-286c9cc75f18,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f13a7a87-1da9-4065-a601-4cf88f7d2553,"{""en"": {""value"": ""Contains ethanol"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,4795c63f-275c-4e2b-a5fb-14931bff9651,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
6d956e28-7fa4-440f-a3a5-83d102903024,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ea89224d-c3a4-45b9-97d8-df6ba91da553,"{""en"": {""value"": ""Contains acetone, xylene"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,03a8e06f-4a64-4fa0-a5d1-6511bcf36487,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
21e5f728-06e2-46a2-a99b-9ed2ea04739e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e6af15e7-d0fd-4ee3-ad15-7b3719d4c8eb,"{""en"": {""value"": ""Contains acetone, xylene"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,adc3658e-7967-4730-854e-f6cea5ca0397,"{""en"": {""value"": ""spray"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
bd7b0f1f-77ea-4fd0-b0ef-5652b4ff3a27,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,31c9a260-80dd-4471-87cc-efe7bc4741aa,"{""en"": {""value"": ""Contains ethanol"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,92f5325d-508d-489d-a272-b7873285181d,"{""en"": {""value"": ""Solution"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
0b9ae1c8-72d8-49af-86f5-39346c2e284d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3df81e4d-03da-463a-9900-043f11fefc61,"{""en"": {""value"": ""Contains ethanol"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,67325c2a-df0b-45b8-8deb-0967ee4e043c,"{""en"": {""value"": ""Solution"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
6365ba37-7122-4076-8f7a-0d8f59a19f16,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,dae7d315-2a06-45d9-b609-8fcd9beaa4e3,"{""en"": {""value"": ""Contains acetone, ethanol, methyl isobutyl, ketone"", ""direction"": ""ltr""}}","[""9886efe9-c323-49d5-8d32-5c2a214e5630""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,4ef3b349-e185-4ce9-ae40-696ec2670e9d,"{""en"": {""value"": ""Solution"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
0a4b2b15-1a91-4f0c-98bd-ef387b849a52,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,2b37cd14-0016-4596-b37b-7b8db9c3ce87,"{""en"": {""value"": ""Opaque, Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
83e1b491-2a51-428e-8881-d841af1d25fc,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,33cb61ba-41ce-439c-b286-2308c5a8a02a,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
4a120ce8-e2a4-4717-ae44-b0ccee781fde,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,ae75e8de-76ab-4d78-a50a-ab9b665f2e63,"{""en"": {""value"": ""Opaque, Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
a4b2ff20-347d-4a89-9409-1c7eb455d451,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,93ede6a8-29d3-4841-bea5-1b635210c709,"{""en"": {""value"": ""Opaque, Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
2658225b-fc71-4403-94ec-eb68227ffbc2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,8fedf12a-0492-4992-9eb7-e29b26f03206,"{""en"": {""value"": ""Powder"", ""direction"": ""ltr""}}","[""72c01bf3-60a3-4a09-bc33-ddbd508c145f""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda499a0-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",
