rsci_uuid,READY_sample_type,Chemical (CAS) No.,Chemical Formula,Chemical Name,READY_natural-synthetic
27bd68f1-0d38-4d56-9696-93bbd73adafc,"paint, other",(No CAS No. Provided),C34H22N4O2Cl2,(No chemical name provided),synthetic
27c9f310-f5a1-416b-a4bb-312f67225aa4,gum,,,,natural
27dc22f5-4dc5-4df1-a9e7-de5ac6988f68,gum,9000-01-5,,(No chemical name provided),natural
27e0f90d-54a5-4cb5-974d-ba47984c30ef,textile,,,,synthetic
27f757e2-cd6b-4b5b-bb62-7717b837cd3b,"raw material, organic",,,,natural
27f77b23-f3dc-44e6-812f-5acf3e99545f,protein,8002-43-5,,(No chemical name provided),natural
2804a617-7a0c-4068-8bd5-0c96eb696bd2,"paint, acrylic",,,,
2807ea74-51c7-403e-954f-da81bf674f6d,dye,8005-33-2,C10H14O6-3H2O,(No chemical name provided),natural
280cd7ef-8fcf-4a56-9c7e-21894407179e,"paint, oil-based",,,,
280ceed9-e090-4565-9a3a-2a0cfad05cc6,"stone, natural",,,,natural
281f9638-5da8-46de-968f-3533ec577878,pigment,,,,synthetic
2825f62f-064b-4a06-88ee-f058c85e51a5,oil,8002-11-7,,(No chemical name provided),natural
28319d38-71db-4c04-b64b-80155bd59b9e,"paint, oil-based, water mixable",,,,synthetic
2831ecf9-3097-46ff-8da4-1f9d0c48d892,dye,100208-57-9,,(No chemical name provided),natural
28344105-a859-499a-bea9-e237f57b2709,pigment,,,,synthetic
2839e4b5-1cf5-4aaa-b43d-e82c0aef455a,prepared mixture,,,,
284110d5-b9c5-400b-948e-5fc9111ac97e,pigment,,,,
284405f0-e252-4a62-b932-c77852e89597,textile,,,,
28475677-4a0a-4311-8036-a30449411fb2,dye,(No CAS No. Provided),C18H18O4,(No chemical name provided),natural
284914ec-e5dc-4b7d-9ecb-dff25a0298b8,"raw material, inorganic",,,,natural
2849f172-ec11-4643-98a7-a4ca7738c122,wood,,,,natural
284c15e4-468c-48ca-8546-afac3560d62b,prepared mixture,,,,
284f2fd1-323c-425c-b47f-71c48a67c526,"paint, oil-based, water mixable",,,,synthetic
28521f70-0149-4107-ad74-0c354ad98f53,wood,,,,natural
2857431c-e3c5-4b43-b405-ef33ac89eeec,pigment,(No CAS No. Provided),Cu(C2H3O2)2.3Cu(AsO2)2,(No chemical name provided),synthetic
285c84e1-9e7a-48c4-bbfa-f84084f12e7f,"stone, natural",,,,natural
285fed5c-b6e6-49a5-beaa-c56b146242fa,prepared mixture,,,,
286a4ae7-0ca8-4f2c-b433-7ccd4feea34a,"stone, natural",,,,natural
2870f186-ac91-4c51-8353-8be8d4ea163e,prepared mixture,,,,
2873d6e8-15af-4cab-8483-64b3452fdded,pigment,,,,synthetic
287c99c5-d0c5-4822-a586-fe36252e41fb,"paint, oil-based, water mixable",,,,synthetic
287d63d5-8ac1-4794-ba31-f18e5687d645,pigment,,,,synthetic
287e1002-66e7-4c0a-9b0d-0c80948ee0a7,"paint, acrylic",,,,synthetic
288af23b-eec2-4340-a701-af7cb8fc9444,prepared mixture,,,,
288b9889-51b2-4228-858c-a5c0d4a150fb,"stone, natural",,,,natural
289102bc-15b0-4ec4-92c5-737eb172767f,wood,,,,natural
289216cd-dedf-4f5e-875c-cb795c7ad6d9,prepared mixture,,,,
289b5792-963c-4c0a-987f-44054cc073e6,prepared mixture,,,,
289bcee9-0430-40a5-a655-bb048769724c,photographic paper,,,,synthetic
289c9c5f-3e59-4f69-88fa-532c492df984,"stone, natural",,,,natural
289e5e39-4c77-4cb5-9c81-4eff80dd797d,textile,,,,natural
289eeca3-ffb6-4e20-859d-613eab066247,dye,,,,natural
28a0eb94-5420-423d-9eff-ada26f0c3a36,prepared mixture,,,,
28a19765-e664-40da-9c49-3b3fdef7059d,"paint, acrylic",,,,synthetic
28a1ae4a-a8d6-4198-ab43-89e7275c6946,pigment,,,,
28a433a2-ff98-4863-beee-07521d13dcf7,"stone, natural",,,,natural
28a79edc-6377-449a-86d5-fe5be97f6e55,pigment,,,,
28aaf5f7-160d-4990-8ecf-c08933335987,pigment,,,,natural
28aba09a-8df2-4409-85de-497b44762bfb,"paint, oil-based",,,,natural
28b2a88f-2a1f-4955-9d75-40abcf8c95bf,"resin, synthetic",,,,synthetic
28b721f7-01dc-451b-82ca-79dece015716,"stone, natural",,,,natural
28b7eb4f-04d5-4d34-9b8e-4023caebc4fd,protein,,,,natural
28bee270-5152-4100-9f20-9f5f2503ad85,wood,,,,natural
28c41ee7-4bbf-4a48-92d4-51b4bdc0fe3b,wood,,,,natural
28c6dbbf-e203-4837-85ee-c8dcbea77c85,prepared mixture,,,,
28c7dce2-4664-403c-b5e5-ac536551be19,"raw material, inorganic",(No CAS No. Provided),CaCO3,Calcium carbonate,natural
28ce0a80-7c73-4db4-a498-4e90c99d1936,"stone, natural",,,,natural
28d0fde5-b86c-4624-b27d-36131d016802,"resin, natural",,,,natural
28d31986-6de6-46ea-b414-49b4a7723551,protein,9006-50-2,,(No chemical name provided),natural
28dba776-9bd7-43fc-affe-83a17466913b,"stone, natural",,,,natural
28e092ae-9b4e-4b8b-87fe-247cdaea132e,pigment,,,,
28e4544f-d296-413e-9811-e9b2c730f761,additive,92046-34-9,,(No chemical name provided),synthetic
28e8a8a2-bd8b-4110-91f4-1c7652de888b,pigment,(No CAS No. Provided),Cu(C2H3O2)2.3Cu(AsO2)2,(No chemical name provided),synthetic
28ea66f4-6707-4eb8-b683-752722a10d7e,wood,,,,natural
28ead814-e8c2-4b6d-9b25-044dc387e8d9,glass,,,lead silicate,synthetic
28edd834-8f0a-4ac1-bf89-45d411753f75,"resin, natural",,,,natural
28eeee90-79ca-49ef-887f-9e61bb080db8,"stone, natural",,,,natural
28ef7465-5387-4d61-8ced-e339aff03149,"paint, oil-based",,,,
28f1fdac-7edf-497a-b279-11f26a58cd22,gum,,,,natural
28f3a8ee-b668-41b2-a412-9f7d7c8b3093,prepared mixture,,,,
28f3acad-a17e-4545-8dbb-477b9d561176,wood,,,,natural
290b91c6-3683-42fa-ab42-15ae15335120,pigment,1317-61-9,Fe3O4,iron oxide,natural
29135ffe-2f43-496a-89bb-8f3c3c11a276,protein,,,,natural
29136623-4f86-4ac3-a7b3-9acf22d7e612,"paint, oil-based",,,,
2917aa87-63fe-4b0a-9910-2154d3779b37,wood,,,,natural
2917d71a-1a0a-4894-9849-cd90c4ab79d9,wood,,,,natural
2920040b-a12d-429a-8318-56fa38d6bccb,prepared mixture,,,,
2920ec01-1ec6-4f32-a654-8abae0bd1de4,"raw material, organic",,,,natural
29239381-bdc5-4bee-a4d1-2b6abd79b3d1,"paint, oil-based, water mixable",,,,
2925719b-52d3-4054-aa47-b3597191cb25,pigment,,,,
292fc8bb-5b7d-42fb-8101-2f80b7bd0c5d,leather,,,,natural
292ff326-879c-4f68-accf-2d4f6fc60ce8,pigment,,,,
293138fe-e71b-4f08-8255-c3e188a8fb22,pigment,,,,synthetic
29379057-40e0-447e-a35d-762177c0cb21,prepared mixture,,,,
293bbb81-cb38-4b35-bd45-4eedc6eb4112,pigment,8011-87-8,CoO-ZnO,(No chemical name provided),synthetic
293d9e01-35f6-42de-9866-50a7c275dfc6,"resin, natural",8050-09-7,,(No chemical name provided),natural
293e1d79-41e1-48ce-9737-00f3e9d32bca,"resin, synthetic",,,,synthetic
293e4807-c761-4c3e-988c-1fd536b52588,"paint, acrylic",,,,synthetic
294ba623-cc59-4b51-9c26-a6b2fec89f77,protein,9000-70-8,,(No chemical name provided),natural
294bf493-061d-4002-8cc1-26cbf45e7b21,prepared mixture,,,,
294c2718-dac3-4de2-9774-033f2bffacd5,pigment,1345-16-0 or 68186-86-7,Co(AlO2)2,cobaltous aluminate,
294ebdc1-f804-43dc-8eb4-0ae658c59498,photographic paper,,,,synthetic
29512cac-9741-484f-926f-e79317e7be37,pigment,,,,synthetic
2953a73e-77df-44a2-b343-c27f5f9acb11,medium,,,,synthetic
29566306-287d-42e7-8cf8-9e0a823deb42,"paint, watercolor",,,,synthetic
295bab4a-3834-404a-b45b-3abc0d7e05e2,"stone, natural",,,,natural
295cc914-4fe5-483e-aa03-24ee933ea3f3,ink,,,"water, shellac, borax and phthalocyanine copper complex pigment composition containing PB 15",
295d475e-bc7f-4a24-927a-4f0fd61c549c,prepared mixture,,,,
29773348-1a0d-4850-96eb-e647424faf0a,glass,,,lead silicate,synthetic
2979f052-3e5a-4789-8528-a98776ce169b,prepared mixture,,,,
298a489c-6d6a-4dd1-9397-d50d95360b40,dye,8004-92-0,C18H9NO8S2,"2-(2-Quinolyl)-1,3-indandione disulfonic acid disodium salt",synthetic
298b2222-158b-46de-8efe-97940757bb66,"raw material, organic",,,,natural
298c2a69-7901-48d7-ad03-99ec2e68742d,photographic paper,,,,synthetic
298c5a2d-909a-45d9-886e-988f070097d1,"stone, natural",,,,natural
29911fa4-f316-448c-a2a2-aacf7f530b7a,"raw material, inorganic",,,,natural
299483f1-8395-4572-870c-828aa8c749c5,photographic paper,,,,synthetic
299be6c5-04d0-421f-9880-34719e7e0e83,prepared mixture,,,,
299f7619-71c7-4707-adde-11bd259da3e7,"paint, oil-based",,,,synthetic
299fe4ab-d19f-47ee-b7df-92a52f8199e9,prepared mixture,,,,
29a98431-68da-412b-97b7-2948ddbb0cb8,photographic paper,,,,synthetic
29b43b32-066f-432a-b410-96d1f083a252,wood,,,,natural
29b7ac3d-840d-44c1-ad5b-79f0024a432c,"paint, oil-based, water mixable",,,,synthetic
29b857c2-f770-435d-995d-89e2007e3a89,"paint, watercolor",,,,
29b8bea7-8235-448e-a6fa-c35c19860eaf,pigment,,,iron oxide,synthetic
29bb6404-753c-4e3c-8991-800933a79bc5,"stone, natural",,,,natural
29bb7995-71f3-41bd-9fc7-aa1256220c07,gum,,,,
29bfd11a-72f4-439a-b134-5cf849a75d0f,prepared mixture,,,,
29c06902-1209-4e1f-b8cd-e2645752068e,"raw material, inorganic",,,sodium iron silicate,natural
29c3ff34-4915-4120-8142-0824bc083462,pigment,1317-61-9,Fe3O4,iron oxide,natural
29d19310-4e3c-4f7d-9661-7edf189dc054,prepared mixture,,,,
29dd0659-e59c-4abd-9f99-49412c274882,varnish,,,metal complex dye with Co,
29e2663c-1943-468a-9a01-25540c6a206d,"paint, oil-based",,,,synthetic
29eee6ea-1c5c-4d70-84fd-c2b2c9590752,"paint, oil-based",,,,
29f4c54e-75d6-470a-9136-554498d27be8,pigment,,,,synthetic
2a00416a-0108-46df-a061-4757d9f4d803,"stone, natural",,,,natural
2a04eb9e-51b4-40eb-92ff-c3779f28caa1,photographic paper,,,,synthetic
2a091a28-7e5d-4c29-9a93-c36575b25b17,"resin, natural",,,,natural
2a09aaf6-977d-4566-8099-51c8914f3a3a,pigment,,,,
2a18c23c-5319-4d09-8138-b8212680d733,photographic paper,,,,synthetic
2a1a1294-35e3-411c-a637-32911f6184d7,"stone, natural",,,,natural
2a1e1b7b-813c-4aa5-8b1a-8566c807685b,"stone, natural",,,,natural
2a21005f-b69c-435f-8597-dd276be3d514,"paint, oil-based, water mixable",,,,synthetic
2a225338-8ab2-4f22-b5e8-37d9c07c9f31,"raw material, organic",,,,natural
2a257272-af79-4046-847e-1d02370cb0eb,"raw material, organic",,,,natural
2a280f31-1fd2-40b4-b1b4-02aa46f9ed12,"stone, natural",,,,natural
2a2a4df4-5c4d-4be8-a383-ac8ca89e3294,pigment,,,,synthetic
2a302e13-9d02-4bca-9886-c4ff2557a0d9,"stone, natural",,,,natural
2a307838-5165-47a0-8e98-203b621ee0cd,"paint, oil-based, water mixable",,,,synthetic
2a309a72-5305-4e55-a72a-08087efe18cb,paper,,,,natural
2a32153f-e10d-4c9e-a24a-bdc1051aa371,protein,E00300000,,(No chemical name provided),natural
2a3957c4-870f-431b-9737-552684ef65d3,"paint, oil-based",147-14-8,C32H16N8Cu,copper phthalocyanine,synthetic
2a3a53c4-4286-43f7-9ce6-7ee8e63fa1c3,"stone, natural",,,,natural
2a40d442-fc99-4994-b6b5-becae22f5ea9,"stone, natural",,,,natural
2a5463ac-2bec-4515-a42c-c720a4b921c4,"stone, natural",,,,natural
2a567cb5-f138-42a3-9966-41617af17117,prepared mixture,,,,
2a594a00-cdb0-4cf6-81a3-62b1c02de8ae,protein,,,,natural
2a5f8534-095f-48c5-a10e-c45b9d6727c1,prepared mixture,,,,
2a60ff67-7c81-4178-824e-7ffcdb93cc39,"raw material, inorganic",(No CAS No. Provided),HgS,Mercuric sulfide,natural
2a6ab4ee-bf0c-4fcf-bb61-16f9976880a9,"paint, encaustic",,,,synthetic
2a6ceb4e-1300-45bb-ad00-c1c58ce11c8d,pigment,,,,
2a7886e1-c731-4d18-bc71-f3c288a44e74,"raw material, organic",,,,natural
2a7c62d4-c97d-4e11-9f2b-0b73189ea521,prepared mixture,,,,
2a7dcae7-3d78-414c-9e60-beb6492ecbe2,dye,,,,natural
2a7fe8ab-9d7d-45ba-b8b0-2422b326ea47,"paint, acrylic",,,,synthetic
2a812d71-4884-4081-bc2b-bc630ced425a,pigment,,,iron oxide,natural
2a8efced-9a0b-4db9-9731-b87b2c5e6c5d,"paint, oil-based, water mixable",,,,synthetic
2a914df6-053c-4557-80ae-3f4865e57d8b,prepared mixture,,,,
2a97e54a-88d1-4b97-83f4-c977f769cb99,"raw material, inorganic",(No CAS No. Provided),FeCr2O4,iron chromite,natural
2a98ac04-7f68-4d6a-9cff-306b0d1563a3,prepared mixture,,,,
2a98aded-15f1-4654-8ee1-5f8f5310c1f3,"raw material, inorganic",(No CAS No. Provided),ZnS,Zinc sulfide,natural
2a9dc08f-7cd6-4496-8356-7a95ac94f4f8,protein,,,,natural
2a9ed875-c70e-4289-919e-f664b7195000,prepared mixture,,,,
2aaa1fb1-39a1-4dd5-8a9e-09d9dfb6cb4a,"paint, oil-based",,,calcined natural iron oxide with manganese,natural
2aab46a8-285e-442a-8aee-23dda876a55f,"paint, oil-based",,,,synthetic
2ab2d5e2-4b60-4543-99a1-fd79ecd48721,photographic film,,,,synthetic
2ab45eec-0da9-450b-a216-86c75ba6b17c,"stone, natural",,,"SiO2     74.53%
Al2O3   13.47%
Fe2O3   2.22%
TiO2      0.42%
CaO       1.09%
MgO      0.80%
Na2O    2.61%
K2O      4.86%",natural
2ac2350a-98af-4f91-88d4-596f529f9ad0,prepared mixture,,,,
2ac4555e-5d91-46b7-9c8c-7de352af1335,"raw material, organic",,,,natural
2ac88e3c-d319-48ed-b4f4-ee0813282b19,pigment,,,,
2ac97d96-2327-4d47-a280-e8aaf8ad1cca,prepared mixture,,,,
2acd3eaa-fa84-4726-a1fe-08d2cd950181,additive,,,,
2ad093e9-ddbe-437c-9a4b-4efbfb0ce644,"resin, synthetic",,,,synthetic
2ad3fa8b-cf4a-49e6-b985-451ef733331d,wood,,,,natural
2ad46d9a-2e60-43c5-8602-677a18be43a2,"stone, natural",,,,natural
2ae31f1c-802c-48c0-82b6-6387300dcf38,pigment,,,,synthetic
2aee1432-9c2f-4adb-a1ae-61f00859973a,ink,,,,
2af67010-11c5-44c8-88dd-60f2d2334052,pigment,7758-97-6,PbO-CrO3,lead chromate,synthetic
2af8a3f1-b98f-420c-9880-a2783e291985,dye,1400-62-3 (archil),,(No chemical name provided),natural
2afc4623-1b7c-4f1e-8767-a526b29c99a4,dye,6406-56-0,C22H15N4O4S.Na,"Benzenesulfonic acid, 4-((4-((2-hydroxy-1-
naphthalenyl)azo)phenyl)azo)-, monosodium salt",synthetic
2afdb554-3360-4fdf-8f18-fc7c38fc07e0,"resin, natural",,,,natural
2afdfe13-f624-4031-8332-7a1311e1b3d7,pigment,,,,
2afe11e9-6cce-44d0-aafe-264b3d21c5f9,pigment,,,,natural
2b127fe3-ede2-47d5-9058-6f69146050ac,protein,,,,natural
2b1b634a-04f4-4504-9af5-ce1d2c1dbdf0,"stone, natural",,,,natural
2b1c55a1-2409-4d23-b03b-6f561e18379e,photographic film,,,,synthetic
2b20c2bc-f0b0-4c37-ab4f-8f19daf00780,prepared mixture,,,,
2b217418-a5a3-4af0-afe1-a3cdb258afcd,prepared mixture,,,,
2b24e44a-f1c3-4ecf-847d-840e0d8f3c8f,"stone, natural",,,,natural
2b2867ac-2ddf-430c-ada9-9eed7c726ec1,"stone, natural",,,,natural
2b29e4ad-3857-4dba-83d4-9ff2857d8ab0,"stone, natural",,,,natural
2b2cb68d-3290-48ef-809e-a953c5c4cdd1,ink,,,,
2b2e2722-7ea3-4abf-8b67-d6e21d7788e2,textile,,,,
2b329987-c9b4-4ebb-8b6b-787264bd9019,"paint, oil-based",,,chlorinated copper phthalocyanine,synthetic
2b32a041-2302-4688-854a-8308c736560f,textile,,,,
2b348d3f-f8e5-40f9-802f-6d9c351cd171,wood,,,,natural
2b3aa78d-2896-4aa4-959a-275ea4795a1d,pigment,,,,synthetic
2b3c18a6-6598-4ce3-9e8b-f11c47487151,"raw material, organic",,,,natural
2b3c228b-b942-4eb5-ae59-a88a5b822db1,ink,,,,
2b441a4d-774e-404f-8751-6c10cc475dbc,"stone, natural",,,,natural
2b4a9dc7-2ef1-44cb-b4ca-1d444ee11548,wood,,,,natural
2b5381d0-3faf-4c41-a475-24795e317cf4,"stone, natural",,,,natural
2b574be4-3816-478b-aafa-bcc75836de0b,"paint, oil-based, water mixable",,,,synthetic
2b5b3ce4-1db5-4d7d-b8bf-a5b5b804fbbf,pigment,1344-48-5,HgS,Mercuric Sulfide,natural
2b67aa75-fd64-4fc7-b1e4-cc53fb372670,"paint, oil-based, water mixable",,,,synthetic
2b746b2d-6c2b-41eb-8d25-7d89a74db060,"stone, natural",,,,natural
2b7ef29a-60d1-400b-bbf8-84b34db2e9d8,wood,,,,natural
2b827a0f-a8ae-4ff1-ae63-148aaedf0049,pigment,1308-38-9,Cr2O3,chromic oxide,
2b857114-4481-4746-819b-14eb543cef62,prepared mixture,,,,
2b85aeaa-1a06-4753-83e7-821486e39382,prepared mixture,,,,
2b8adb10-eb8b-48e6-be8b-d03baf361ab8,prepared mixture,,,,
2b8fadc6-a685-4736-a0a6-c43208dea5ce,pigment,1313-13-9,,"contains oxides of manganese, aluminum, iron, silica and calcium",natural
2b941464-642a-4282-98b1-ef8dfe63a0fa,wood,,,,natural
2b966d5a-afe7-4deb-b9ce-10a29275e9f5,photographic film,,,,synthetic
2b9fafe5-8ba4-4641-bfc3-f3cd0b14143f,pigment,1319-46-6,2PbCO3.Pb(OH)2,basic lead carbonate,
2ba00d7f-ce46-4412-b039-4d56fcd2a185,textile,,,,
2ba0a041-55f7-4d47-b24a-2819d400e0ae,wood,,,,natural
2ba2512e-e394-4185-b568-f0441b0240a1,protein,8002-43-5,,(No chemical name provided),natural
2ba8d105-d1b3-46ac-abdc-4cbf93da902e,"paint, watercolor",,,,
2ba96391-1ddd-4373-8761-a091869e2f08,pigment,,,,synthetic
2babdaec-0b23-439a-b6b7-d84d83891cea,prepared mixture,,,,
2bb1964e-e8ce-438c-9f01-cb0803165064,"resin, natural",,,,natural
2bb44e07-e144-4157-8c9a-5166feebd26f,"stone, natural",,,,natural
2bbf9a95-88dd-473a-b324-50711e8d9d4e,"stone, natural",,,,natural
2bca3dba-ffb6-4c63-85e7-51c2e0827aef,"paint, oil-based, water mixable",,,,synthetic
2bcd42b6-89fd-4bed-92ec-281d3129da97,"paint, oil-based, water mixable",,,,synthetic
2bce804d-7844-4496-ad8e-337199d9fde4,prepared mixture,,,,
2bd07c95-19a7-41ba-9f5f-0f58e1c390a5,pigment,13463-67-7,TiO2,titanium dioxide,synthetic
2bd90235-1815-473a-b81c-db00c4d2879d,leather,,,,natural
2bdf1927-7db3-49b0-b284-16a2f07bffd6,"raw material, organic",,,,natural
2bdf492b-c11c-4e4a-99d3-f256ee7f5ab0,"paint, oil-based, water mixable",,,,synthetic
2be5907d-9d0b-466d-82ce-a633ce61568c,pigment,,,,synthetic
2be8cb8e-c3d2-4de3-a319-a57dc9ad9ced,"paint, oil-based, water mixable",,,,synthetic
2be9f835-1797-4da8-a189-70ee28fb30db,photographic film,,,,synthetic
2beaaf33-8c96-44be-966e-c953c0463263,"paint, oil-based",(No CAS No. Provided),C28H14N2O4,indanthrone,synthetic
2beb7229-e616-4382-9d07-37a35a8b85c5,"stone, natural",,,,natural
2bee7354-15fb-4556-be73-551d8cc3f850,"paint, oil-based",1314-13-2,ZnO,zinc oxide,synthetic
2bf08398-64be-44a7-8181-0ec4c736e33b,gum,,,,natural
2bfc5346-daf3-40fc-ad53-7d67f6fa6bfd,"raw material, organic",,,,natural
2bfe6d1e-12cb-4d34-805c-e94c3d3e73e0,"stone, natural",,,,natural
2c0e10bf-550e-488c-af33-658a3d029876,"raw material, organic",,,,natural
2c109792-0ca9-401e-a117-5268d723abe4,"resin, natural",,,,natural
2c10e955-1c44-4634-8f09-875e633fa213,"stone, natural",,,,natural
2c11e2e8-bfbe-4996-b325-96cf3cb0486c,pigment,,,"iron oxide, clay, aluminum, and manganese",natural
2c130240-1fc3-42d4-857f-6081ca401cf7,oil,8002-11-7,,(No chemical name provided),natural
2c131e4f-7870-4434-b7fa-7ded5757ed9b,dye,,,,natural
2c13e1bc-54e5-42b9-8e05-f0815830e80c,gum,,,,natural
2c186e76-77d0-4079-9ed7-d28ecd1440ec,textile,,,,
2c1b9330-30cc-4b1d-945f-2ae09eff6321,"paint, watercolor",,,,
2c1cfa08-1542-4529-8921-b3e709926553,"stone, natural",,,"SiO2       76.41%
Al2O3     12.38%
Fe2O3    1.38%
TiO2       0.16%
CaO        0.60%
MgO        0.13%
Na2O      3.40%
K2O        4.48%
MnO        0.03%
P2O5      0.04%
H2O        0.386%",natural
2c1f4f79-6f80-4a66-8ad6-2565f19b9455,dye,72-48-0,C14H6O2(OH)2,"1,2-dihydroxyanthraquinone",synthetic
2c250645-8fc6-42c3-bf53-f275e85bf350,textile,,,,synthetic
2c34b867-78cf-4a0e-ba58-a21d358ddb64,"stone, natural",,,,natural
2c370265-cbad-4db0-850e-6c760b216f08,"paint, acrylic",,,,synthetic
2c4b1406-ed06-439e-8b3e-903c3d8909b7,dye,,,"6,6-dibromoindirubin",
2c528740-bc4c-4931-987d-1d95b5437553,"stone, natural",,,,natural
2c58243a-3e9c-4146-bfc8-c31999565412,artists' brushes,,,,
2c5843a7-cb8f-4fff-b9de-e17424f47df1,protein,,,,natural
2c5999fa-0337-49f0-8290-cf240b9d4e61,prepared mixture,,,,
2c5d8568-8e16-4572-8dc7-8845b450e2dc,"paint, oil-based, water mixable",,,,synthetic
2c5f0e1f-1bf7-4eac-8581-37c9255c08c1,pigment,,,,synthetic
2c7106ac-ede2-4db0-808f-0e193ad63999,pigment,(No CAS No. Provided),2CuCO3.Cu(OH)2,copper carbonate,synthetic
2c76633c-4488-4e4c-a05d-f58f16426871,"stone, natural",,,,natural
2c78eea9-e639-4c26-90b3-07c8b7288c67,photographic paper,,,,synthetic
2c799ad1-1806-4d03-8820-6c18a2a5d50a,other material,,,,natural
2c7ada5c-cb57-4ddd-a3d7-026c79921f9a,prepared mixture,,,,
2c7e8be8-722a-4693-b4fa-2e1f203dfa06,"stone, natural",,,,natural
2c7f5a22-c6fd-44c5-b8f7-a4129ac0528e,"stone, natural",,,,natural
2c8154c5-0679-46d2-9eb8-b206f8e8cad4,wood,,,,natural
2c85e97f-c2ab-4dcc-8278-4d1fc3755cc8,"raw material, organic",,,,natural
2c899975-fbeb-4b24-89ea-641f6aceb002,prepared mixture,,,,
2c8a80ee-a89b-45b7-844d-b599794e54ab,"resin, synthetic",(No CAS No. Provided),(C2H4O) n.H2O,Polyethylene Glycol,synthetic
2c8eddd2-4c58-447f-b3da-9a707e5e043f,glass,,,lead silicate,synthetic
2c8fb245-9a14-47c4-8754-5900cd231098,"paint, watercolor",,,,
2c958646-914d-4b64-a193-cb4aff59434a,"stone, natural",,,,natural
2ca0f34f-2f56-4eed-922b-ece0f438034f,protein,,,,natural
2ca3d5a2-1a69-49f0-b358-a5d3588dfaa9,pigment,8011-87-8,CoO-ZnO,(No chemical name provided),synthetic
2ca6a940-fd25-4851-b7c1-2dfb48700a3f,wood,,,,natural
2ca902fe-9738-4f9c-8150-8fd102ff2e5e,"paint, acrylic",,,,synthetic
2cade7ab-512c-47a2-8666-018f6ac427b7,wood,,,,natural
2cafe131-74c7-41a6-96e5-830a4e1e3c99,"paint, oil-based",,,,
2cc49e69-10ee-4fb2-a2a4-a979f5776a29,pigment,,,,synthetic
2cc5b616-f39c-4acc-989c-7a42f2ca3a57,"stone, natural",,,,natural
2ccc6905-eafb-4678-a17f-65c889f7399c,"paint, oil-based",,,,
2cd2299e-aca6-4878-aa8f-29acc2bd30ae,prepared mixture,,,,
2cd38d97-b793-44b0-a39c-3c2d2bc5307c,"raw material, organic",,,,natural
2cd3f838-0c0a-49e1-ad0e-2e7fce7b81a4,"paint, acrylic",,,,synthetic
2cd57885-4553-4fda-a676-05386a56d4ee,"stone, natural",,,,natural
2cd5e838-ecfd-482b-a811-2935fc7d0aef,"stone, natural",,,,natural
2ce75fb4-bc70-4b1d-b09d-df1a8cb5a871,pigment,,,,synthetic
2cecfd1e-8a33-4a8d-a056-700bce502bae,"stone, natural",,,,natural
2cef44b7-205c-41c2-8413-6482ce64690e,"resin, synthetic",,,polyacrylic acid,synthetic
2cf58774-6ab6-4d73-be0d-54a92937571a,"paint, oil-based, water mixable",,,,synthetic
2cf79ab2-4c65-4c23-9700-1a98b2da84b7,"raw material, inorganic",1303-33-9,As2S3,Arsenic trisulfide,natural
2cfa5c7e-bfd0-4990-8a8e-099aa43c7ec3,"stone, natural",,,,natural
2cfeda16-bcdc-4b95-b1b2-f60e3f3add5e,pigment,,,,natural
2d0fd8da-5cbc-41ec-8be5-e6d8a3f2ed4d,"raw material, inorganic",(No CAS No. Provided),2CuCO3-Cu(OH)2,Copper carbonate (blue),natural
2d16ba22-63e2-4c54-a196-955894424db3,prepared mixture,,,,
2d177591-ff2a-4afd-a81e-c3960eebd61d,prepared mixture,,,,
2d181570-edfd-4536-a54b-47415f3d5826,"stone, natural",,,,natural
2d264b31-c64f-45ab-a0a4-62c7f1c261bd,pigment,142-71-2,Cu(C2H3O2)2-H2O,copper acetate,
2d28f6b0-3c59-4881-963f-aac721fb2b58,ink,,,,
2d2b0909-a2a4-41aa-88aa-76051b960453,"paint, encaustic",,,,synthetic
2d362f51-b200-47cc-973b-d3cfe69e9776,solvent,,,,synthetic
2d36f1ce-ae11-4889-97f7-10a03f289628,wood,,,,natural
2d397b9c-5d8d-4fe3-b700-28af8f8df658,"stone, natural",,,,natural
2d3992c7-55a2-48ca-b27b-d54d363824af,textile,,,,natural
2d401c70-5aef-49a7-9943-a1e2d4cdda7a,"paint, acrylic",,,"barium sulfate, cadmium sulfide, cadmium selenide",
2d42dc60-0587-4edb-b927-2d43ab2bd670,"paint, acrylic",,,,synthetic
2d437382-841f-43cb-b0e3-b6e1b2d160fb,"stone, natural",,,,natural
2d450537-b7af-4c1d-b588-69c286697110,"stone, natural",,,,natural
2d4620d1-95fd-4e3d-851a-4849e0ac10f1,prepared mixture,,,,
2d4be6e8-a6f4-4b25-a1f0-fc99a4702eb1,"paint, watercolor",,,,
2d4e8512-9d8a-4abf-ae51-34bdc5ea1eeb,oil,,,,
2d544ddb-ff1b-49af-b3ae-574718995450,pigment,,,iron oxide,
2d54d7a5-1727-4499-94bf-b0fd88e53537,pigment,,,,synthetic
2d59622f-b2e1-4eae-b5ec-b0909a1b7ad2,"resin, synthetic",,,,synthetic
2d5e8f58-3a70-4524-be7c-afc51dcc5806,wax,,,,natural
2d6106f9-f02b-41f1-9a99-ff90bae1c03d,"stone, natural",,,,natural
2d62ac80-0dc5-4200-9e3c-2c7d76808e6e,"stone, natural",,,,natural
