rsci_uuid,specific_place_uri_1,specific_place_uri_2,place_uuid_1,geo_point_1,place_uuid_2,geo_point_2
e38f6244-ec46-4e4a-8e58-8c22ef25fec3,https://www.geonames.org/5512862,,91465c4c-422f-41e8-8825-eed0809b135a,"{""type"": ""Point"", ""coordinates"": [-119.75269, 39.53491]}",,
aabece81-03b1-4e7c-8109-87d901aa0b07,https://www.geonames.org/3941584,,014b61fa-fff0-434c-abea-8a3b6955e3b7,"{""type"": ""Point"", ""coordinates"": [-71.96734, -13.52264]}",,
9ea61c95-92cd-479c-bee4-90e3799f06f3,https://www.geonames.org/6556053,,5bd76880-3b01-46ad-9af4-d611f0f9ec38,"{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,
84ba272a-2ecd-4982-bcf2-6ba6321a26c8,https://www.geonames.org/259973,,45997015-6906-4bf4-8d49-97619b3f4dc9,"{""type"": ""Point"", ""coordinates"": [26.13718, 38.36875]}",,
f8b1c488-1b0c-4973-b93e-7ac01b5333c2,https://www.geonames.org/2997000,,1527dca5-26ce-4190-9828-49658cc4edb5,"{""type"": ""Point"", ""coordinates"": [2.33, 48.8493]}",,
c659c1b7-dfcf-4924-bd94-c49a9809aa48,https://www.geonames.org/2077456,,bc21b2ed-9987-478f-a208-4ef9b25e048e,"{""type"": ""Point"", ""coordinates"": [135.0, -25.0]}",,
344f3832-2791-4846-800f-5d8411f2bf80,https://www.geonames.org/2643743,,3973c7cf-c3f1-4def-bee2-204a5d32eba9,"{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,
97c46b15-d32f-47ee-ad2f-c8c314b9f3ff,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
de2e0174-2642-4f53-9039-dc2cb19dd8da,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
ce4ad619-0d6d-4c0a-b8ba-3f1c7f39904c,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
85f0a3b0-9b4f-4fcb-8830-8bf31a929cae,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
ce7db710-8f79-4a72-8f14-a88014780514,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
027be59d-7173-4c2a-bc76-155a588e817d,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
88b7b7fb-c240-4cad-a6b5-064b2d28b9fb,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
5535cbd8-4f30-4035-a8f6-e217f390aae2,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
8fedf2b1-4bab-4dcd-ae52-212f35441aa1,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
e7a1e77c-dd59-49ea-ac05-ee233c3df964,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
7e0b4997-410d-4cfd-8119-c9bd2ffad11d,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
c9a27af4-7e33-4393-940b-976e9379fbb3,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
aea5d75a-fc3f-4b5a-b021-fc3b52049225,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
77fdfe9d-34ab-4454-9cf0-1821fa516f55,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
289102bc-15b0-4ec4-92c5-737eb172767f,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
a17973b7-b09d-4bdd-b372-e7ff1facfffd,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
edd5a1e7-8064-4d96-acc7-dec65ac1f96d,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
cdf9b7ff-a894-4590-93be-f0b9696f6dc7,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
5b0446e2-d8e1-4198-929d-6fc0f080a421,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
cf7d9a9b-768f-44fb-ac2a-ac56c461182a,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
c9ab75e8-4304-4dd2-a7c3-ab1f1ce23544,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
93064b97-cbb1-4508-bf0b-69ae1e111553,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
5630b840-7fa0-4e8a-a49c-3fee1a9a287b,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
e12bae9f-7e65-4cb2-857a-f561522fcb73,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
8c689756-e90f-420d-98a5-ee776b3b7c55,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
2917d71a-1a0a-4894-9849-cd90c4ab79d9,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
4887641d-db41-4f06-915d-9700ec7a558f,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
348e4b65-df0c-4360-ac7c-d2161edfb794,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
5a6eeb22-fe66-4ddd-a61c-085a2691bde8,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
8379480d-c026-4665-8034-c78843cc3a32,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
94cfc258-a823-4e87-ad5f-b3c2faa88f35,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
726b7ab7-5ad8-4e05-b0dc-92211bf8768a,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
475dccba-edb6-46d7-bbae-684fca5d29c5,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
cad1f858-2772-4843-96b2-585066981750,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
17e75a08-40a5-4bbf-b028-d77f456050b7,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
4a654be4-2f9b-42ac-84e3-582c09a6c66f,https://www.geonames.org/3469034,,f4aa9811-2484-4374-ae91-0361b6569502,"{""type"": ""Point"", ""coordinates"": [-55.0, -10.0]}",,
87842ea2-57d0-4e75-9b32-a84f26663b32,https://www.geonames.org/2750405,,13d46718-449c-4dd1-9c2f-cb68b92374fc,"{""type"": ""Point"", ""coordinates"": [5.75, 52.25]}",,
36603d43-ee7b-4f87-8298-21bf0553c0c8,https://www.geonames.org/5095791,,71677b59-5afb-4494-a99f-20bd66cad950,"{""type"": ""Point"", ""coordinates"": [-75.08656, 40.65399]}",,
bc3d6576-e291-4140-b85c-8e31161f9698,https://www.geonames.org/5095791,,71677b59-5afb-4494-a99f-20bd66cad950,"{""type"": ""Point"", ""coordinates"": [-75.08656, 40.65399]}",,
4bb9f13f-e9d6-482c-9a7a-a5d9284b32da,https://www.geonames.org/5095791,,71677b59-5afb-4494-a99f-20bd66cad950,"{""type"": ""Point"", ""coordinates"": [-75.08656, 40.65399]}",,
31acdc9d-8aad-4110-8f8f-c079ca977221,https://www.geonames.org/5512862,,91465c4c-422f-41e8-8825-eed0809b135a,"{""type"": ""Point"", ""coordinates"": [-119.75269, 39.53491]}",,
2f06ea72-b69d-46c4-a71f-0d641644307c,https://www.geonames.org/5512862,,91465c4c-422f-41e8-8825-eed0809b135a,"{""type"": ""Point"", ""coordinates"": [-119.75269, 39.53491]}",,
08254ed1-ddb2-4e34-aded-d4168c3015ad,https://www.geonames.org/5512862,,91465c4c-422f-41e8-8825-eed0809b135a,"{""type"": ""Point"", ""coordinates"": [-119.75269, 39.53491]}",,
42095fe5-4b13-409b-99a8-080dac866c8f,https://www.geonames.org/3017382,,795a2be8-5d4e-49e5-90e3-7cd429123b7b,"{""type"": ""Point"", ""coordinates"": [2.0, 46.0]}",,
01435481-edda-4790-b138-94c90c8bd193,https://www.geonames.org/5512862,,91465c4c-422f-41e8-8825-eed0809b135a,"{""type"": ""Point"", ""coordinates"": [-119.75269, 39.53491]}",,
9d891e8d-435d-4b53-9751-4a050ea5482b,https://www.geonames.org/5512862,,91465c4c-422f-41e8-8825-eed0809b135a,"{""type"": ""Point"", ""coordinates"": [-119.75269, 39.53491]}",,
fe23e611-e445-4666-b3b7-c0e0e368b2fc,https://www.geonames.org/5512862,,91465c4c-422f-41e8-8825-eed0809b135a,"{""type"": ""Point"", ""coordinates"": [-119.75269, 39.53491]}",,
8812223e-1d19-467d-8cba-fa9c629e1893,https://www.geonames.org/5512862,,91465c4c-422f-41e8-8825-eed0809b135a,"{""type"": ""Point"", ""coordinates"": [-119.75269, 39.53491]}",,
4e32857f-1317-4d72-ab2e-d826d78a0a5a,https://www.geonames.org/3175395,,04138f0a-3ae2-4fd0-88c7-7739277f432c,"{""type"": ""Point"", ""coordinates"": [12.83333, 42.83333]}",,
9d35dd80-cf03-41a5-9907-f254646d27e9,https://www.geonames.org/3175395,,04138f0a-3ae2-4fd0-88c7-7739277f432c,"{""type"": ""Point"", ""coordinates"": [12.83333, 42.83333]}",,
cfd54eca-cfe9-40c9-a3e3-15d344a10f14,https://www.geonames.org/3175395,,04138f0a-3ae2-4fd0-88c7-7739277f432c,"{""type"": ""Point"", ""coordinates"": [12.83333, 42.83333]}",,
452140f3-b121-4d6a-b9c9-17ee872eeada,https://www.geonames.org/2744118,,407d1c04-b792-4ed6-94d2-8317362a0f15,"{""type"": ""Point"", ""coordinates"": [4.82643, 52.43854]}",,
6d6dbdf4-cb43-4b1f-8138-722425fceed6,https://www.geonames.org/2744118,,407d1c04-b792-4ed6-94d2-8317362a0f15,"{""type"": ""Point"", ""coordinates"": [4.82643, 52.43854]}",,
9355f419-c1b2-4e7e-9a30-6c8fed31b0dd,https://www.geonames.org/6556053,,5bd76880-3b01-46ad-9af4-d611f0f9ec38,"{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,
843249a5-b7cd-429a-b0a7-6e7d6b9215fb,https://www.geonames.org/3175395,,04138f0a-3ae2-4fd0-88c7-7739277f432c,"{""type"": ""Point"", ""coordinates"": [12.83333, 42.83333]}",,
bb554d37-f902-4f11-ba86-cecc5bee2506,https://www.geonames.org/1861060,,733128ab-aa88-4acb-a7bf-7f2e32fb1b74,"{""type"": ""Point"", ""coordinates"": [139.75309, 35.68536]}",,
769e73e2-0e59-46d6-9639-c024134ce010,https://www.geonames.org/1857910,,1e499cd4-265e-4843-b11a-799f2fde30fe,"{""type"": ""Point"", ""coordinates"": [135.75385, 35.02107]}",,
87c0261c-a85b-473c-9159-8b1ab368e38b,https://www.geonames.org/1861060,,733128ab-aa88-4acb-a7bf-7f2e32fb1b74,"{""type"": ""Point"", ""coordinates"": [139.75309, 35.68536]}",,
4e2b5b9e-10e0-4963-bc71-c2b0c92813d5,https://www.geonames.org/6556053,,5bd76880-3b01-46ad-9af4-d611f0f9ec38,"{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,
fb05c49d-fcb2-428f-86fd-23c01422c90b,https://www.geonames.org/6556053,,5bd76880-3b01-46ad-9af4-d611f0f9ec38,"{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,
2f6841a8-5b6c-439e-85bd-08a8b8a25544,https://www.geonames.org/6556053,,5bd76880-3b01-46ad-9af4-d611f0f9ec38,"{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,
8258e9dc-b947-4487-8247-2fb3e0d4b635,https://www.geonames.org/6556053,,5bd76880-3b01-46ad-9af4-d611f0f9ec38,"{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,
b236b95e-5032-4bc7-a4ff-eef321cba446,https://www.geonames.org/6556053,,5bd76880-3b01-46ad-9af4-d611f0f9ec38,"{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,
522e051f-95cd-4b88-80a4-64e7c12ea2a5,https://www.geonames.org/6556053,,5bd76880-3b01-46ad-9af4-d611f0f9ec38,"{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,
a142864a-e6ec-4bf4-8b22-1636de27cbfe,https://www.geonames.org/6556053,,5bd76880-3b01-46ad-9af4-d611f0f9ec38,"{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,
dd959842-909c-4f83-9c7f-7cd623351514,https://www.geonames.org/2643743,,3973c7cf-c3f1-4def-bee2-204a5d32eba9,"{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,
9688b5ab-08ff-475c-baf3-edc3b68d9fd7,https://www.geonames.org/2643743,,3973c7cf-c3f1-4def-bee2-204a5d32eba9,"{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,
ccb52d14-0fd0-4678-ad3d-26930efa7f85,https://www.geonames.org/2643743,,3973c7cf-c3f1-4def-bee2-204a5d32eba9,"{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,
87948897-d018-4340-90f3-04b07f6a2fcb,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
a21fe41c-5d15-42e4-913e-77bd475273db,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
1c4dc569-0614-4f4a-8b4b-a65b97d015a7,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
f53c94b1-e665-4c66-8f9b-a790afbd37e7,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
d8bc8e9e-ec80-4999-abfa-95d978856aaf,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
f2171983-eb62-4ce5-9413-2ce9caa7c76d,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
ac20c853-4ed9-461c-b1da-307c6a07fa9a,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
d656089b-60c6-499b-bf05-6279b22baf2e,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
d1eb2434-5ac6-456f-93e1-4379c99b1562,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
4bc7c096-a85b-4130-bbb2-53d1a0638653,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
866432da-55dc-4f1a-9bf3-ff8c543a203c,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
25c8ec97-200d-4d24-b18a-862ae747d103,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
6022e02b-ca34-49fb-a3c7-b87cb3e3aa7b,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
eedaafc8-804d-4c32-9745-319ef3e09bd7,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
434843ca-d725-454c-be7f-e0c8173e9333,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
88cee88e-ff46-4fa1-8bcb-1fd958f92cb4,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
0ef0aa3a-7e3b-42ce-9925-a649ab6fd346,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
7d841259-54aa-4278-9853-b8e4641488b6,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
178417c7-e79e-4890-84d7-cd9a72599490,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
b4bab30e-6e93-4a7a-95f5-edc73b021aaf,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
a2beb6b0-dc0e-4eaa-8248-d166b7671244,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
a7c9ccfd-907a-462a-aaa2-ca07430b52fb,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
cbd1a0d8-1480-47d1-af4a-9721d49024bc,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
c2e9c839-1d85-4fd2-9f95-ccfb7a775850,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
073f8c93-8f81-4f99-b5fd-7d480c65c073,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
10437754-61a5-4ca7-ac07-81d5fae6799a,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
0df65bd4-63c8-48a8-b58d-f9baf6b03948,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
8f33958b-5e17-4408-8149-5dd634284ee3,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
d3c47c60-636d-4caa-9ea3-ab71d1a5b585,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
26c57115-05ae-426b-9698-dffa67dc97bf,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
0d8ac11d-151e-4254-a331-4af83bac8ac1,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
f0c9a426-1e0e-4d02-a2ea-0d90bee51dcb,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
5f356d9b-7333-43fa-a9f9-f3e8560832bb,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
b9196a2e-ce8f-4d04-abb1-eee3d524fe9a,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
5373f8bb-0c65-4377-8464-a73e97b60f6e,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
3c1c4c48-08d8-44fd-8fb2-b18646b42cb6,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
df2b84ed-4e30-4d49-b6ca-c5a01f0d1ab3,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
1e1c154a-1de4-4310-a6ba-34ee33797540,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
d8ef769a-eafa-4e89-b9d0-bda56de95044,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
bc6fe319-021f-4df0-be4e-c2c17176b8df,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
90fcd023-0299-4819-80f0-05ff8571bcce,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
36fbe011-4c5d-4d85-9114-b62b595cbeb0,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
c4ff0301-7801-4801-b88b-c17d282021c7,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
56495fbe-0227-4b5a-b60f-e92ec5f6f263,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
6760eb01-e3ba-4f6f-af67-54d312054e90,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
70f22320-be0b-4772-b784-c315eeb9a028,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
2e707526-0fdf-4366-9c7a-f8fd86d1c21c,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
00ff516e-c5ef-4ef1-bb8e-a08c6dac2ea0,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
a243c382-4bfd-4361-bf55-2001f3a31f37,https://www.geonames.org/3077311,,e680b3ce-b023-42c7-9b78-04e195d4cc32,"{""type"": ""Point"", ""coordinates"": [15.0, 49.75]}",,
f6aae01b-3597-411d-b8eb-dd855cbe48d8,https://www.geonames.org/3017382,,795a2be8-5d4e-49e5-90e3-7cd429123b7b,"{""type"": ""Point"", ""coordinates"": [2.0, 46.0]}",,
910e1476-2e51-4dd0-9253-869379fc0e32,https://www.geonames.org/6556053,,5bd76880-3b01-46ad-9af4-d611f0f9ec38,"{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,
5ed3cdca-651e-4800-9caa-893d23450a9f,https://www.geonames.org/6556053,,5bd76880-3b01-46ad-9af4-d611f0f9ec38,"{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,
e546a7be-f863-41b1-b46f-e58fc46aac40,https://www.geonames.org/6556053,,5bd76880-3b01-46ad-9af4-d611f0f9ec38,"{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,
6c525616-510c-4a6b-a994-1705e7f8128e,https://www.geonames.org/2744118,,407d1c04-b792-4ed6-94d2-8317362a0f15,"{""type"": ""Point"", ""coordinates"": [4.82643, 52.43854]}",,
e242e1fe-9fc5-4ca3-877b-b07fe3ebf822,https://www.geonames.org/2744118,,407d1c04-b792-4ed6-94d2-8317362a0f15,"{""type"": ""Point"", ""coordinates"": [4.82643, 52.43854]}",,
44a03f59-d9ae-43c2-94f6-4876b809794b,https://www.geonames.org/2744118,,407d1c04-b792-4ed6-94d2-8317362a0f15,"{""type"": ""Point"", ""coordinates"": [4.82643, 52.43854]}",,
7a694bb5-f7d5-45c5-a0c5-9cd9b4dbe922,https://www.geonames.org/5809844,,437bd1e4-c492-4148-a301-f29574a7c2e0,"{""type"": ""Point"", ""coordinates"": [-122.33207, 47.60621]}",,
95dabd46-080a-4855-83c8-d9efb02ca459,https://www.geonames.org/5128638,,92bdf162-91d4-464d-8f60-3c0e3670742d,"{""type"": ""Point"", ""coordinates"": [-75.4999, 43.00035]}",,
2dca8ec0-c617-4a41-916d-1bbd6b1863e6,https://www.geonames.org/5128638,,92bdf162-91d4-464d-8f60-3c0e3670742d,"{""type"": ""Point"", ""coordinates"": [-75.4999, 43.00035]}",,
