resourceinstanceid,graphid,graphpublicationid,principaluser_id,transactionid,tileid,nfpa_safety_classifcation_type,nfpa_safety_classification_classification,related_objs
c5fd81eb-cc92-4ef5-9240-8f342fed3001,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,3bdcc8b9-0ec8-4120-b0df-81136d4f7b67,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""labels"": [{""id"": ""65a9a98e-6579-4510-9d6b-60fd99865de1"", ""value"": ""NFPA Flammability - 1"", ""language_id"": ""en"", ""list_item_id"": ""43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/67f192c6-9453-417e-82c3-f4afd69dc394"", ""labels"": [{""id"": ""a777f0a0-3780-44f8-95d8-f571c7c22a87"", ""value"": ""NFPA Health - 2"", ""language_id"": ""en"", ""list_item_id"": ""67f192c6-9453-417e-82c3-f4afd69dc394"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""3b68405a-012e-4409-9117-afbc438a0c11"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
17b85ff2-2288-496f-aa87-95d0e878180c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,ef956b32-2b5d-4e2a-8790-7fe79b4f8004,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""labels"": [{""id"": ""65a9a98e-6579-4510-9d6b-60fd99865de1"", ""value"": ""NFPA Flammability - 1"", ""language_id"": ""en"", ""list_item_id"": ""43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/67f192c6-9453-417e-82c3-f4afd69dc394"", ""labels"": [{""id"": ""a777f0a0-3780-44f8-95d8-f571c7c22a87"", ""value"": ""NFPA Health - 2"", ""language_id"": ""en"", ""list_item_id"": ""67f192c6-9453-417e-82c3-f4afd69dc394"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6a06fa60-4589-411e-8eb3-0998f9b45c5f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
ee6f8974-6f9d-4331-816c-8b4692f0cdc6,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,c9cf53b2-e150-4b9a-b9ee-fa061c320176,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""labels"": [{""id"": ""65a9a98e-6579-4510-9d6b-60fd99865de1"", ""value"": ""NFPA Flammability - 1"", ""language_id"": ""en"", ""list_item_id"": ""43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/67f192c6-9453-417e-82c3-f4afd69dc394"", ""labels"": [{""id"": ""a777f0a0-3780-44f8-95d8-f571c7c22a87"", ""value"": ""NFPA Health - 2"", ""language_id"": ""en"", ""list_item_id"": ""67f192c6-9453-417e-82c3-f4afd69dc394"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6ab54262-8f6f-40e3-8a8d-7d4a2a2a1cbc"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
bc178516-8577-44ad-8236-3d364c6bfbe3,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,31d2d882-3167-4748-a748-bfaa4ef947e8,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""labels"": [{""id"": ""65a9a98e-6579-4510-9d6b-60fd99865de1"", ""value"": ""NFPA Flammability - 1"", ""language_id"": ""en"", ""list_item_id"": ""43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/67f192c6-9453-417e-82c3-f4afd69dc394"", ""labels"": [{""id"": ""a777f0a0-3780-44f8-95d8-f571c7c22a87"", ""value"": ""NFPA Health - 2"", ""language_id"": ""en"", ""list_item_id"": ""67f192c6-9453-417e-82c3-f4afd69dc394"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c9d6a251-4f31-4d36-898c-71a80b18175e"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
229b654e-edc4-472e-83e6-1e5a54a50d84,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,742bbf5b-c653-40fd-9e7e-fee3a7d52496,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""labels"": [{""id"": ""65a9a98e-6579-4510-9d6b-60fd99865de1"", ""value"": ""NFPA Flammability - 1"", ""language_id"": ""en"", ""list_item_id"": ""43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/67f192c6-9453-417e-82c3-f4afd69dc394"", ""labels"": [{""id"": ""a777f0a0-3780-44f8-95d8-f571c7c22a87"", ""value"": ""NFPA Health - 2"", ""language_id"": ""en"", ""list_item_id"": ""67f192c6-9453-417e-82c3-f4afd69dc394"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""a55d6283-db8a-4f3e-aa1a-eff8369bc68a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
f2b0b2f1-ab9c-4e59-b475-863751d8357e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,191d2d33-e18c-4c68-89f4-b2808f205c9f,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""labels"": [{""id"": ""65a9a98e-6579-4510-9d6b-60fd99865de1"", ""value"": ""NFPA Flammability - 1"", ""language_id"": ""en"", ""list_item_id"": ""43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/67f192c6-9453-417e-82c3-f4afd69dc394"", ""labels"": [{""id"": ""a777f0a0-3780-44f8-95d8-f571c7c22a87"", ""value"": ""NFPA Health - 2"", ""language_id"": ""en"", ""list_item_id"": ""67f192c6-9453-417e-82c3-f4afd69dc394"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/f354ee75-2d87-436d-94cb-4d4397989a7b"", ""labels"": [{""id"": ""f6cbc778-14d1-48b3-895a-33d1f320a9e5"", ""value"": ""NFPA Instability - 2"", ""language_id"": ""en"", ""list_item_id"": ""f354ee75-2d87-436d-94cb-4d4397989a7b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d9ea7f6a-1db6-4040-98a7-e6b518b1bb93"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
fa058df9-fd60-4f40-af27-97adf7a32091,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,4bb9696a-6e11-4e81-b46f-7dfede9af971,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""labels"": [{""id"": ""65a9a98e-6579-4510-9d6b-60fd99865de1"", ""value"": ""NFPA Flammability - 1"", ""language_id"": ""en"", ""list_item_id"": ""43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/67f192c6-9453-417e-82c3-f4afd69dc394"", ""labels"": [{""id"": ""a777f0a0-3780-44f8-95d8-f571c7c22a87"", ""value"": ""NFPA Health - 2"", ""language_id"": ""en"", ""list_item_id"": ""67f192c6-9453-417e-82c3-f4afd69dc394"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""01172690-1211-4f38-955f-ccd4de09516a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
932f3102-0a91-4c7c-b77d-d252d78c32d2,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,cc8a9b12-dd9b-466c-ae1c-fa95bb546d19,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""labels"": [{""id"": ""65a9a98e-6579-4510-9d6b-60fd99865de1"", ""value"": ""NFPA Flammability - 1"", ""language_id"": ""en"", ""list_item_id"": ""43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/67f192c6-9453-417e-82c3-f4afd69dc394"", ""labels"": [{""id"": ""a777f0a0-3780-44f8-95d8-f571c7c22a87"", ""value"": ""NFPA Health - 2"", ""language_id"": ""en"", ""list_item_id"": ""67f192c6-9453-417e-82c3-f4afd69dc394"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""872671e3-d7ae-4dd5-8bb1-a9948b4a4fba"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
90e8519c-f843-4b5a-b9d8-a5650778bf47,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,12f37628-ccd5-4d56-839e-29efc26d77e1,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""labels"": [{""id"": ""65a9a98e-6579-4510-9d6b-60fd99865de1"", ""value"": ""NFPA Flammability - 1"", ""language_id"": ""en"", ""list_item_id"": ""43898cf9-81d7-4ddc-b75e-ba25d535812b"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/3911b817-b143-486b-8e73-4b64d2a10aec"", ""labels"": [{""id"": ""821ce9e3-e047-4628-ba60-15e24787d57c"", ""value"": ""NFPA Health - 1"", ""language_id"": ""en"", ""list_item_id"": ""3911b817-b143-486b-8e73-4b64d2a10aec"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}, {""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/5888cb43-4233-4406-bf3d-329892321953"", ""labels"": [{""id"": ""7efb4e8a-32f1-44e8-bf66-a24193975fd5"", ""value"": ""NFPA Instability - 0 "", ""language_id"": ""en"", ""list_item_id"": ""5888cb43-4233-4406-bf3d-329892321953"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6be14d89-7d28-40c9-b707-915e2e818f26"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
81e4e879-27c7-4bf5-aa05-534461d64c73,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,5b9fcb51-ed6f-4d04-ae8c-c1bc88bb10fe,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/a49fa23a-8121-48ba-ac0c-6acf57fcc6e6"", ""labels"": [{""id"": ""44b20337-7df4-4e10-8bb8-0ee62ce2b3e3"", ""value"": ""NFPA Health - 3"", ""language_id"": ""en"", ""list_item_id"": ""a49fa23a-8121-48ba-ac0c-6acf57fcc6e6"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""0ac129cd-549b-495c-ba82-a99bb9a23e47"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
2f6199c2-469d-44c0-8c9b-6e2b652c6706,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,451d2788-1d99-4f93-a897-501d5f1bd977,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/a49fa23a-8121-48ba-ac0c-6acf57fcc6e6"", ""labels"": [{""id"": ""44b20337-7df4-4e10-8bb8-0ee62ce2b3e3"", ""value"": ""NFPA Health - 3"", ""language_id"": ""en"", ""list_item_id"": ""a49fa23a-8121-48ba-ac0c-6acf57fcc6e6"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d8bb240b-f2b8-4b72-af64-962cbc87ba72"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
f3b348e1-0650-497d-9159-40cf802469b7,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,55bc1f5d-cf0b-43f7-a6d2-4262837ec92b,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/a49fa23a-8121-48ba-ac0c-6acf57fcc6e6"", ""labels"": [{""id"": ""44b20337-7df4-4e10-8bb8-0ee62ce2b3e3"", ""value"": ""NFPA Health - 3"", ""language_id"": ""en"", ""list_item_id"": ""a49fa23a-8121-48ba-ac0c-6acf57fcc6e6"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""53c1faf0-e96c-42f9-a32f-d5ecf9863c1f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
4a85cad1-1ee4-4c57-b8e2-3eee2b8e5129,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,083ff9f1-339b-4ab0-ad7f-d9388506b68a,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/a49fa23a-8121-48ba-ac0c-6acf57fcc6e6"", ""labels"": [{""id"": ""44b20337-7df4-4e10-8bb8-0ee62ce2b3e3"", ""value"": ""NFPA Health - 3"", ""language_id"": ""en"", ""list_item_id"": ""a49fa23a-8121-48ba-ac0c-6acf57fcc6e6"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""523489b1-fc9b-4593-b3b0-3e6f6d158f3a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
a4b5bc27-1244-4531-a1ab-ec93659f5c21,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3160cae5-d786-48b5-8357-00e2b2e80dc4,27080940-3b31-43e5-aaa0-8ab00e037668,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/a49fa23a-8121-48ba-ac0c-6acf57fcc6e6"", ""labels"": [{""id"": ""44b20337-7df4-4e10-8bb8-0ee62ce2b3e3"", ""value"": ""NFPA Health - 3"", ""language_id"": ""en"", ""list_item_id"": ""a49fa23a-8121-48ba-ac0c-6acf57fcc6e6"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""66fe06b4-9a61-4ee0-82cd-d33866e2be0c""}]","[{""uri"": ""https://afs.dev.fargeo.com/17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""labels"": [{""id"": ""370c78a2-2a10-409b-b987-499c86afee06"", ""value"": ""NFPA 704 Hazard Identification System"", ""language_id"": ""en"", ""list_item_id"": ""17e5dc0a-6e9b-4a9c-8aaf-850c53bb7743"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""de36422b-71cb-49dd-9dd6-4366753497bc""}]","[{""resourceId"": ""19f9b6b2-02bf-4018-ae12-ed619d81571a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""356bbd0a-f8f7-4993-bb89-8e03845ddd73"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]"
