resourceinstanceid,graphid,graphpublicationid,principaluser_id,transactionid,chem_tileid,chem_chemical_material,chem_transactionid,attrib_type_tileid,attrib_type_attribute_type,attrib_type_transactionid,chem_chemical_material_name_content,chem_chemical_material_name_type_,chem_id_tileid,chem_id_chemical_material_identifier_content,chem_id_chemical_material_identifier_type,chem_id_transactionid,chem_form_tileid,chem_form_chemical_material_name_content,chem_form_chemical_material_name_type_,chem_form_transactionid
0c174135-d095-4647-80b7-0070846369f1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,e2a7dc6a-8ffa-4cfa-ae76-4ff30788cf4e,"[{""uri"": ""http://vocab.getty.edu/aat/300011845"", ""labels"": [{""id"": ""4435d079-1696-4334-aaf1-595004a8d2c1"", ""value"": ""leather"", ""language_id"": ""en"", ""list_item_id"": ""26a58b62-1396-48f0-838f-9773a9a2c5e0"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,2e229d92-5d54-43a5-b6cd-5a4fb2f5d3cb,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
0c1946a8-4631-441b-9b7a-074be47215af,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,e51647de-2eeb-4c81-9d68-688d50b4e895,"[{""uri"": ""http://vocab.getty.edu/page/300449174"", ""labels"": [{""id"": ""0384a74e-58e5-4ffb-9e2f-404e7e2b26de"", ""value"": ""stone, natural"", ""language_id"": ""en"", ""list_item_id"": ""1411821f-20f4-3f07-9dc1-9122fb246bc2"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,f1e5f91d-6e9f-44cb-b977-2287322051f3,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
0c1b197c-2d08-42b5-b95a-b95d604317ff,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,95b5eb3d-91f8-4f14-82fb-3850570f475e,"[{""uri"": ""http://vocab.getty.edu/aat/300410261"", ""labels"": [{""id"": ""01082954-e516-4c07-9e64-03cf7301f9fa"", ""value"": ""paint, oil-based, water mixable"", ""language_id"": ""en"", ""list_item_id"": ""c4014b9a-6220-32ba-9375-a249ee8c48ca"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,ee95153a-1bd0-448b-8771-e24c576c20d9,"[{""uri"": ""http://vocab.getty.edu/aat/300218678"", ""labels"": [{""id"": ""16217480-acd9-489b-9846-7f890d470bbe"", ""value"": ""synthetic"", ""language_id"": ""en"", ""list_item_id"": ""0717320e-22be-43d7-b409-d543c70846a5"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,titanium dioxide,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/0e9afc78-d23c-4799-86aa-68870cc38866"", ""labels"": [{""id"": ""19cd58cb-a7b7-441c-995f-b4de218f1812"", ""value"": ""chemical name"", ""language_id"": ""en"", ""list_item_id"": ""0e9afc78-d23c-4799-86aa-68870cc38866"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9f1cf9a8-ce65-455f-ab1e-a9b36e9e23ce""}]",87aef3c7-366c-4016-8ca1-5b920bd3497f,"{""en"": {""value"": ""(No CAS No. Provided)"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/c543795f-d9a3-4091-939d-fdfa7ea55824"", ""labels"": [{""id"": ""c2d0a82d-f130-4529-9640-25d2e986710e"", ""value"": ""CAS Registry Number (CAS RN®)"", ""language_id"": ""en"", ""list_item_id"": ""c543795f-d9a3-4091-939d-fdfa7ea55824"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""70b5d993-8545-4a07-a105-4bbeb40f362a""}]",5dc77295-e547-4a1a-897f-9f560454fc65,feac9ca5-3ebb-42c8-8b3a-de8f5a2d5e2c,TiO2,"[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/3f57f9ea-3e14-44f4-a60f-df2692c47ee4"", ""labels"": [{""id"": ""7d8bc965-76c3-4b48-a25c-27a9422348e6"", ""value"": ""Chemical Formula"", ""language_id"": ""en"", ""list_item_id"": ""3f57f9ea-3e14-44f4-a60f-df2692c47ee4"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""c6b8b496-ff23-49e4-a001-464c1934eb47""}]",5dc77295-e547-4a1a-897f-9f560454fc65
0c238466-4c15-4db8-b13a-8540880f1cdc,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,f5b28a2e-64b7-46e5-a5da-14e6a50dd736,"[{""uri"": ""http://vocab.getty.edu/aat/300246925"", ""labels"": [{""id"": ""29f74936-bd91-4b0b-8e41-1f25c7e68256"", ""value"": ""prepared mixture"", ""language_id"": ""en"", ""list_item_id"": ""431d9904-89b1-33e6-a953-0781ed4d2415"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,,,,
0c2ea3cb-3780-4eca-a69f-7bba6ecabbaa,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,6db8d873-e916-451a-a6b9-0d65dd57f057,"[{""uri"": ""http://vocab.getty.edu/aat/300011914"", ""labels"": [{""id"": ""77565d40-3b90-4b2d-8a39-299b5b1bd3c9"", ""value"": ""wood"", ""language_id"": ""en"", ""list_item_id"": ""07dbe013-7dcf-4dd7-9df1-e72a9a855da5"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,92e847d9-b4c6-4609-93a2-8f735d746b11,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
0c301a86-ab86-499d-b57b-7fa1fae75a26,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,a21074d3-526f-4201-afa3-eb53865c0371,"[{""uri"": ""http://vocab.getty.edu/aat/300015012"", ""labels"": [{""id"": ""4f367dff-f045-4566-8861-626a19ed4436"", ""value"": ""ink"", ""language_id"": ""en"", ""list_item_id"": ""1f2a382b-d892-4a20-a128-5604e972079e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,,,,
0c30da1c-c1dd-4373-ba24-f4005e07aa3c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,8c192559-8980-46ac-b894-3fc2cedfebed,"[{""uri"": ""http://vocab.getty.edu/aat/300206575"", ""labels"": [{""id"": ""e19c68a3-9c40-42f6-8b10-ea6fef1c867f"", ""value"": ""protein"", ""language_id"": ""en"", ""list_item_id"": ""5f39075b-4f37-399e-af2b-824f6ee199be"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,5987c372-65a2-4361-acb1-7b34cac23339,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
0c3141d8-b9e5-4857-a180-0a1ee9275b23,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,a68584ce-f570-4980-a5fb-5c26e8b95376,"[{""uri"": ""http://vocab.getty.edu/aat/300206575"", ""labels"": [{""id"": ""e19c68a3-9c40-42f6-8b10-ea6fef1c867f"", ""value"": ""protein"", ""language_id"": ""en"", ""list_item_id"": ""5f39075b-4f37-399e-af2b-824f6ee199be"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,(No chemical name provided),"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/0e9afc78-d23c-4799-86aa-68870cc38866"", ""labels"": [{""id"": ""19cd58cb-a7b7-441c-995f-b4de218f1812"", ""value"": ""chemical name"", ""language_id"": ""en"", ""list_item_id"": ""0e9afc78-d23c-4799-86aa-68870cc38866"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9f1cf9a8-ce65-455f-ab1e-a9b36e9e23ce""}]",116ba57b-7565-4b62-bd2e-f3eaaac6b1f9,"{""en"": {""value"": ""73049-73-7"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/c543795f-d9a3-4091-939d-fdfa7ea55824"", ""labels"": [{""id"": ""c2d0a82d-f130-4529-9640-25d2e986710e"", ""value"": ""CAS Registry Number (CAS RN®)"", ""language_id"": ""en"", ""list_item_id"": ""c543795f-d9a3-4091-939d-fdfa7ea55824"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""70b5d993-8545-4a07-a105-4bbeb40f362a""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,
0c3758d3-aee7-4f54-8419-1e6ecb2b89d6,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,959f5799-7ff0-4aa3-bd36-b7a7878e4221,"[{""uri"": ""http://vocab.getty.edu/aat/300013029"", ""labels"": [{""id"": ""626b2732-7bb2-4dda-aa5b-83f49887f38d"", ""value"": ""dye"", ""language_id"": ""en"", ""list_item_id"": ""b3cb5902-3675-3af6-ae1c-4ef07e1e54f4"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,6228619b-4cbf-4017-9745-30126db39435,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,"1,2,5-trihydroxyanthraquinone","[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/0e9afc78-d23c-4799-86aa-68870cc38866"", ""labels"": [{""id"": ""19cd58cb-a7b7-441c-995f-b4de218f1812"", ""value"": ""chemical name"", ""language_id"": ""en"", ""list_item_id"": ""0e9afc78-d23c-4799-86aa-68870cc38866"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9f1cf9a8-ce65-455f-ab1e-a9b36e9e23ce""}]",,,,,,,,
0c38b011-29c9-4c56-8394-40682795a89c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,7cf9ebda-16aa-4e9f-aba7-b863d178dad7,"[{""uri"": ""http://vocab.getty.edu/aat/300015012"", ""labels"": [{""id"": ""4f367dff-f045-4566-8861-626a19ed4436"", ""value"": ""ink"", ""language_id"": ""en"", ""list_item_id"": ""1f2a382b-d892-4a20-a128-5604e972079e"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,,,,
0c39ba9b-be07-49dd-bb5b-56d648b33f87,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,597821ba-7b5e-4c98-b82d-6f78a2b4e663,"[{""uri"": ""http://vocab.getty.edu/aat/300013029"", ""labels"": [{""id"": ""626b2732-7bb2-4dda-aa5b-83f49887f38d"", ""value"": ""dye"", ""language_id"": ""en"", ""list_item_id"": ""b3cb5902-3675-3af6-ae1c-4ef07e1e54f4"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,dee89cb2-8756-4798-b59d-061d68b7556f,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
0c3b2531-ae94-4c20-9856-104cd4a63c64,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,3d1bfec2-3a73-41c8-82c1-72716376db27,"[{""uri"": ""http://vocab.getty.edu/aat/300014190"", ""labels"": [{""id"": ""c50bdf84-3e3f-44fb-8d63-3d1e5844c904"", ""value"": ""photographic paper"", ""language_id"": ""en"", ""list_item_id"": ""089f520f-7c9a-3a45-990f-804584c9d68f"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,c15426a1-f654-480f-b300-7e5b2f211507,"[{""uri"": ""http://vocab.getty.edu/aat/300218678"", ""labels"": [{""id"": ""16217480-acd9-489b-9846-7f890d470bbe"", ""value"": ""synthetic"", ""language_id"": ""en"", ""list_item_id"": ""0717320e-22be-43d7-b409-d543c70846a5"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
0c3e766f-9609-4f95-ab86-62baf35bd6aa,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,67719aa1-2805-415f-a5db-63a4a62df35a,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/f0f42c06-c3a5-40ab-ab6f-771ec3d2b668"", ""labels"": [{""id"": ""ec25e69d-8b83-48cf-add0-5619c0e50bc6"", ""value"": ""raw material, organic"", ""language_id"": ""en"", ""list_item_id"": ""f0f42c06-c3a5-40ab-ab6f-771ec3d2b668"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,876003cf-b9db-40d8-97c8-48ed501d1ff7,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
0c40303d-c33d-431b-a2dd-513a78d1bfdd,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,c63ddaf4-b919-452f-b3a1-1cb7764e3c22,"[{""uri"": ""http://vocab.getty.edu/aat/300014638"", ""labels"": [{""id"": ""24a6a3de-f064-42cc-8054-a2a3c2135edd"", ""value"": ""photographic film"", ""language_id"": ""en"", ""list_item_id"": ""191a5d7e-7add-3722-a2cc-f26e6b8643cc"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,37a76a7d-449c-425d-8938-49a2bc25b55f,"[{""uri"": ""http://vocab.getty.edu/aat/300218678"", ""labels"": [{""id"": ""16217480-acd9-489b-9846-7f890d470bbe"", ""value"": ""synthetic"", ""language_id"": ""en"", ""list_item_id"": ""0717320e-22be-43d7-b409-d543c70846a5"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
0c42aa71-c07a-491b-a599-f5acb1dd301f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,42c17387-2004-4de1-a6af-bf6e126f7d2f,"[{""uri"": ""http://vocab.getty.edu/aat/300410261"", ""labels"": [{""id"": ""01082954-e516-4c07-9e64-03cf7301f9fa"", ""value"": ""paint, oil-based, water mixable"", ""language_id"": ""en"", ""list_item_id"": ""c4014b9a-6220-32ba-9375-a249ee8c48ca"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,1afec110-dc78-4976-9fb7-1ee88e20b934,"[{""uri"": ""http://vocab.getty.edu/aat/300218678"", ""labels"": [{""id"": ""16217480-acd9-489b-9846-7f890d470bbe"", ""value"": ""synthetic"", ""language_id"": ""en"", ""list_item_id"": ""0717320e-22be-43d7-b409-d543c70846a5"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
0c48c8b6-eb40-453f-9c15-dec1e7b8bbb3,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,fa7fda11-2360-4aec-89d0-bb343ece25e6,"[{""uri"": ""http://vocab.getty.edu/aat/300015045"", ""labels"": [{""id"": ""a81c644d-7b96-4db2-9b70-fbce6bbc9791"", ""value"": ""paint, watercolor"", ""language_id"": ""en-US"", ""list_item_id"": ""1914c881-21d4-4de3-8637-301b2178ebec"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,,,,
0c4b7b60-bc32-485d-b30a-e6b341613991,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,40c53405-9925-4d9e-8ee3-814d5fa639b2,"[{""uri"": ""http://vocab.getty.edu/page/300449174"", ""labels"": [{""id"": ""0384a74e-58e5-4ffb-9e2f-404e7e2b26de"", ""value"": ""stone, natural"", ""language_id"": ""en"", ""list_item_id"": ""1411821f-20f4-3f07-9dc1-9122fb246bc2"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,aebd7e5f-102f-4182-a85c-6711545bff3d,"[{""uri"": ""http://vocab.getty.edu/aat/300219527"", ""labels"": [{""id"": ""db27e1ef-6fa2-4d87-9a45-e91c1c6a0a87"", ""value"": ""natural"", ""language_id"": ""en"", ""list_item_id"": ""c5e90c91-181e-4835-9caa-ed18e670ed83"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
0c4ffa73-4ace-497e-8cc1-cf22f85c95a6,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,c0311bad-ab74-42bd-8126-45ab67d225e7,"[{""uri"": ""http://vocab.getty.edu/aat/300246925"", ""labels"": [{""id"": ""29f74936-bd91-4b0b-8e41-1f25c7e68256"", ""value"": ""prepared mixture"", ""language_id"": ""en"", ""list_item_id"": ""431d9904-89b1-33e6-a953-0781ed4d2415"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,,,,
0c5e6bc0-5929-48c7-858e-6a9e2a7bf439,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,a815043e-3703-48ac-8f49-8b2c10f84ebb,"[{""uri"": ""http://vocab.getty.edu/aat/300015050"", ""labels"": [{""id"": ""0f293ed9-662c-40f7-8188-5f3d7877018d"", ""value"": ""paint, oil-based"", ""language_id"": ""en"", ""list_item_id"": ""63c1e2a4-da7f-41a1-b6d1-57b92a7ced66"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,4b95cb83-b881-4722-92d5-70f1ecd112ac,"[{""uri"": ""http://vocab.getty.edu/aat/300218678"", ""labels"": [{""id"": ""16217480-acd9-489b-9846-7f890d470bbe"", ""value"": ""synthetic"", ""language_id"": ""en"", ""list_item_id"": ""0717320e-22be-43d7-b409-d543c70846a5"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,,,,,,,,,,
0c5fde60-1cdf-41b5-8eda-4e4ae8026adf,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5dc77295-e547-4a1a-897f-9f560454fc65,80148df0-61ce-42a6-97fd-6a5aa3c73544,"[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/299a9970-7cce-3cf5-bcd2-8366a26db2e8"", ""labels"": [{""id"": ""3f677e18-bd2e-41e5-8c4d-e9863d955b7a"", ""value"": ""pigment"", ""language_id"": ""en"", ""list_item_id"": ""299a9970-7cce-3cf5-bcd2-8366a26db2e8"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a2ee63b-d696-4686-979b-994597790289""}]",5dc77295-e547-4a1a-897f-9f560454fc65,49d2f6b6-c05f-49ac-b71a-6072b448f6a0,"[{""uri"": ""http://vocab.getty.edu/aat/300218678"", ""labels"": [{""id"": ""16217480-acd9-489b-9846-7f890d470bbe"", ""value"": ""synthetic"", ""language_id"": ""en"", ""list_item_id"": ""0717320e-22be-43d7-b409-d543c70846a5"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9a61af90-9fd1-48fd-b5e1-e45bb8a6db5b""}]",5dc77295-e547-4a1a-897f-9f560454fc65,"1-((2,4-Dinitrophenyl)azo)-2-naphthalenol","[{""uri"": ""http://localhost:8000/plugins/controlled-list-manager/item/0e9afc78-d23c-4799-86aa-68870cc38866"", ""labels"": [{""id"": ""19cd58cb-a7b7-441c-995f-b4de218f1812"", ""value"": ""chemical name"", ""language_id"": ""en"", ""list_item_id"": ""0e9afc78-d23c-4799-86aa-68870cc38866"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""9f1cf9a8-ce65-455f-ab1e-a9b36e9e23ce""}]",2c279207-3f51-402f-8ceb-1f5ff7106962,"{""en"": {""value"": ""3468-63-1"", ""direction"": ""ltr""}}","[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/c543795f-d9a3-4091-939d-fdfa7ea55824"", ""labels"": [{""id"": ""c2d0a82d-f130-4529-9640-25d2e986710e"", ""value"": ""CAS Registry Number (CAS RN®)"", ""language_id"": ""en"", ""list_item_id"": ""c543795f-d9a3-4091-939d-fdfa7ea55824"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""70b5d993-8545-4a07-a105-4bbeb40f362a""}]",5dc77295-e547-4a1a-897f-9f560454fc65,d9ae6fe8-b241-4414-be9f-6bd6a29275f5,C16H10N4O5,"[{""uri"": ""https://rascoll.usw1.gci.fargeo.net/plugins/controlled-list-manager/item/3f57f9ea-3e14-44f4-a60f-df2692c47ee4"", ""labels"": [{""id"": ""7d8bc965-76c3-4b48-a25c-27a9422348e6"", ""value"": ""Chemical Formula"", ""language_id"": ""en"", ""list_item_id"": ""3f57f9ea-3e14-44f4-a60f-df2692c47ee4"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""c6b8b496-ff23-49e4-a001-464c1934eb47""}]",5dc77295-e547-4a1a-897f-9f560454fc65
