resourceinstanceid,graphid,graphpublicationid,principaluser_id,transactionid,dim1_tileid,dim1_dimension_type_,dim1_dimension_value_,dim1_dimension_unit,dim1_transactionid,dim1_dimension_statement_content,dim2_tileid,dim2_dimension_type_,dim2_dimension_value_,dim2_dimension_unit,dim2_transactionid,dim1_dimension_highest_possible_value,dim1_dimension_lowest_possible_value
c347179d-95c8-4388-8c85-54fa66f9a647,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
23fd2f66-46ef-421d-b024-7586ace2df90,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
3f064c2d-993d-4128-ba42-f1c651775717,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
65abadb8-03ba-48f2-ba49-b4b2165d57a3,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
8635276a-1af5-4ad2-884d-daa903b31a5f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
f7f7e99d-ffca-4eed-8d9a-b679c1f44255,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
186d328e-5e9b-4df4-87ae-f4e4c70a846f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
9a60c104-5d47-49aa-8cc5-f9d4d0d1f8f5,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
886fb8cd-fab6-48d9-ad7f-b2ad90ac38fb,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
8ba6f13f-d7ee-465b-86a2-0d654868555e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
e3e13665-fa5e-4cf4-8e6a-83543dfe09f0,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
3a2f7b5a-b11d-4057-a270-e5fbbe9b3a79,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
d90c0d30-9c6c-4d28-8433-b06cf3e617ca,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
f9080c89-eba3-4df5-991a-ca9aa8b6150e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
76f3efe2-907c-4c1a-b036-561e91c01937,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
255d48cb-1158-4459-9d74-5d229d7c0151,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
0150e97a-4545-4752-ab97-acdd76626e00,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
eb996bba-d4c4-4228-b317-d6c49618736a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
91aabf87-7d0f-49aa-8386-75b6bc3d6313,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
ab7566ef-3677-421c-aece-50149ad8e060,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
7b18e17d-4530-4041-8d3c-8e917f68d626,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
61778d35-4f89-4172-8aba-8f92a0e9db74,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
82d5fbb0-cf46-484e-839f-f3a5a243d0a0,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
6efec67e-291c-4563-a17f-e2c75cafcf0a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
6268a3da-23b0-422d-99ab-5bf4dfebe06a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
9dbf1ded-2ca4-48ac-94c9-ce88648a1cfd,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
42968bfb-3070-4c60-9eaf-99ed66a5da63,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
ea77d273-d920-4dac-bd56-d591ce49b593,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
b76b1814-8080-4650-bf12-2540b21c9a14,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
fa94db3e-a579-4208-8df4-97dfd7cae79f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
d6ed5431-8624-4e1b-beb5-4bcb0e8d3906,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
90e08e81-3578-4359-9892-fa00aab16a41,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
07a9c0ef-ad30-41c5-be42-e2e142258312,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
5139d180-8a92-4f50-857f-5dc7cb5283ab,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
9cefdea3-73d5-41a8-8067-3dd81130163f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
c22a2008-2052-4777-9c94-6260d0d133a8,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
f7c22acc-cf93-41da-8ce1-93c401fffe27,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
3be73f30-d53e-443f-8945-addd2bc112f5,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
1535cb2e-0482-49d3-a98a-762457fe5386,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
b67934f3-99f7-46b0-8137-30af261a6cc9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
2464b4d0-167c-4d5b-820b-58be196c7bfe,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
a64aa1b4-9594-467a-9189-790d17544371,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
a669eeee-5a6a-4b4a-b29e-182441e37026,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
e74ec75c-afa8-4770-90fe-f0b934b2d2b4,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
d1c5730c-44c5-4651-ab6c-456471459d0a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
0159af9a-effe-4366-8277-5d3f8a148137,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
e49a77ed-5463-44e2-9348-c65b5efc768e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
684331e0-aaa5-4b47-8954-76771ebb662f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
43f347a2-37f5-4bca-9773-2f4e804903f1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
7b6446cc-179d-49ba-9276-18562f36e9a0,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,279aa928-7b0f-4348-9532-b6d76354066b,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""24 exposures"", ""direction"": ""ltr""}}",,,,,,,
9e69b44e-163e-4241-8de6-c8b810238db3,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,8d638892-99a7-42f0-aaae-b1f881f8e1df,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""24 exposures"", ""direction"": ""ltr""}}",,,,,,,
88963cfc-323e-483f-a4d7-91444b45db71,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,ad563e02-9970-4175-bbc5-7d490e396278,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""36 exposures"", ""direction"": ""ltr""}}",,,,,,,
fae7c9c6-4f37-417d-a10c-f48b64d42188,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,9c983c3d-be75-4614-b616-588ef505f634,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""36 exposures"", ""direction"": ""ltr""}}",,,,,,,
90d4c36a-112f-4af6-be0b-b151c1bfda51,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,2a554990-d7b3-4a3a-965d-ae11adfd8718,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""36 exposures"", ""direction"": ""ltr""}}",,,,,,,
3593138e-6794-4387-b2d3-dfdea18c0390,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,53338c97-ea3f-4876-8912-afd89693381e,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""36 exposures"", ""direction"": ""ltr""}}",,,,,,,
301b43ae-e475-46d9-a7be-825657e9ed17,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,f59dbeff-67c0-4c79-a437-093fa1afa20f,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""36 exposures"", ""direction"": ""ltr""}}",,,,,,,
46bb14d0-8bcc-4d23-8d1e-61197c262ae4,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,a3249292-71af-40b8-a365-601e3c725bfb,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""36 exposures"", ""direction"": ""ltr""}}",,,,,,,
b1b01d29-22cf-4e50-92ac-9b56b392db67,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,9c20fe80-a784-47e5-9c81-4e5893e7f599,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""25 exposures"", ""direction"": ""ltr""}}",,,,,,,
ef583279-2344-4f16-aeb9-0a3667fede96,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,e5f0abea-b546-41f8-8506-eb0993115bdc,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""36 exposures"", ""direction"": ""ltr""}}",,,,,,,
6f6fe20a-e1d5-4e3e-87a2-b1ef21f07b57,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
6c590c04-e205-4f5e-a7ef-18babb230149,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
8470ed3b-8134-43e8-95a1-12a3cd2ec33d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,de9a4376-353b-4301-af50-030ce2439fcd,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""36 exposures"", ""direction"": ""ltr""}}",,,,,,,
93060f37-08bf-4f88-a94c-cde701509707,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
c2bb29c5-2a30-4dab-8d2b-3815fa0fe04a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,,,,,,,,,,,,,
6cf191a8-2e17-4e33-928a-6b4c37d03e84,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,ab0cf532-f1ba-420b-a6f4-185985af3a0a,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""36 exposures"", ""direction"": ""ltr""}}",,,,,,,
a63d28f7-1841-49cc-b925-526b9a3f574d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,de851fa4-73f4-4c84-8663-3d1819f7fe00,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""36 exposures"", ""direction"": ""ltr""}}",,,,,,,
e43894b7-d834-4b6d-abc6-3ce20ab56d7f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,aa81787a-1661-47c2-9a52-e4fceac2d002,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""36 exposures"", ""direction"": ""ltr""}}",,,,,,,
4e1776be-2c09-4bf6-9d19-c095b6c3d78b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,d68c5283-0721-4e8a-9b29-34589761a00c,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""36 exposures"", ""direction"": ""ltr""}}",,,,,,,
950cabbc-2a5e-4abe-9fef-4f1496b0f448,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,b67d16e8-9564-4682-943b-78e38b4dab4c,"[{""uri"": ""https://qudt.org/vocab/quantitykind/Count"", ""labels"": [{""id"": ""6895fb13-4e9d-4f9d-a6bf-9a245a3ae184"", ""value"": ""Count (sum total)"", ""language_id"": ""en"", ""list_item_id"": ""88cdad15-4be1-49d0-96e7-2bcea6bfe1ff"", ""valuetype_id"": ""prefLabel""}], ""list_id"": ""792e80fe-a092-43b5-9ccf-4dcd7bbcbe86""}]",,,4e1f24ce-b500-40f5-8367-0ec9c34d5dd4,"{""en"": {""value"": ""36 exposures"", ""direction"": ""ltr""}}",,,,,,,
