resourceinstanceid,graphid,graphpublicationid,principaluser_id,common_name_tileid,common_name_name_content,common_name_name_type_,common_name_name_language_,common_name_nodegroupid,common_name_tile_data,barcode_no_tileid,barcode_no_identifier_content,barcode_no_identifier_type,barcode_no_nodegroupid,barcode_no_tile_data,tileid,facet_type,facet_type_metatype,nodegroupid,additional_names_tileid,additional_names_name_content,additional_names_name_type_,additional_names_name_language_,additional_names_nodegroupid
77da37cd-1ebc-4d81-a88d-6c0e1da216cb,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b39b17ca-a32e-49aa-a9c7-f3fa8f4a722f,"{""en"": {""value"": ""Green Jasper"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Green Jasper"", ""direction"": ""ltr""}}}",cfd713be-6bd0-428f-ad26-99482ff1b155,"{""en"": {""value"": ""14994"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""14994"", ""direction"": ""ltr""}}}",42c155d5-81d5-44ae-954d-7598ed9c502a,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,,"""""","""""","""""",
10c1ccf7-0f43-4d9b-a116-15e5929a0d14,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,822bfcd6-e29d-441e-9298-04d968577b2e,"{""en"": {""value"": ""Unidentified Green"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Unidentified Green"", ""direction"": ""ltr""}}}",3311a6b4-ebd1-4293-8805-07bd6e4cc58f,"{""en"": {""value"": ""14995"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""14995"", ""direction"": ""ltr""}}}",7476a169-b351-4ecc-a505-5b9063ae6a9b,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,,"""""","""""","""""",
388aea75-bf13-41c5-ad15-87e12ca99a4d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,74ded2b9-0693-414e-a7e7-c6d7fc410d77,"{""en"": {""value"": ""Greenish Soapstone"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Greenish Soapstone"", ""direction"": ""ltr""}}}",2e197eb1-ad4b-4adf-bf8a-827d77ed74a9,"{""en"": {""value"": ""14996"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""14996"", ""direction"": ""ltr""}}}",6d0449d8-030a-4bd2-9493-8f976f960af8,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,,"""""","""""","""""",
7cf2d0ce-d4a9-414f-b727-1f3273db8f7d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e132739f-45a4-42a9-97e7-aa839dfa1672,"{""en"": {""value"": ""Milori Green, light"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Milori Green, light"", ""direction"": ""ltr""}}}",7982d31f-bc3f-42e8-95e1-e2af652d2a88,"{""en"": {""value"": ""14997"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""14997"", ""direction"": ""ltr""}}}",2ba94a6c-fcbf-4061-85ac-a5d45caf45d0,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,9bbae6cd-2c2d-4511-8d0c-4687593796fa,"{""en"": {""value"": ""Prussian green"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
e98c7c9c-e226-4b30-a84b-443a8d6c971a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1e3baff6-89a2-4271-b6be-6398e66e66be,"{""en"": {""value"": ""Usu Roku (slightly paler and finer than Rokusho)"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Usu Roku (slightly paler and finer than Rokusho)"", ""direction"": ""ltr""}}}",ab0bdb32-3b03-4571-a822-d88c72e7299d,"{""en"": {""value"": ""14998"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""14998"", ""direction"": ""ltr""}}}",8b70c728-bdda-4e09-a2d4-f6ec3589694d,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,,"""""","""""","""""",
0e269f5c-3d05-4df6-bb56-7ac091d05c83,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f6f72644-1ca4-4d10-b07a-be2e9247be77,"{""en"": {""value"": ""Malachite"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Malachite"", ""direction"": ""ltr""}}}",725f900e-d98c-401c-bc51-6b615c83357f,"{""en"": {""value"": ""14999"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""14999"", ""direction"": ""ltr""}}}",1941b3d3-0ad6-4b9d-be61-76ccf89e174b,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,f2595c12-c166-4f3a-a9fa-fa48e77d5360,"{""en"": {""value"": ""Byaku Rokusho 11A"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
68e75a65-d9ca-4cc5-90cb-2b313284d61e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,25f55193-f06d-4ed9-81db-9f7fc7316780,"{""en"": {""value"": ""Malachite"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Malachite"", ""direction"": ""ltr""}}}",8d4f62c5-f51c-4325-a3cd-0236fd0d28de,"{""en"": {""value"": ""15000"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15000"", ""direction"": ""ltr""}}}",d7037cda-9b5d-47d5-90b9-3ef59b9f017e,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,99f46269-5004-4400-997e-79b9b764ec47,"{""en"": {""value"": ""Usu Rokusho 9A"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
537909bf-0685-43e4-951d-5663da2c1f05,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d8798ff6-74b6-42f1-a0de-dce0e0756c0d,"{""en"": {""value"": ""Malachite 7A"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Malachite 7A"", ""direction"": ""ltr""}}}",2773dae8-c1e1-47ef-97c9-686f413ca84f,"{""en"": {""value"": ""15001"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15001"", ""direction"": ""ltr""}}}",3239aadd-bf5c-4c13-b679-0afeb63f1aca,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,c80685e4-918b-47cc-985f-808bbd19d6b2,"{""en"": {""value"": ""Rokusho"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
195c0f15-9625-4e53-aa1f-c930734fc66a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e028fd71-f30b-4d8b-a8b6-7a099c0cfe44,"{""en"": {""value"": ""Malachite 18"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Malachite 18"", ""direction"": ""ltr""}}}",0c34f874-f181-4c89-91b3-9a549fb9b51f,"{""en"": {""value"": ""15002"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15002"", ""direction"": ""ltr""}}}",4dea94ee-0d29-4148-9c3d-8c4928c4d78a,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,,"""""","""""","""""",
0e73bd2b-fc38-4b0b-9f64-ac4f05d80111,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b9b3105b-56e8-49a6-b8a8-1d5dff27e91d,"{""en"": {""value"": ""Malachite, natural"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Malachite, natural"", ""direction"": ""ltr""}}}",668b757d-f027-47af-8487-b2b1e60aff5c,"{""en"": {""value"": ""15003"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15003"", ""direction"": ""ltr""}}}",c717b84d-7a27-47cb-b14d-04599e2b227e,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,eabb895b-2951-4dc3-9e66-af164848e0ec,"{""en"": {""value"": ""Rokusho Mineral Green"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
59b7eb56-39a8-4d2b-9c49-d6174f8d0bde,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8c43ce13-30a6-46c4-a573-811084cb37a4,"{""en"": {""value"": ""Rokusho Mineral Green"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Rokusho Mineral Green"", ""direction"": ""ltr""}}}",6c660e81-b014-4b38-90b5-ed38aaf53ac5,"{""en"": {""value"": ""15004"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15004"", ""direction"": ""ltr""}}}",058ea6bf-aebd-4476-b422-2e970bfac38c,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,fc62d548-0cbc-45b1-934f-10e8496183a8,"{""en"": {""value"": ""Natural Malachite"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
013fa841-5a8d-40a8-b19e-3158cf8afba8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,dcf599e5-834a-4bb6-892a-4dc7acc2c62d,"{""en"": {""value"": ""Byakuroku, very fine grain"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Byakuroku, very fine grain"", ""direction"": ""ltr""}}}",9357e16f-87af-4b80-aa17-8c23d222d910,"{""en"": {""value"": ""15005"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15005"", ""direction"": ""ltr""}}}",55c32753-0be6-4106-8c8f-8e654e42740f,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,bafa45bb-0761-4c63-bf1e-b3eb776b66bb,"{""en"": {""value"": ""malachite"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
0ab4ae28-9b8f-4185-83fe-fc7290941934,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8c1dbf60-d363-4f50-9861-31829244a102,"{""en"": {""value"": ""Byakuroku, very fine grain"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,"{""bda5ce4c-d376-11ef-a239-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""bda511e6-d376-11ef-a239-0275dc2ded29"": null, ""bda5852c-d376-11ef-a239-0275dc2ded29"": null, ""bda5e77e-d376-11ef-a239-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""bda5cf14-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""Byakuroku, very fine grain"", ""direction"": ""ltr""}}}",f5d5da5a-40af-48eb-b73c-4db5dc80b75c,"{""en"": {""value"": ""15006"", ""direction"": ""ltr""}}","[""ae7f2811-3fee-4624-bc74-9451bd05be2d""]",bda3962c-d376-11ef-a239-0275dc2ded29,"{""bda54b02-d376-11ef-a239-0275dc2ded29"": [""ae7f2811-3fee-4624-bc74-9451bd05be2d""], ""bda559a8-d376-11ef-a239-0275dc2ded29"": null, ""bda57dc0-d376-11ef-a239-0275dc2ded29"": null, ""9e729fcc-d714-11ef-8c40-0275dc2ded29"": null, ""bda5c60e-d376-11ef-a239-0275dc2ded29"": {""en"": {""value"": ""15006"", ""direction"": ""ltr""}}}",1f610418-169c-444d-a931-995cf9b510fa,f697d7f2-4956-4b14-8910-c7ca673e74ca,b8a24689-9ee3-4639-bc5b-a0e70e31f71f,e9b8d73c-09b7-11f0-b84f-0275dc2ded29,f2bed1f5-eb47-4902-a19b-6f9b7b706f28,"{""en"": {""value"": ""malachite"", ""direction"": ""ltr""}}","[""0798bf2c-ab07-43d7-81f4-f1e2d20251a1""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29
