row,field_name,sample_uuid,SampRpt,report_uuid,SampID,SampBy,samp_by_edit 1,samp_by_edit 2,samp_by_edit 3,samp_by_edit 4,SampDate,SampDate_edtf,SampMaterial,SampType,FieldProj,Country,place_uuid,country_new_uuid,Site/Provenance,SubSite,SampLoc,SampDescript,StoreLoc
156,Field Sample 156,45a30926-79bd-4933-b655-1c6c746b1ab0,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_West_Ext_14_XS,"Alan Phenix, Emily MacDonald-Korth",Alan Phenix,Emily MacDonald-Korth,,,201109,2011-09,House paint,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,House,West Exterior Window frame,Mounted. Loose fragment from edge of loss in black paint on metal frame.,1-3-F
157,Field Sample 157,c8b0ffba-54d1-485c-9b47-531e5de3dc08,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_West_Ext_15,"Alan Phenix, Emily MacDonald-Korth",Alan Phenix,Emily MacDonald-Korth,,,201109,2011-09,House paint,Fragment,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,House,West Exterior Window frame,Metallic paint at location of impact damage site on silver-painted panel. Sample includes also some of the underlying panel material.,1-3-F
158,Field Sample 158,14d4ef20-caaa-4cc0-b9bc-ce9b71ee793f,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_West_Ext_15_XS,"Alan Phenix, Emily MacDonald-Korth",Alan Phenix,Emily MacDonald-Korth,,,201109,2011-09,House paint,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,House,West Exterior Window frame,Mounted. Metallic paint at location of impact damage site on silver-painted panel. Sample includes also some of the underlying panel material.,1-3-F
159,Field Sample 159,8ec97dbe-3636-4b4c-a2a2-b8f8fe11a0d3,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_PL.Sample_1,Emily MacDonald-Korth,Emily MacDonald-Korth,,,,201109,2011-09,House paint,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,,Painted Plate in Eames studio,"Sample taken from painted plate found in Eames Studio, thought to be a sample of color used in Eames decoration",1-3-F
160,Field Sample 160,db0775cb-2d19-4263-b903-a833337204d8,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_PL.Sample_2,Emily MacDonald-Korth,Emily MacDonald-Korth,,,,201109,2011-09,House paint,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,,Painted Plate in Eames studio,"Sample taken from painted plate found in Eames Studio, thought to be a sample of color used in Eames decoration",1-3-F
161,Field Sample 161,4ea89e60-1852-41b0-b637-4f5f6bb024bd,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_PL.Sample_3,Emily MacDonald-Korth,Emily MacDonald-Korth,,,,201109,2011-09,House paint,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,,Painted Plate in Eames studio,"Sample taken from painted plate found in Eames Studio, thought to be a sample of color used in Eames decoration",1-3-F
162,Field Sample 162,4d4cc280-7b8e-4b12-afa7-a445059d7781,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_PL.Sample_4,Emily MacDonald-Korth,Emily MacDonald-Korth,,,,201109,2011-09,House paint,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,,Painted Plate in Eames studio,"Sample taken from painted plate found in Eames Studio, thought to be a sample of color used in Eames decoration",1-3-F
163,Field Sample 163,549aff4c-23a8-4749-b49d-bbb71bd92a8f,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_PL.Sample_5,Emily MacDonald-Korth,Emily MacDonald-Korth,,,,201109,2011-09,House paint,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,,Painted Plate in Eames studio,"Sample taken from painted plate found in Eames Studio, thought to be a sample of color used in Eames decoration",1-3-F
164,Field Sample 164,697654ca-b313-4688-84f9-ea9d716a8054,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_PL.Sample_6,Emily MacDonald-Korth,Emily MacDonald-Korth,,,,201109,2011-09,House paint,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,,Painted Plate in Eames studio,"Sample taken from painted plate found in Eames Studio, thought to be a sample of color used in Eames decoration",1-3-F
165,Field Sample 165,8bed80ac-a814-43e8-818a-4b853c5e13ce,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_PL.Sample_7,Emily MacDonald-Korth,Emily MacDonald-Korth,,,,201109,2011-09,House paint,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,,Painted Plate in Eames studio,"Sample taken from painted plate found in Eames Studio, thought to be a sample of color used in Eames decoration",1-3-F
166,Field Sample 166,6c69baff-a283-4b3c-84ef-cebd8f483cb0,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_Sample_Floor,Alan Phenix,Alan Phenix,,,,201109,2011-09,Floor coating,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,House,Eames House Floor,Sample taken from Eames House floor to indentify the type of material used as coating,1-3-F
167,Field Sample 167,c4b0b5ca-fef0-4463-b52d-7d8144d3e927,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_Can_5,Emily MacDonald-Korth,Emily MacDonald-Korth,,,,201109,2011-09,House paint,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,,Paint can in Eames studio,"Sample taken from old paint can found in Eames Studio, thought to be a sample of color used in Eames decoration",1-3-F
168,Field Sample 168,3673545a-9d64-4ed9-8f62-b4abc664a7f1,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_Can_11,Emily MacDonald-Korth,Emily MacDonald-Korth,,,,201109,2011-09,House paint,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,,Paint can in Eames studio,"Sample taken from old paint can found in Eames Studio, thought to be a sample of color used in Eames decoration",1-3-F
169,Field Sample 169,97a95411-6242-43a5-9200-8e1d5987e02a,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_Can_15,Emily MacDonald-Korth,Emily MacDonald-Korth,,,,201109,2011-09,House paint,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,,Paint can in Eames studio,"Sample taken from old paint can found in Eames Studio, thought to be a sample of color used in Eames decoration",1-3-F
170,Field Sample 170,7750326f-c56a-408c-bec0-5b6ea3803964,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_Putty_1A,Emily MacDonald-Korth,Emily MacDonald-Korth,,,,201109,2011-09,Painted putty window fragment,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,,Painted putty fragment in Eames studio,"Sampled from a larger fragment of window putty,   from a box of window putty fragments known to have come from Eames House window after 1994 earthquake",1-3-F
171,Field Sample 171,b9f5e5ec-19ba-4742-9ed0-48e60fd6c5f3,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_Putty_1B_1,Emily MacDonald-Korth,Emily MacDonald-Korth,,,,201109,2011-09,Painted putty window fragment,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,,Painted putty fragment in Eames studio,"Sampled from a larger fragment of window putty,   from a box of window putty fragments known to have come from Eames House window after 1994 earthquake",1-3-F
172,Field Sample 172,39dae6c7-86b8-4e48-a974-586da7f3ef23,Analytical Report,599df1b7-3c7a-4974-a576-58cf59080704,CMAI_Eames_Putty_1B_2,Emily MacDonald-Korth,Emily MacDonald-Korth,,,,201109,2011-09,Painted putty window fragment,Cross-section,Eames House,United States,12ab92a6-0269-49b0-a116-6998fd2ce65f,,Eames House,,Painted putty fragment in Eames studio,"Sampled from a larger fragment of window putty,   from a box of window putty fragments known to have come from Eames House window after 1994 earthquake",1-3-F
173,Field Sample 173,4b1e4864-384b-43ad-b0d7-aa0bf862b659,,,1,,,,,,199005,1990-05,,Fragment,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,"Scale Rump, on top",,1-3-K
174,Field Sample 174,a362a38f-cb11-4123-9568-a3f486976b2b,,,2,,,,,,199005,1990-05,,Fragment,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,,,1-3-K
175,Field Sample 175,4a9efd43-6402-4c09-9eb0-263d601f4cd1,,,3,,,,,,199005,1990-05,,Fragment,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,"Rump, NW side towards left hanch",,1-3-K
176,Field Sample 176,a84bc9ca-e153-4e78-a587-edea8aaa10b2,,,4,,,,,,199005,1990-05,,Fragment,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,"Scaling on top, horizontal surface, rump",,1-3-K
177,Field Sample 177,73f3991c-4b88-4220-838e-bd185cf7cec6,,,5,,,,,,199005,1990-05,,Fragment,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,Back,Duricrust + underlying soft yellow stone,1-3-K
178,Field Sample 178,6de53d83-61b2-4a24-9d38-7c3c918ee2a9,,,6,,,,,,199005,1990-05,,Fragment,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,Back of neck,Duricrust,1-3-K
179,Field Sample 179,8513c814-f6da-4edb-912b-3133e1e03e36,,,7,,,,,,199005,1990-05,,Fragment,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,Upper left chest/neck area,Crust,1-3-K
180,Field Sample 180,aa504e85-92ed-4deb-8bda-a5647edec2d7,,,8,,,,,,199005,1990-05,,Fragment,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,Lower throat,Fallen scales of soft stone,1-3-K
181,Field Sample 181,26f88a81-e967-4d1a-a8f2-5c2e95ef8978,,,9,,,,,,199005,1990-05,,Fragment,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,Upper left chest area,Fallen pieces,1-3-K
182,Field Sample 182,747ff402-f180-418c-8ea1-8029bf31c3c6,,,10,,,,,,199005,1990-05,,Fragment,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,Upper left chest region,Fallen scales and pieces. White stone + some duricrust,1-3-K
183,Field Sample 183,f3bede13-7252-430e-b966-63a81d922a48,,,11,,,,,,199005,1990-05,,Fragment,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,White soft scales from upper shoulder left side,,1-3-K
184,Field Sample 184,7ce04fcd-163f-45f7-9c3f-32076bd55279,,,12,E. Porta,E. Porta,,,,199001,1990-01,Mortar,Fragment,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,Behind falled limestone block on tail south side,3 mortar samples (2 types lime mortar + one gray cement) from Khaday restoration? 70s +  80s,1-3-K
185,Field Sample 185,3d5422bd-7e31-40f1-832a-e217927aee5b,,,Sample Row: 185,,,,,,199005,1990-05,Sand,Bulk material,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,,sand for restoration lime mortar,1-3-K
186,Field Sample 186,ed445b75-f6e2-4687-89b1-7332c12e5ec5,,,Sample Row: 186,,,,,,199005,1990-05,Limestone,,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Giza,Great Sphinx,"Western end of site, from perimeter ditch not monument",Limestone,1-3-K
187,Field Sample 187,46d89da7-b546-4ccc-9d3e-e775f0e2fdac,,,Sample Row: 187,,,,,,,,Limestone,,,Egypt,e37e4bc7-188b-48ac-b510-9ac596b79756,,Abydos,Temple Seti I,,,1-3-K
188,Field Sample 188,3ebeb1b6-35f5-4a77-8d87-9c2e0ca2c765,,,M1,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,Diente interior de Tlaltecuhtli,"1-3-J, 1-6-F"
189,Field Sample 189,8a55bbf7-b1af-4ef8-9398-38263fd32e76,,,M2,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,Diente superior de Tlaltecuhtli,"1-3-J, 1-6-F"
190,Field Sample 190,5f5447fa-b6ec-4955-93bb-3155b454112a,,,M3,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,Legua de Tlaltecuhtli,"1-3-J, 1-6-F"
191,Field Sample 191,c2172290-9c14-4947-9397-aed54d69a5cf,,,M4,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,"Charro de sangre, Tlaltecuhtli","1-3-J, 1-6-F"
192,Field Sample 192,942573d8-12b8-4f51-b52f-e91292ac1498,,,M5,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,Boca de Tlaltecuhtli,"1-3-J, 1-6-F"
193,Field Sample 193,0fe5a0d1-f7bf-441a-8dff-b03d89e6a827,,,PTM-7,Giacomo Chiari,Giacomo Chiari,,,,1/10/2007,2007-01-10,,,Giacomo Chiari,Mexico,f4c44e22-201b-45c9-9f0b-0c4d9c3acdb9,,Inah,,,Samples 1-10,"1-3-J, 1-6-F"
194,Field Sample 194,b129dca7-4c9c-4c0c-92c5-7f7cf3d10491,,,PTM-7,Giacomo Chiari,Giacomo Chiari,,,,20070417,2007-04-17,,,Giacomo Chiari,,,,,,,"Op. 11, M.80, Mat. Asoc., a la oquedad del monolito","1-3-J, 1-6-F"
195,Field Sample 195,dc0ed2b2-1437-4b81-bcb4-5d0f8daac445,,,PTM-7,Giacomo Chiari,Giacomo Chiari,,,,200705,2007-05,,,Giacomo Chiari,,,,,,,"OP.3, OF. 121, DCMO, M: 12, sedimento, xchb","1-3-J, 1-6-F"
196,Field Sample 196,be71f884-0063-41bd-8a76-cb025ace8318,,,PTM-7,Giacomo Chiari,Giacomo Chiari,,,,20070414,2007-04-14,,,Giacomo Chiari,,,,,,,"OP. 1, M: 69, sedimento (chorro de sangre, extemo) xchb","1-3-J, 1-6-F"
197,Field Sample 197,69e95cbf-1530-49c5-9df4-ef4c3b09af61,,,PTM-7,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,"OP. 1, Muestra: 66, Sedimento (Bajo Orgera 129 del monolito), xchb","1-3-J, 1-6-F"
198,Field Sample 198,c1ebe6ea-8ded-4e2d-8e2d-900a6dde858c,,,PTM-7,Giacomo Chiari,Giacomo Chiari,,,,20070407,2007-04-07,,,Giacomo Chiari,,,,,,,"OP. 1, M:67, sedimento (churre de sangre, lado, der), xchb","1-3-J, 1-6-F"
199,Field Sample 199,3af74001-cca2-47ad-8604-aa2e49f8170f,,,PTM-7,Giacomo Chiari,Giacomo Chiari,,,,20070510,2007-05-10,,,Giacomo Chiari,,,,,,,"OP.3, OF. 121, Domo Muestra: 5, sedimento ocre, xchb","1-3-J, 1-6-F"
200,Field Sample 200,5b2be20e-a11c-44f6-abb3-872f716ce2ca,,,PTM-7,Giacomo Chiari,Giacomo Chiari,,,,20070510,2007-05-10,,,Giacomo Chiari,,,,,,,"OP. 3, OF. 121, domo, Muestra: 11, sedimento, xchb","1-3-J, 1-6-F"
201,Field Sample 201,59a9ca70-c68d-4709-885f-20a479ec278e,,,PTM-7,Giacomo Chiari,Giacomo Chiari,,,,20070510,2007-05-10,,,Giacomo Chiari,,,,,,,"OP. 3, OF. 121, Domo, Muestra: , sedimento, xchb","1-3-J, 1-6-F"
202,Field Sample 202,289efbd8-8996-4de1-ade0-63fc224c50c7,,,PTM-11,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
203,Field Sample 203,d0612e28-7bf3-49e9-b077-c561276f70b7,,,PTM-12,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
204,Field Sample 204,bfae257e-4af0-4244-b8aa-6d0793aaabeb,,,PTM-14,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
205,Field Sample 205,056b2cbc-7382-4cc0-8bb9-44b2554ae27c,,,PTM-15,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
206,Field Sample 206,388264a1-18c3-46f2-ae25-5d62f28269e1,,,PTM-16,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
207,Field Sample 207,b196852b-622d-49f0-9380-a1a8ac3f8d4b,,,PTM-17,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
208,Field Sample 208,ad07fb59-df9f-4937-8bc3-79a49b44e5a1,,,PTM-18,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
209,Field Sample 209,17d0f75d-6a3e-4420-b2fa-b4e0f65d2399,,,PTM-19,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
210,Field Sample 210,f14a1c2b-3710-44c1-8e2e-292df8dd75ef,,,PTM-20,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
211,Field Sample 211,8142a4e1-6d75-4d4a-b82f-cfac884ca57e,,,PTM-21,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
212,Field Sample 212,a8f744ea-6824-4eaf-b965-99a52d044642,,,PTM-22,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
213,Field Sample 213,043d8d66-e396-4f50-aa7f-fb90ab7a2fd2,,,PTM-23,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
214,Field Sample 214,6f2f918b-91ed-4e43-a773-fe7ed68370c7,,,PTM-24,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
215,Field Sample 215,3709ca06-b9e6-4ec3-9bbf-39440bcb850c,,,PTM-25,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
216,Field Sample 216,a573d105-87c8-4006-b17c-3522861eca05,,,PTM-26,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
217,Field Sample 217,117ce949-3931-491b-a3f9-fa2b05ee3f1e,,,PTM-27,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
218,Field Sample 218,b9eb512a-216f-44a5-8c26-f316b1ecb79e,,,PTM-28,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
219,Field Sample 219,17b0a760-bef6-478c-af4f-77a626abe934,,,PTM-29,Giacomo Chiari,Giacomo Chiari,,,,,,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
220,Field Sample 220,a02ba8c8-6484-4d2c-9308-c7fd5d5a3ce4,,,Sample Row: 220,Giacomo Chiari,Giacomo Chiari,,,,200780808,2007-08-08,,,Giacomo Chiari,,,,,,,,"1-3-J, 1-6-F"
221,Field Sample 221,08059f3a-d57f-4dc0-94e9-c8dffbbfc88b,,,Sample Row: 221,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,,,,,Giacomo Chiari,Mexico,f4c44e22-201b-45c9-9f0b-0c4d9c3acdb9,,Cacaxtla/Tlaxcala,,,1 - Yellow sample,"1-3-J, 1-6-F"
222,Field Sample 222,dff278e1-3baa-48fb-b3f3-f6606d4dae37,,,Sample Row: 222,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,2002,2002,,,Giacomo Chiari,Mexico,f4c44e22-201b-45c9-9f0b-0c4d9c3acdb9,,Bonampak/Chiapas,,,2 - Pieces,"1-3-J, 1-6-F"
223,Field Sample 223,8fa1c220-d8f0-48ed-8b0f-afefeb8c2b8e,,,Sample Row: 223,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,1986,1986,,,Giacomo Chiari,Mexico,f4c44e22-201b-45c9-9f0b-0c4d9c3acdb9,,Palenque/Chiapas,,,1 - Maya Blue (and slide),"1-3-J, 1-6-F"
224,Field Sample 224,199d7dae-e272-43a0-acb7-d91aa6e75c48,,,Sample Row: 224,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,1995,1995,,,Giacomo Chiari,Mexico,f4c44e22-201b-45c9-9f0b-0c4d9c3acdb9,,Teotihuacan/Basin of Mexico/ San Juan Teotihuacan,,,"2 - bags of red trim, 23 - pieces","1-3-J, 1-6-F"
225,Field Sample 225,fbf216e5-aeef-499f-bdc0-15796bf3e97f,,,Sample Row: 225,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,2004,2004,,,Giacomo Chiari,Mexico,f4c44e22-201b-45c9-9f0b-0c4d9c3acdb9,,Templo Mayor/Tenochtitlan,,,6 - pieces,"1-3-J, 1-6-F"
226,Field Sample 226,e02f7ba0-24bd-43b1-9ad3-64e658907c17,,,Sample Row: 226,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,2002,2002,,,Giacomo Chiari,Mexico,f4c44e22-201b-45c9-9f0b-0c4d9c3acdb9,,Tamuin,,,1 - Maya Blue (Blue pyramid?),"1-3-J, 1-6-F"
227,Field Sample 227,28d6c0d5-e31e-4677-9393-f760b225b2d5,,,Sample Row: 227,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,,,,,Giacomo Chiari,Mexico,f4c44e22-201b-45c9-9f0b-0c4d9c3acdb9,,Conjunto Xalla,,,3 - Samples,"1-3-J, 1-6-F"
228,Field Sample 228,d0416172-35f5-41ae-987f-100a972825e9,,,Sample Row: 228,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,,,,,Giacomo Chiari,Mexico,f4c44e22-201b-45c9-9f0b-0c4d9c3acdb9,,Conjunto Xalla,,,"Analys samples - 8 vials, 2 slides, 11 bags","1-3-J, 1-6-F"
229,Field Sample 229,b26fc4f5-7ecd-47ee-a8fc-3cc21e9b87b2,,,Sample Row: 229,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,2007,2007,,,Giacomo Chiari,Mexico,f4c44e22-201b-45c9-9f0b-0c4d9c3acdb9,,Sacalum/Yucatan,,,Clay samples (3 bags),"1-3-J, 1-6-F"
230,Field Sample 230,95251918-4195-442c-8ad7-7b0e4332b032,,,Sample Row: 230,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,,,,,Giacomo Chiari,Mexico,f4c44e22-201b-45c9-9f0b-0c4d9c3acdb9,,Mapimi,,,1  - Patterite Emimorfite Mina Ojuela,"1-3-J, 1-6-F"
231,Field Sample 231,9845e973-06f3-470e-b3bd-633b79c3cf89,,,Sample Row: 231,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,1995,1995,,,Giacomo Chiari,Peru,d124bf25-8952-43ce-a189-c70fc540a194,,Chan Chan/Trujillo,,,"El Brujo Sofrito, color rojo",1-1-G
232,Field Sample 232,21c1d726-f360-4055-924d-0a5d1eb12f10,,,Sample Row: 232,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,1975,1975,,,Giacomo Chiari,Peru,d124bf25-8952-43ce-a189-c70fc540a194,,Garagay/Lima,,,Treated ethyl silicate,"1-3-J, 1-6-F"
233,Field Sample 233,fccf2112-ee77-4e9d-918e-fd925aa4c3c7,,,Sample Row: 233,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,1999,1999,,,Giacomo Chiari,Peru,d124bf25-8952-43ce-a189-c70fc540a194,,Manchay Bajo/Lima,,,,"1-3-J, 1-6-F"
234,Field Sample 234,9322529d-d595-43ed-a1a8-9f1822d1e093,,,Sample Row: 234,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,1985,1985,,,Giacomo Chiari,Peru,d124bf25-8952-43ce-a189-c70fc540a194,,Trujillo,,,Finest clay,"1-3-J, 1-6-F"
235,Field Sample 235,4b30317a-51c6-4351-bdb3-b17c2f51c28f,,,Sample Row: 235,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,,,,,Giacomo Chiari,Peru,d124bf25-8952-43ce-a189-c70fc540a194,,Huaca de la Luna/Trujillo,,,,"1-3-J, 1-6-F"
236,Field Sample 236,87b8fe0d-5712-4a31-9166-39b6695c719a,,,Sample Row: 236,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,1986,1986,,,Giacomo Chiari,Peru,d124bf25-8952-43ce-a189-c70fc540a194,,Huaca de la Luna/Trujillo,,,Yellow Sample,"1-3-J, 1-6-F"
237,Field Sample 237,6e2037f2-8914-494a-975f-1ce128569fdd,,,Sample Row: 237,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,1999,1999,,,Giacomo Chiari,Peru,d124bf25-8952-43ce-a189-c70fc540a194,,Manchay Bajo/Lima,,,3 bags of samples,"1-3-J, 1-6-F"
238,Field Sample 238,41133c36-b15c-44c3-8ce8-1b9013f3c96b,,,Sample Row: 238,GCI (Giacomo Chiari),Getty Conservation Institute,Giacomo Chiari,,,1996,1996,,,Giacomo Chiari,Peru,d124bf25-8952-43ce-a189-c70fc540a194,,Huaca de la Luna/Trujillo,,,Blue not Blue (3 bags of samples),"1-3-J, 1-6-F"
239,Field Sample 239,a2f06a3a-f43c-471f-b524-2adcc238be87,,,Sample Row: 239,Giacomo Chiari,Giacomo Chiari,,,,,,,Reference -PVA,Giacomo Chiari,Peru,d124bf25-8952-43ce-a189-c70fc540a194,,Huaca de la Luna,,,Polyvinyl aoctate,"1-3-J, 1-6-F"
240,Field Sample 240,86f2a9fd-2f05-4050-b9c9-6843ec73531a,,,Sample Row: 240,Giacomo Chiari,Giacomo Chiari,,,,,,,Reference,Giacomo Chiari,Peru,d124bf25-8952-43ce-a189-c70fc540a194,,Huaca de la Luna,,,Molle costeño,"1-3-J, 1-6-F"
241,Field Sample 241,4b1f5a15-f4e6-46c4-926e-dab597373043,,,Sample Row: 241,Giacomo Chiari,Giacomo Chiari,,,,,,,Reference,Giacomo Chiari,Peru,d124bf25-8952-43ce-a189-c70fc540a194,,Huaca de la Luna,,,Algarrado SP?,"1-3-J, 1-6-F"
