resourceinstanceid,graphid,graphpublicationid,principaluser_id,color_tileid,color_color_name_content,color_color_name_type,color_color_name_language,color_nodegroupid,color_a_tileid,color_a_color_type,color_a_nodegroupid,color_b_tileid,color_b_color_type,color_b_nodegroupid,color_c_tileid,color_c_color_type,color_c_nodegroupid,color_d_tileid,color_d_color_type,color_d_nodegroupid
ec1d08d0-4ba2-42ad-883c-4524605adb53,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c5db9613-38cd-4800-85ed-da28aaa10b27,"{""en"": {""value"": ""Light Amber"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,f1fd54c3-3e69-480c-9249-658745df9363,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
c66d20d5-00bf-4a35-b19b-4c1462de3c65,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8a2cfa45-f39b-4be1-975f-5e7796646709,"{""en"": {""value"": ""Light Amber"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,7932167d-9292-4c4d-8ac1-0d345be60661,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
38a38f60-a1ac-4aa6-97c1-7a457caa4457,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,42369501-1ed9-4fc4-8907-dec4afb17a95,"{""en"": {""value"": ""Light Yellow"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,daa0520c-beca-4932-8cc6-60b586428906,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
0f85cc27-c7ae-434a-ba8b-b7cb01dadee9,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a48425a9-0396-490a-a281-24e14af35240,"{""en"": {""value"": ""Amber"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,8fc73f2c-6694-478d-9bb3-0f5e2badba08,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
c6e13517-33bb-4967-9abd-2b0a2c6b6ff6,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2d298556-5149-4904-960d-a368fd753d39,"{""en"": {""value"": ""Amber"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,7cee8360-b212-426d-9a7d-92838af211fd,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
89d82c45-297b-4037-af41-0af2b2253321,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,736cdd99-c7bd-4c5f-b5ea-4ee9ca94eceb,"{""en"": {""value"": ""Amber"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,cc796fd4-77ac-42a8-b7af-da0ece3382bb,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
d20fc4b2-614a-44a8-a143-66914b9c9009,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9a800320-00be-429d-a658-e216a50fc9d2,"{""en"": {""value"": ""Amber"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,94e6f9e5-9efb-4e9a-ba60-6b05eeb40f85,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
5593e570-795a-43fe-9b66-2536d5a3c1a3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,85b44cd9-78a5-4365-aa0d-b70048763184,"{""en"": {""value"": ""Light Amber"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,d7b8d632-a236-4f1a-82a1-ddca9fcc4329,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
ab7ad71f-fd5c-4b95-b78b-95bd4a38b458,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,37df568e-ed27-41a9-be66-99fadef044e8,"{""en"": {""value"": ""Black"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,074d7c2a-b33d-4800-bd8d-0277639a9219,f6e81a55-08b1-4d8c-82b5-3a7847db01ec,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
e408bf70-f35c-47ac-9637-c64532149c87,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4b9dd5d1-f7bc-42c4-93f0-5beb5ee27941,"{""en"": {""value"": ""Brown"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,666ac177-64f4-4dc3-8a2f-e6b9e0ef271a,bb3d1a69-3ffa-4a21-b94e-8fa994d87446,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
525b0619-6197-4f92-a012-1cea0ed799e5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,bd96284a-cb7c-4de8-a456-1d5c10ec80a5,"{""en"": {""value"": ""Light Yellow"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,f3cde847-930c-4a8a-9384-2dadec9bc9a7,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
ad472096-862f-4c88-b712-17867db8d84e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,318541b5-d39d-4890-9c4c-1dca539ff3ca,"{""en"": {""value"": ""Brownish-yellow"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,832b5663-84fa-432e-b548-ab2aab809ed3,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
a9e4ea5f-89e9-4323-a971-bc80927a835d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,df9c69ea-fced-42a6-bfa3-a60f4ffded60,"{""en"": {""value"": ""Brown"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,d04f14c7-7aab-40a1-b326-260c0a0796f8,bb3d1a69-3ffa-4a21-b94e-8fa994d87446,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
4b7612bb-70e0-4296-9bdf-c3c8516afa55,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a2ca4776-337b-4767-91c3-57128364250f,"{""en"": {""value"": ""Yellow"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,a20e4937-4afb-4870-99ec-ee9e1a009d16,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
7cdfe69c-009e-4eac-b387-ac808d75678a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5f587cb2-ceb9-480a-a23d-9f9869be6085,"{""en"": {""value"": ""White"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,01f8ce91-10c9-4067-bac9-55edd7d74fab,4d16adba-e698-463d-9d2c-efbb2b0897c5,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
194227bb-e11a-47d8-89d6-2ac552f23707,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f9d1aa8f-b05e-441e-9c84-31694304286d,"{""en"": {""value"": ""Reddish-yellow"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,54c6a009-9388-4ebf-a2a7-d58cce5f1344,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
c61f10a0-4369-47eb-8920-e2383716e5c9,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ca5f0763-c4e7-485e-a6cc-bce3cac20b6f,"{""en"": {""value"": ""White"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,1cd135d9-58fd-46a4-ab30-7e0ec1ab2dea,4d16adba-e698-463d-9d2c-efbb2b0897c5,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
448a35cd-ba87-4d0b-89b1-467cb3905a4f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5a8e7679-b266-4385-a856-6ebcd35d2aaa,"{""en"": {""value"": ""Yellowish-black"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,5407630d-3dbd-477a-83a0-a4c320d2b28b,f6e81a55-08b1-4d8c-82b5-3a7847db01ec,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
91d5e0dc-4674-4652-beef-431906d56f68,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,67b5dfe9-292a-46c2-b4be-f182928e1052,"{""en"": {""value"": ""Light Beige"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,d344bf95-83b3-416e-b49e-e402ee3f209f,cb45df63-21d2-445f-b5a1-5f132221df3f,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
c34a2949-33fd-4d03-a6d8-bacfeefa8220,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,6599dd80-6fbf-4fba-a977-c069a11cb0e2,"{""en"": {""value"": ""Yellow"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,780ab74f-c2b1-4978-89bf-9d3ff777156b,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
32bb2b1c-e48c-495c-99c5-75f24c421e7e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8777b502-841e-4c55-8f80-66d3d408d91e,"{""en"": {""value"": ""Light Yellow"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,47678fd1-8caa-4f42-a3a9-87520843da80,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
87c7573c-b775-427c-b30d-a0598081caba,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,012d0f91-be08-460e-9e3c-649a34856000,"{""en"": {""value"": ""White"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,856aff91-06e5-4733-9c5f-f57ecdc9db45,4d16adba-e698-463d-9d2c-efbb2b0897c5,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
e6f2efd9-906c-40b8-9bc1-6075f1485981,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1843dda3-98b7-43a6-b2e9-e657110f7cfb,"{""en"": {""value"": ""Yellowish-white"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,fce9061a-5f07-48b3-a0e6-a3622139c203,4d16adba-e698-463d-9d2c-efbb2b0897c5,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
2f04552a-7554-4bdf-b78b-932a2a77363e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,331cd0c1-791b-4df8-a823-435b48efbad5,"{""en"": {""value"": ""Light Beige"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,d733874d-08ad-4c30-9aee-6a9f51def8c9,cb45df63-21d2-445f-b5a1-5f132221df3f,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
6b71ac70-45ff-4f2b-b048-c7d636e687a4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d658f6d3-c895-439e-b86a-e50205e6603b,"{""en"": {""value"": ""Yellow"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,dfeb622e-30c8-4d5a-b6c0-3271d97ccc73,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
af76da3f-fdb0-40a7-a629-b4e8a7238b21,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,cf89bf3b-c9be-4fcb-b13b-255dbaec2a1a,"{""en"": {""value"": ""Yellow"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,ab38c547-d4d9-4d05-a066-f0e98495b7ff,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
ad913f3f-9e84-4086-bba8-b7a1758436ad,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f70509db-75d4-4ccd-8353-3ff632ab6bc5,"{""en"": {""value"": ""Light Yellow"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,baf43454-4d5b-41dc-8c4f-d6b57466270b,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
d1d4cfd0-1e9d-46d8-8b99-ace06b7977f8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c7f86faa-fd29-419e-9669-3e126a9f319f,"{""en"": {""value"": ""White"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,7ed2994b-b17b-4cbc-b5a6-76da1d5c430d,4d16adba-e698-463d-9d2c-efbb2b0897c5,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
8aa96f74-a2d9-4892-8274-fd736811c2d3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0cc701d7-81c7-496c-a5e0-353112faa3a5,"{""en"": {""value"": ""Light Yellow"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,81903967-0174-4b49-abda-5e6c791d9d17,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
5135e68e-e2d7-4095-bce2-5670417f7eb8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,cecf6b00-4d17-4eda-a16d-29dc02baf579,"{""en"": {""value"": ""Light Brown"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,a839f377-d168-45c6-b2d3-a4280533529e,bb3d1a69-3ffa-4a21-b94e-8fa994d87446,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
2d5e8f58-3a70-4524-be7c-afc51dcc5806,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,97cf4239-23c6-41db-b4b8-9bd0d1cc5e6f,"{""en"": {""value"": ""Light Beige"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,19ef1726-3836-43c0-afa7-9025ae1d5274,cb45df63-21d2-445f-b5a1-5f132221df3f,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
6780f0ee-2ba1-4140-bad5-5d29c82243ab,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ad71ede8-3db0-44c3-94d6-4774c843f130,"{""en"": {""value"": ""Beige"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,10eb21b0-85d8-4119-90c2-57e1ee7d0014,cb45df63-21d2-445f-b5a1-5f132221df3f,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
3eee07a3-5f7c-44b0-8643-24d86fb102ca,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,df17b6bb-441f-4101-bcb8-6e380651b7bf,"{""en"": {""value"": ""White"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,f34c04ab-66c7-4a50-8429-3e911bda40e6,4d16adba-e698-463d-9d2c-efbb2b0897c5,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
beb736fa-ecf8-41e0-a05a-704814c325cd,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,52ce7cab-95b7-46d5-a2e2-ce28588f1b09,"{""en"": {""value"": ""Light Beige"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,b4df4451-7a0f-4272-ad7e-07d813d0ae1f,cb45df63-21d2-445f-b5a1-5f132221df3f,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
327d0e6b-9ab5-4e0c-98e0-535e0f0bfd66,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0b3486a6-3adc-4019-bca0-47b8fafc76ad,"{""en"": {""value"": ""White"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,3f2924fd-0a7d-42bc-aa35-c87c5e8bfbfd,4d16adba-e698-463d-9d2c-efbb2b0897c5,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
d456cf2f-127e-43f4-8023-95bd17bc5ea9,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a38079d6-a524-4a08-8138-610ebb7458aa,"{""en"": {""value"": ""Light Amber"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,b30f6864-9c3a-4281-a5e5-1f861fdfdfc3,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
df909029-7706-4b82-a139-1684ef5be314,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e4b9280a-1814-4d23-a339-296619dcd4e9,"{""en"": {""value"": ""White"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,ebf36e1c-e697-4cca-81fd-48cae517d95e,4d16adba-e698-463d-9d2c-efbb2b0897c5,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
da471855-393c-4bfe-bb01-ed79bb7d408f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,087acb92-7bc9-4509-9d26-51f429fe5f7c,"{""en"": {""value"": ""Yellow"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,2a32bee4-779e-42d1-90f8-df412baa4f91,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
3d636c30-36d4-49ae-b8d9-6c02c6f719af,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d6e2e3fa-fc43-466f-977c-3cc5d58ab65b,"{""en"": {""value"": ""Brown"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,8d75ec48-0b90-4123-bd45-0e92a283cd7f,bb3d1a69-3ffa-4a21-b94e-8fa994d87446,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
deccca2c-514a-424d-ae10-2e4612d3e838,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a2c6f864-38ca-441a-a773-21a0c9987e47,"{""en"": {""value"": ""Yellow"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,8ea2ca8f-300b-4085-b1bc-cdb5d256ab38,835f1ef7-57a4-4c51-96ad-8ec63489e5ff,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
1143c6b9-3ae1-4c72-a6d5-1085b19a972b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ee39bf43-d2bb-4ccf-bc13-8048429d28cf,"{""en"": {""value"": ""White"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,be6a848f-e767-4409-bbdb-a29637a766f6,4d16adba-e698-463d-9d2c-efbb2b0897c5,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
a4d0022b-6afc-4a55-96a7-8e0d74de19b4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,aa16f6a3-974a-41d4-9633-19a041a25246,"{""en"": {""value"": ""White"", ""direction"": ""ltr""}}","[""1a0dbab5-aab1-4d4e-a4f5-9267ab382fa2""]",bc35776b-996f-4fc1-bd25-9f6432c1f349,3aff54bc-0f3b-11f0-aa84-02460e9d2217,9a06120c-61dc-41f6-a702-5c49cb6b5272,4d16adba-e698-463d-9d2c-efbb2b0897c5,3aff54bc-0f3b-11f0-aa84-02460e9d2217,,,,,,,,,
