resourceinstanceid,graphid,graphpublicationid,principaluser_id,gbif_name_tileid,gbif_name_name_content,gbif_name_name_type_,gbif_name_name_language_,gbif_name_nodegroupid,gbif_tileid,gbif_statement_content,gbif_statement_type,gbif_statement_language_,gbif_nodegroupid,mat_tileid,mat_material,mat_nodegroupid,chem_tileid,chem_material_data_assignment_name_content,chem_material_data_assignment_name_type,chem_material_data_assignment_name_language,chem_nodegroupid,mix_tileid,mix_mixture_type,mix_mixture_type_metatype,mix_nodegroupid
80ebab1f-b67b-4378-b123-20c8040bb008,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,1dcb5777-c721-4b4f-80f8-81eb95df0c7c,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
8a65c57d-2c93-4d74-8591-f06d1e21debf,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,f273576a-aa03-4c0e-bdce-3b1e25bfeb9b,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
1f33e920-39f9-4bfd-8715-3d9d48497faf,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,762b4517-0d60-4289-942d-5d445954fbc0,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,f54c52d1-4efd-433d-860f-47cfc0840c0e,"{""en"": {""value"": ""1,8-Dihydroxy-3-methyl-9,10-anthracenedione"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
4d3cfedc-911e-4ebd-8d9f-58c3ae6be546,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,48e10b40-2ea3-4b54-a1b4-b78efb21b535,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
aa070bf6-a3cf-4616-b989-4b794a9b476d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,bb074ba3-7726-4cc7-b5a3-9a1f2bc55767,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
b23149aa-ba1e-4f84-a282-8742d39ab0b9,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,6960289d-6c3e-4e69-bd95-7e701f8d5ce8,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
2831ecf9-3097-46ff-8da4-1f9d0c48d892,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,8469c57b-1bec-40a0-907a-32d801f83b86,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
a8c8a54f-6973-4a31-9e5a-5bbf39a53551,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,539c921e-09b3-48c4-9b3c-77db73f8a13c,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
482a6cab-0e84-46d0-9139-b8e888f4b412,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,50a9a7bb-d325-4022-b78a-9c55d20ebf18,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
614c98e3-b642-4fdd-b2af-ccd07e680105,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,c92c9c37-006f-4cd0-babc-a5e65684011f,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
e830f5c0-4a45-4ebf-a4f5-0ab2cd28b14c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,2e7ccf5d-310d-4c82-87e9-0e2fafd84d6f,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
ce2a8a24-be44-4a59-9843-61c60869d0cf,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,f1e769f8-53bd-4f5b-8985-ebb24e47e700,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
3fe99930-ad5f-46b0-9bc5-3bec9e2e8b7a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,0af334ad-6858-4d77-9fb9-9dfe09432f59,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
0037571d-028b-4fce-9d5c-dcd345aef5ac,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,69d99455-67fb-416c-86db-035704f6e600,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
e068ae16-d17f-4919-82b8-719f467fe454,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,ca14200d-ce64-4ff5-9db8-8d0dde8cf70a,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
fc13fdc1-901c-478d-aeb0-3fd26ac2ef96,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,fb123b78-ccf1-40ee-aee5-666a23d17291,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
8b7c0873-c8dd-4cd6-949d-4bf0763fc074,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,73cef84b-5f88-432a-9d9a-477f5b4ac001,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
df7d2809-ec37-44b5-be1f-53d924ddbc11,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,028ecb88-24f5-4690-873c-db64a26b04f2,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
0f88ed87-b1b7-4f9c-89f0-49fe6ca4710f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,5254dbbe-74f4-414c-9243-74d594786a35,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
5decb25a-7de0-4a92-9faf-258e0742a5e3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,621e3bc5-05a6-4fd6-91d1-70b90ab71ccb,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,06bc2bcf-37fd-4bab-9ba8-074fb762c4df,"{""en"": {""value"": ""Anthracenedicarboxylic acid; laccaic acid"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
fec00a7c-a955-44ab-97e2-0b6540c7a13b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,1d461d9c-b93f-4ddc-82db-3b75bac0869a,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,667b970e-c6b2-4c33-8ad1-b0fe895327aa,"{""en"": {""value"": ""2-(3,4-Dihydroxyphenyl)-3,7-dihydroxy-4H-1-benzopyran-4-one"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
15b1abd7-61ca-46bf-bb34-fae6090ab0ba,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,7d0df6eb-8ac4-4796-83f8-3e883e64e022,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
f31ba0fe-554d-4c6c-91f2-311fdafafe91,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,17118b14-af46-4ad0-a072-181e31d1373b,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,98441d89-ae0e-4e60-b7e5-e5e901e7edbd,"{""en"": {""value"": ""(4-((4-Anilino-1-naphthyl)(4-(dimethylamino)phenyl)methylene)cyclohexa-2,5-dien-1-ylidene)dimethylammonium chloride"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
b561128f-386a-47a7-90e8-29d0ff3d0d98,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,0df71859-14f5-42e1-a346-3a2b72dc0645,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,8c45ed08-561e-4622-9480-66cf5c690ae4,"{""en"": {""value"": ""ethyl ester of diethyldiamino-o- \ncarboxy-phenyl-zanthenyl chloride"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
7d60da3f-f3e7-4eda-9580-01443514044c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,7bcce484-3918-46c6-91fc-0336c20c9e82,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,fbb6fef1-e2c1-499c-ad01-4f98128f47b4,"{""en"": {""value"": ""tetraethylrhodamine"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
84faf62a-705d-4e16-b31b-6657cbfb13a4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,df3e5a90-4541-4bdf-b011-cd460fac472c,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
2282d8f2-8fef-41ac-bc63-c45f4e893b5c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,abe34ff8-6928-43c5-b1cf-aa63d197cdc1,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
09452a35-af5e-4270-af48-f475bfa62dea,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,5a12a6d9-5fbc-440a-875b-a3faa33d72bc,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,d324c483-060d-4984-b051-4578a5ec2099,"{""en"": {""value"": ""3',6'-Dihydroxy-2',4',5',7'-tetraiodospiro(isobenzofuran-1(3H),9'- -(9H)xanthen)-3-one, disodium salt"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
1c4f9b96-c88b-448a-9b7f-97466ed55bf2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,59185bf1-4559-431d-a1a7-64032609ea16,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,09e9935c-59c0-48a4-b794-44ef0378c9b2,"{""en"": {""value"": ""2-(2-Quinolyl)-1,3-indandione disulfonic acid disodium salt"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
e04dc723-edda-4800-a73c-ad85e1920022,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,89edf274-b0f4-4612-bdb9-5494a8b79468,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,6c5cd5f7-1d85-40b8-9a09-9f278d785212,"{""en"": {""value"": ""3,7-Diamino-2,8-dimethyl-5-phenazinium chloride"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
d07a01d7-9bb3-4798-b222-2314322909f1,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,2fde3833-c1b0-4871-8ce3-72f3467867fd,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
0169ba01-141e-4624-bdca-d12467a79532,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,deacd0b2-4ea6-4e9b-b206-508453cbbd8b,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
90b5a974-c120-4a55-8154-3b30fc4d348f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,e9e14e9d-2f01-4651-a402-4650b8136b10,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,f4c9b1d8-5856-4244-a1b1-c1965bd10764,"{""en"": {""value"": ""methylthionine chloride; 3,7-bis(dimethylamino)phenothiazin-5-ium chloride"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
cc1cffed-aaf0-4509-80a6-535d99133093,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,3202edf7-4276-4fe2-8e76-0066b19f7259,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,3da0a552-fc14-4a5e-a56b-98fb1b599d64,"{""en"": {""value"": ""2,4,6(1H,3H,5H)-Pyrimidinetrione, 5-((hexahydro-2,4,6-trioxo-5-pyrimidinyl)imino)-, monoammonium salt"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
954c0335-eafa-4a23-b437-ad3aeadc6160,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,570bcc35-92c7-431f-9743-88519a938c9a,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,a3f22b5b-225e-473c-8419-e85017da738d,"{""en"": {""value"": ""1,2-dihydroxyanthraquinone"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
a62c4129-558e-4628-9e98-33c00b97d194,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,efa731a6-58bf-4c22-ac43-644ace6476a2,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,2ea8d559-ebdf-495c-b578-62139aabb7d4,"{""en"": {""value"": ""1,2-dihydroxyanthraquinone"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
fb5483f1-1fe0-4b9a-86bb-f5bd5a24e61a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,8298ef9a-132b-4d11-8967-a01aed63bbf9,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,f8c157e7-a20e-4e53-b928-bc6a91e5422a,"{""en"": {""value"": ""1,2-dihydroxyanthraquinone"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
c3f2004d-6d85-4248-8b72-8698b4d0adf1,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,11c6b202-a93b-4ab5-be7a-1208aee1fc8e,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,802e9cb2-318a-4ad1-bed2-14e3403e2a73,"{""en"": {""value"": ""1,2-dihydroxyanthraquinone"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
66e4e8aa-de6f-4d48-be21-270068469f5e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,0237d5a3-2e68-4aa9-b20e-7b08fc7cf6e6,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,dea5aeb0-48d0-4898-9abb-3da357d49e4b,"{""en"": {""value"": ""5,5'-disulfonic acid disodium salt"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
743d6203-1a93-427b-a2c0-4ab02efb3634,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,18e7a340-c5bf-44da-aadb-cceeb38975e9,"[""787c3b4c-0f52-411a-b177-46e6afd44998""]",bda47b64-d376-11ef-a239-0275dc2ded29,9d4e028f-150e-46de-9f67-1286a7b94430,"{""en"": {""value"": ""alkali ferricferrocyanide"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
2d75ceba-7b82-4533-8ed0-be064e566ba0,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,04ff6581-7ffd-4842-b66d-9222fe0381ac,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,93fce58f-6a76-47d6-9dae-d71c8d4bf530,"{""en"": {""value"": ""1,3-Naphthalenedisulfonic acid, 7-hydroxy-8-((4-sulfo-1-\nnaphthalenyl)azo)-, trisodium salt"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
fdb47434-b31e-4929-b9fb-37d1e743e385,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,e7cab0b5-b01a-4a27-933e-f8e4a97e81db,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,7ddc8a61-11c8-4d31-93ba-e57072c560c3,"{""en"": {""value"": ""7-Hydroxy-8-((4-sulfo-1-naphthalenyl)azo)-1,3,6-\nnaphthalenetrisulfonic acid, tetrasodium salt"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
6c0dab4b-70a7-4660-a8d6-459efb3308ce,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,5bd0ecd9-ec89-4354-93b1-ea78882c46a4,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,24a51135-b852-40df-b02a-ad1eca6de51a,"{""en"": {""value"": ""2,7-Naphthalenedisulfonic acid, 5-amino-4-hydroxy-3-(phenylazo)-, disodium salt"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
658ab6cc-20c4-4854-950c-79b044f1531c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,e90eb458-0422-4da3-8535-8233d8e9db32,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,5d07f4b9-3306-4953-b3df-869cc7896aad,"{""en"": {""value"": ""2,7-Naphthalenedisulfonic acid, 5-(acetylamino)-4-hydroxy-3-\n(phenylazo)-, disodium salt"", ""direction"": ""ltr""}}","[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",bda409e0-d376-11ef-a239-0275dc2ded29,,"""""",,
f36b7721-e84e-4854-9e3f-52c0d32973f5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,861ac5b3-5f2b-433a-b100-9ff6036b99e7,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
bc5758f0-59d3-4985-b860-ae2b940760a2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,58b3a32f-9854-4cbd-96d5-ce9012a17aab,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
bfdda1be-94e9-4f2d-9ce5-0131682430d4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,,"""""","""""","""""",,,"""""","""""","""""",,a1376fb5-3061-45f6-acc9-dc1a46b1e382,"[""f31172ec-2f6e-4c77-abe9-00e7b1936457""]",bda47b64-d376-11ef-a239-0275dc2ded29,,"""""","""""","""""",,,"""""",,
