resourceinstanceid,graphid,graphpublicationid,principaluser_id,common_name_tileid,common_name_name_content,common_name_name_type_,common_name_name_language_,barcode_no_tileid,barcode_no_identifier_content,barcode_no_identifier_type,tileid,facet_type,facet_type_metatype,additional_names_tileid,additional_names_name_content,additional_names_name_type_,additional_names_name_language_
a4c12c50-673a-49b8-9ac3-8627184e3372,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e1b1500b-c584-400c-87b6-43bfec34ebd4,"{""en"": {""value"": ""Raw umber"", ""direction"": ""ltr""}}",[],[],f1af1aa3-c48b-4ab5-8132-1fa226a1701c,"{""en"": {""value"": ""18339"", ""direction"": ""ltr""}}",[],4182a8f5-ad6e-4768-832c-0e7d8089dfd1,[],[],,,,
7dc40eba-a279-4883-b2ab-3468d3f0b6c2,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,56ab3c8c-9a77-457c-b14e-05c00b0572f3,"{""en"": {""value"": ""Raw umber"", ""direction"": ""ltr""}}",[],[],9abdf146-f867-448a-bd4c-63b0b3c5acce,"{""en"": {""value"": ""18340"", ""direction"": ""ltr""}}",[],a9b6f7a3-31d7-45e6-b1dd-7ac18257bf4b,[],[],,,,
bb0f3a9a-4ce0-4405-9057-ad25ac9bf36f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,85db80a1-85d4-4fe5-aefc-44f467f78ea2,"{""en"": {""value"": ""Raw umber"", ""direction"": ""ltr""}}",[],[],e13a5fcd-bf28-457a-9558-e02c400d6925,"{""en"": {""value"": ""18341"", ""direction"": ""ltr""}}",[],f5bad7cc-83eb-4a43-8889-117e1d35d4e6,[],[],,,,
1811c7bc-ae62-4dba-b890-97d8a8628df9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2ecbcef0-82a6-4b37-92b8-49c35c39b109,"{""en"": {""value"": ""Burnt umber"", ""direction"": ""ltr""}}",[],[],d8b8ca56-8831-4c0c-84a9-6fffb22b3e66,"{""en"": {""value"": ""18343"", ""direction"": ""ltr""}}",[],77f9b1c0-6ca9-4a07-8006-ddebb50debf8,[],[],,,,
c5c2f60a-f22c-4cec-83bd-91c77d4e553c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,49398938-7224-430d-b2bf-30a058d15251,"{""en"": {""value"": ""Burnt umber"", ""direction"": ""ltr""}}",[],[],5d84ef27-3f3a-48c7-8d2c-a8bcbe06f438,"{""en"": {""value"": ""18344"", ""direction"": ""ltr""}}",[],ccf7fbb9-9501-4519-a2e1-993653f562d5,[],[],,,,
94cdc291-0882-4d70-b247-f7cdee000144,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,21bc52e1-6c4d-440e-9520-0ad4ca2a9d79,"{""en"": {""value"": ""Burnt umber"", ""direction"": ""ltr""}}",[],[],c86687fc-4bd1-44fd-b8ba-797a462e1809,"{""en"": {""value"": ""18345"", ""direction"": ""ltr""}}",[],21af6281-d4bf-446f-af2e-6ecab6e6a170,[],[],,,,
fdc7cf4a-5c0e-4af3-9d9b-bc0ee485c880,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1d44a454-9f31-49be-b45a-54202a7b3c2b,"{""en"": {""value"": ""Burnt sienna"", ""direction"": ""ltr""}}",[],[],a81e21b1-c160-4636-9703-4b4a0b95d55b,"{""en"": {""value"": ""18347"", ""direction"": ""ltr""}}",[],5697fd3a-859f-40e0-9edf-a3f5accd1963,[],[],,,,
fafea06a-be82-412c-b4fe-9b58e2252d5d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ca7b35e5-d354-4492-af9d-fd300ba6c1fe,"{""en"": {""value"": ""Burnt sienna"", ""direction"": ""ltr""}}",[],[],121654c7-923f-478d-8bb0-0b0e38091b70,"{""en"": {""value"": ""18348"", ""direction"": ""ltr""}}",[],63a2ce26-0b41-411a-960a-5f0fbfde0d13,[],[],,,,
4ed260aa-e3d6-4233-a314-73b1663bb936,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,66e33a09-26eb-484e-8e06-5b7a5421b4cf,"{""en"": {""value"": ""Burnt sienna"", ""direction"": ""ltr""}}",[],[],03fd4eac-23d3-4325-a0f2-f4aa11141597,"{""en"": {""value"": ""18349"", ""direction"": ""ltr""}}",[],2378aeec-ebc1-4fd0-9aba-e71cb51979f5,[],[],,,,
66833883-5d9b-43b3-a2b3-ffca6a9f439c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,272fc66b-739d-4d1a-9911-a1e81c84ec8f,"{""en"": {""value"": ""Phthalo blue, red shade"", ""direction"": ""ltr""}}",[],[],edb84e6c-d138-4861-9df8-dd9c3bf0188a,"{""en"": {""value"": ""18351"", ""direction"": ""ltr""}}",[],f25f6d7d-3ea0-4b50-b451-fc66aadebe99,[],[],,,,
1177bbd4-bc7f-4931-94a5-72ec1dcf63a7,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0d5e46a0-a384-4fd6-86d3-3211c7a840ae,"{""en"": {""value"": ""Phthalo blue, red shade"", ""direction"": ""ltr""}}",[],[],be483ac7-1024-4323-8bde-ec1cdc4045fd,"{""en"": {""value"": ""18352"", ""direction"": ""ltr""}}",[],970485cc-aa1c-460a-a762-b572a55de7a0,[],[],,,,
14b7b890-771b-46bf-bad1-fe1eb4a72155,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,9dfae490-251d-4dbf-a66d-093e86499cb8,"{""en"": {""value"": ""Phthalo blue, red shade"", ""direction"": ""ltr""}}",[],[],51b04f3f-6a79-406c-b327-994bb26d5e44,"{""en"": {""value"": ""18353"", ""direction"": ""ltr""}}",[],97e25f4d-4870-4b6c-a348-2c175603e6d9,[],[],,,,
7da85537-032a-4765-aea2-fd993b71999b,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,fd93cf0c-6ad9-4f32-9f96-77bae571e826,"{""en"": {""value"": ""Ivory black"", ""direction"": ""ltr""}}",[],[],58896782-698d-4c6e-9b2a-34eaa8de2e5b,"{""en"": {""value"": ""18355"", ""direction"": ""ltr""}}",[],e4722ab2-8223-434a-acc2-4d3e3573a955,[],[],,,,
1c6ba46a-23e9-4c81-b58a-371d4a5b3ddb,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7e153970-6bd1-4801-a022-66ccaf5a55d8,"{""en"": {""value"": ""Ivory black"", ""direction"": ""ltr""}}",[],[],d8a01438-ee5a-4da6-bbf9-4376d2f39d41,"{""en"": {""value"": ""18356"", ""direction"": ""ltr""}}",[],99240427-a559-4081-880a-86415141bbf4,[],[],,,,
337bc2e9-1122-4ad0-9adf-fcde66cfee42,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a443478c-0088-40d8-ab7d-cacad52298c1,"{""en"": {""value"": ""Ivory black"", ""direction"": ""ltr""}}",[],[],dc5723b6-a6ac-4f71-a6ec-771a6dff5347,"{""en"": {""value"": ""18357"", ""direction"": ""ltr""}}",[],0e9107c6-6126-4341-bc17-d2e7d3537e14,[],[],,,,
3e759936-5754-4f91-b98b-9a644d70dbfb,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,63b7e7d1-de27-484d-9cb0-505dcc23ffe7,"{""en"": {""value"": ""Cadmium red, medium"", ""direction"": ""ltr""}}",[],[],0a346d5a-d981-4b1d-b1ad-94a1d82e78ea,"{""en"": {""value"": ""18359"", ""direction"": ""ltr""}}",[],e281f20c-e323-44bf-9ef6-818f63db3703,[],[],,,,
2149316f-b368-440c-a2a2-c6a08fb7922d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ac223ac5-4f29-4115-8d1e-ec7d24b915fe,"{""en"": {""value"": ""Cadmium red, medium"", ""direction"": ""ltr""}}",[],[],2ee5f7f1-efb8-4f99-b1f1-955bf901ae5a,"{""en"": {""value"": ""18360"", ""direction"": ""ltr""}}",[],b16f946e-a536-4189-94f9-3101ce9d56da,[],[],,,,
9ace056b-58cf-403b-b882-5c49a88c3d28,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,79178099-a950-420b-9662-bafe2ed845e4,"{""en"": {""value"": ""Cadmium red, medium"", ""direction"": ""ltr""}}",[],[],f611b0f0-d010-4b86-a137-913041af74d4,"{""en"": {""value"": ""18361"", ""direction"": ""ltr""}}",[],57603ae5-b41c-415e-b519-d68e528135bb,[],[],,,,
08ac7493-8f61-455f-901f-2a6a1ae1f728,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f9a72313-d8ba-46cf-b393-a47599ce32f2,"{""en"": {""value"": ""Titanium white"", ""direction"": ""ltr""}}",[],[],164064c0-6ecb-4b06-a7f9-48dd94ae8c9f,"{""en"": {""value"": ""18363"", ""direction"": ""ltr""}}",[],c237b341-0b39-469a-bfd8-f36c64746413,[],[],,,,
8324060b-e226-4262-998c-b00e34f6eadd,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d003d7b7-066f-46bb-a2b7-c727fb37c7aa,"{""en"": {""value"": ""Titanium white"", ""direction"": ""ltr""}}",[],[],5da35a2b-840f-4e95-885c-70792eececc4,"{""en"": {""value"": ""18364"", ""direction"": ""ltr""}}",[],a857cd79-0cc8-4307-8a79-b826a10d1a64,[],[],,,,
fbf539bd-3aba-4a96-996b-1a39fd723933,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b27c04c6-3db3-4ffc-b104-b02466dc3056,"{""en"": {""value"": ""Titanium white"", ""direction"": ""ltr""}}",[],[],a216249c-2554-40f8-b0f7-f284516b3b79,"{""en"": {""value"": ""18365"", ""direction"": ""ltr""}}",[],a1fcc6e5-2aa1-4146-9286-42ed43deae5f,[],[],,,,
e99dc4b9-0439-4ec4-83d2-04cb6e2ec1df,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0a75c688-6982-429d-87ee-d95be667dbe1,"{""en"": {""value"": ""Dioxazine purple"", ""direction"": ""ltr""}}",[],[],6c32d36f-a35f-4266-ba11-ce1e3d891d33,"{""en"": {""value"": ""18379"", ""direction"": ""ltr""}}",[],bf3c80c2-8776-439f-a708-f1b06a766443,[],[],,,,
61e570f7-9bc9-40bb-a9cb-39607f27bb36,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c1ae5648-c9f0-4867-a9e2-fc174234ff7c,"{""en"": {""value"": ""Dioxazine purple"", ""direction"": ""ltr""}}",[],[],588a507f-2f55-49e6-9d6f-21eeff960fe7,"{""en"": {""value"": ""18380"", ""direction"": ""ltr""}}",[],ab2ef141-631f-46e8-9f9e-e61e1c28c922,[],[],,,,
b644b113-fc56-43e3-9d2d-260309bdc4bc,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c97dbdab-d576-4f7a-b399-356030a4d52c,"{""en"": {""value"": ""Dioxazine purple"", ""direction"": ""ltr""}}",[],[],2bdab580-5191-40e8-966b-6cfcc176e366,"{""en"": {""value"": ""18381"", ""direction"": ""ltr""}}",[],df35d5b7-7279-4ad7-afc6-b468bafe760d,[],[],,,,
9639169e-c840-4b7b-9036-6d75b9e1d936,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a97f1a38-a59c-4762-be6b-7fa6f282c561,"{""en"": {""value"": ""Zinc white (mixing white)"", ""direction"": ""ltr""}}",[],[],3a2d5109-abae-44ae-8da8-ddccec9e3cc3,"{""en"": {""value"": ""18387"", ""direction"": ""ltr""}}",[],4abc160c-0760-4c5e-95be-76d2830dcd01,[],[],,,,
77475a7d-bdc7-47ec-bd3f-916c03e866fd,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,22d69f92-9272-46e1-a55a-6ce9b0615f4b,"{""en"": {""value"": ""Zinc white (mixing white)"", ""direction"": ""ltr""}}",[],[],50b31c94-e71a-4caa-9df5-bd269e74e1cd,"{""en"": {""value"": ""18388"", ""direction"": ""ltr""}}",[],04139c92-8468-4dd1-910b-db142303a5b8,[],[],,,,
be510347-926b-463f-a292-a43481cca38e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d14d9651-cd74-4222-a6ee-ac798a484eb2,"{""en"": {""value"": ""Zinc white (mixing white)"", ""direction"": ""ltr""}}",[],[],75d9ff1e-a726-4e52-ab99-6c73671ff810,"{""en"": {""value"": ""18389"", ""direction"": ""ltr""}}",[],ee3d22a3-f32d-4a77-ab0b-df833961cce7,[],[],,,,
bde23ef8-5bf2-440a-95b1-b80812412c83,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d653727a-c088-4589-8f58-11fe6fed97c1,"{""en"": {""value"": ""Cobalt blue hue"", ""direction"": ""ltr""}}",[],[],dc3162c7-53cf-48a8-9240-ad625ec6446a,"{""en"": {""value"": ""18391"", ""direction"": ""ltr""}}",[],e6838a67-2444-46e8-960b-557e8458a586,[],[],,,,
7067283d-0587-48b0-88af-ff13bb5b9d09,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,727cf3cf-462d-4b24-aa09-4ec11060868d,"{""en"": {""value"": ""Cobalt blue hue"", ""direction"": ""ltr""}}",[],[],92370e11-fcc3-4d15-bc7a-db88b9949226,"{""en"": {""value"": ""18392"", ""direction"": ""ltr""}}",[],552d5738-deda-4313-812c-8aba3f198517,[],[],,,,
b0008726-66e3-4eec-ad3c-16a8a0ebe26a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d2a630eb-11fe-4e10-97f0-efa9d299fcdc,"{""en"": {""value"": ""Cobalt blue hue"", ""direction"": ""ltr""}}",[],[],bf8d2504-d8de-4b0d-8800-2e83c935e554,"{""en"": {""value"": ""18393"", ""direction"": ""ltr""}}",[],bb59aea5-24e8-4d44-9fdf-0bf4b0d17029,[],[],,,,
07d0fb1b-56ca-4374-a5d4-236473d04de1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,82d7b1f9-ef28-48ce-afc9-e9426c9c00d7,"{""en"": {""value"": ""Raw sienna"", ""direction"": ""ltr""}}",[],[],a13884f0-552f-40a8-96d1-677ca33cce24,"{""en"": {""value"": ""18395"", ""direction"": ""ltr""}}",[],dfadeec3-14aa-4b56-ae33-96c4017ab041,[],[],,,,
159fb617-ca74-4224-9e1e-e1a23157f9c5,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5508f2c3-be88-4be2-95ae-1e3721a0e3b8,"{""en"": {""value"": ""Raw sienna"", ""direction"": ""ltr""}}",[],[],5c6dba53-36d6-4d28-8386-e4f00a2d0241,"{""en"": {""value"": ""18396"", ""direction"": ""ltr""}}",[],4daedb01-aa88-4005-89ee-a4ce97c0fcfb,[],[],,,,
6634cb77-1d4e-449a-b19e-2050b427516f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1d317604-144f-4ad5-b26a-dac92f464696,"{""en"": {""value"": ""Raw sienna"", ""direction"": ""ltr""}}",[],[],abfe2227-6f67-46bd-af62-599ca0c599e2,"{""en"": {""value"": ""18397"", ""direction"": ""ltr""}}",[],e6d7f284-30ef-483c-8f0f-c13aa47056b3,[],[],,,,
ca702d04-d008-4e12-810d-950d6429e45d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,06efc6f5-ba38-4311-a5be-f2677b321fe0,"{""en"": {""value"": ""Prussian blue"", ""direction"": ""ltr""}}",[],[],56fa1e1f-b787-41b0-a319-8eb12a6511bb,"{""en"": {""value"": ""18399"", ""direction"": ""ltr""}}",[],e69d42a3-b4cf-4566-85ba-59436c07ebf4,[],[],,,,
61f70ed6-6376-4dac-8d75-b02eb6d4972d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,afdfd2c0-40c3-4487-8e3e-78cb6e782535,"{""en"": {""value"": ""Prussian blue"", ""direction"": ""ltr""}}",[],[],3541a495-8f3e-4705-8f02-320802183125,"{""en"": {""value"": ""18400"", ""direction"": ""ltr""}}",[],7b031662-d019-431d-9308-c7bfb2862cf9,[],[],,,,
29239381-bdc5-4bee-a4d1-2b6abd79b3d1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f06fd440-e7a6-4904-8139-637b243b714a,"{""en"": {""value"": ""Prussian blue"", ""direction"": ""ltr""}}",[],[],949a1dcc-5d20-4c52-8b5a-dfef29411a26,"{""en"": {""value"": ""18401"", ""direction"": ""ltr""}}",[],2e4b1ebc-e629-4909-991f-2f7d34eeed53,[],[],,,,
ca8302df-0453-4c82-a745-13d215556a2e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2738cec1-83ab-4b8d-ba27-a94366a6cfb4,"{""en"": {""value"": ""Cadmium red hue"", ""direction"": ""ltr""}}",[],[],2b92296a-a40e-47e1-be6a-5efa2c68c907,"{""en"": {""value"": ""18411"", ""direction"": ""ltr""}}",[],54e985a5-f466-43ef-a0c2-f2a5c332a409,[],[],,,,
24921e69-c0c7-48fb-a18f-72e2fc3a621e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2858db15-dc11-414e-89d6-87522c77586c,"{""en"": {""value"": ""Cadmium red hue"", ""direction"": ""ltr""}}",[],[],863acf63-958e-428b-b2e9-3e9495567fa6,"{""en"": {""value"": ""18412"", ""direction"": ""ltr""}}",[],59a95b60-63c1-46f1-94b8-48c164aca208,[],[],,,,
011454bd-e347-4db9-9670-6e09dfd1ce95,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,bde64b4c-727c-4002-9a38-7093ce38f2ac,"{""en"": {""value"": ""Cadmium red hue"", ""direction"": ""ltr""}}",[],[],f14b084d-fcaf-4bcd-b221-72a22d04918b,"{""en"": {""value"": ""18413"", ""direction"": ""ltr""}}",[],247d7929-b207-49b4-aee0-31c01844c690,[],[],,,,
522ab14b-39ca-4b7d-8213-2a87bedae9ca,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,92fea38e-8692-46c7-a270-4e4497311697,"{""en"": {""value"": ""Permanent alizarin crimson"", ""direction"": ""ltr""}}",[],[],19a1384d-90bf-43f7-82be-cab6c4274fe8,"{""en"": {""value"": ""18415"", ""direction"": ""ltr""}}",[],2473c16d-ba6e-4417-9e9b-cde2e264d7c8,[],[],,,,
8adb1804-14ea-4890-8b5f-bbe9e78afb27,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e5bfae8f-1fc3-45ab-acff-a1c913ba1ff9,"{""en"": {""value"": ""Permanent alizarin crimson"", ""direction"": ""ltr""}}",[],[],97dd08a0-151d-49cb-80e7-fec7893b5449,"{""en"": {""value"": ""18416"", ""direction"": ""ltr""}}",[],6ee794eb-a1fb-4029-8a7c-882a7cb6c979,[],[],,,,
43e55197-6f87-47b9-934f-85a50dea3995,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,21d3a9bb-cfae-4090-a531-e02da774e02a,"{""en"": {""value"": ""Permanent alizarin crimson"", ""direction"": ""ltr""}}",[],[],6f2a88c8-0527-4b24-bfb3-5724bb78cade,"{""en"": {""value"": ""18417"", ""direction"": ""ltr""}}",[],0e71760c-c8d4-4014-9e0a-a823e9d9a68d,[],[],,,,
518a5eac-8a20-46a2-b5ea-498e337d1cc9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f5add719-8148-436c-8f05-8bed6856aadb,"{""en"": {""value"": ""French ultramarine blue"", ""direction"": ""ltr""}}",[],[],570b6600-0401-43af-9d06-313911510a1e,"{""en"": {""value"": ""18419"", ""direction"": ""ltr""}}",[],ec5fe415-50e5-45a0-bf63-eaf8c63507cb,[],[],,,,
a51e9604-f58f-4db6-8bf6-6500b3cc13f9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,32a1c45e-78dc-4977-9e80-851d545587ea,"{""en"": {""value"": ""French ultramarine blue"", ""direction"": ""ltr""}}",[],[],6e5255a0-0079-4978-85ee-a0fd27a4234f,"{""en"": {""value"": ""18420"", ""direction"": ""ltr""}}",[],16c5d349-40ff-42e8-95c3-53603792c28e,[],[],,,,
734f9b0c-95d8-4038-ad0b-4f51807def30,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0dd7abca-54eb-497e-979e-2c9692c98439,"{""en"": {""value"": ""French ultramarine blue"", ""direction"": ""ltr""}}",[],[],17f9e01d-1382-439d-991d-b014e91498d5,"{""en"": {""value"": ""18421"", ""direction"": ""ltr""}}",[],8fd91650-0e1e-4859-82be-86e4028def6c,[],[],,,,
d0076d1e-7536-49fc-ac4d-159468a231d5,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,84725abd-4bc4-4fa4-ad75-a7c2c4f0e97a,"{""en"": {""value"": ""Yellow ochre"", ""direction"": ""ltr""}}",[],[],06088184-c386-4b76-8517-2efd76c5ef8a,"{""en"": {""value"": ""18427"", ""direction"": ""ltr""}}",[],227e69a3-2ae7-48f4-a0d5-b2eda87f337f,[],[],,,,
d39a3100-f8e4-4443-9a9e-63ed044e1108,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ffa15ee7-7e65-4546-b1e1-8c9fc8bb7e84,"{""en"": {""value"": ""Yellow ochre"", ""direction"": ""ltr""}}",[],[],b3f4a264-be7d-412b-a656-28d93adfc481,"{""en"": {""value"": ""18428"", ""direction"": ""ltr""}}",[],0f599318-abaa-4508-a69e-c1a43c0eaabf,[],[],,,,
5acaed68-4998-4751-b193-5dc8818e47e2,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,66e6cd60-16c0-41a3-946c-de19d7fe5211,"{""en"": {""value"": ""Yellow ochre"", ""direction"": ""ltr""}}",[],[],b04ce33c-6db1-4f3f-92a1-a6e5925645c1,"{""en"": {""value"": ""18429"", ""direction"": ""ltr""}}",[],2c30b3dd-8b1f-4612-bc2a-52378b21a832,[],[],,,,
74ac5b4d-3e51-4d08-9830-7b089f1b7b34,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,aa1783c7-2b85-4474-ba83-67fa4b06a2e8,"{""en"": {""value"": ""Permanent rose"", ""direction"": ""ltr""}}",[],[],e5c21aa7-6676-4d22-b739-1207f0e0ef60,"{""en"": {""value"": ""18435"", ""direction"": ""ltr""}}",[],5f88ff99-6f24-42dd-bfaf-8fe6d0aea66f,[],[],,,,
7d4b5b3d-ee28-4a0f-b16b-d0f8816b32c1,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3c297d69-4915-4e9c-b50c-05f69ad8cebf,"{""en"": {""value"": ""Permanent rose"", ""direction"": ""ltr""}}",[],[],ca441c08-a421-44c9-9b64-4dfda48dbaa1,"{""en"": {""value"": ""18436"", ""direction"": ""ltr""}}",[],5b2325de-0f49-4f16-9247-3a8cdf7a8295,[],[],,,,
e91da997-5046-4f05-a100-2e2a159dc216,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,1cea00bd-ae14-4c23-8e7c-72f791cd4bfd,"{""en"": {""value"": ""Permanent rose"", ""direction"": ""ltr""}}",[],[],04b9e07e-5e6e-4b68-8643-f9a96418d28c,"{""en"": {""value"": ""18437"", ""direction"": ""ltr""}}",[],0577460b-a1b8-4c58-a9b0-3a3199f7d8f1,[],[],,,,
22bede49-9894-4fc3-ac98-bd06e9d34009,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e43264eb-1c2b-491c-846f-e1811e0054f7,"{""en"": {""value"": ""Viridian"", ""direction"": ""ltr""}}",[],[],e5682a97-057d-4ee0-8ffd-59087c48cc6d,"{""en"": {""value"": ""18451"", ""direction"": ""ltr""}}",[],bd2a8bb2-9ba2-4b32-a235-4e12770cfb50,[],[],,,,
eaee430f-aad3-41f5-b11f-63afee5214eb,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e300b9e1-8bc5-4bac-8542-fa1c94f3a304,"{""en"": {""value"": ""Viridian"", ""direction"": ""ltr""}}",[],[],af516e67-9f66-49bc-8699-b12afdc7b5a6,"{""en"": {""value"": ""18452"", ""direction"": ""ltr""}}",[],cc59e530-d4e6-45d2-bb0d-aba09b4ce252,[],[],,,,
5b1ef235-97e2-454b-8103-6c8a9fed3ce4,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d39efa7c-bc66-4812-b7e6-370b06ec8463,"{""en"": {""value"": ""Viridian"", ""direction"": ""ltr""}}",[],[],0eabdaee-5194-4e49-bcb8-7be913d6ed46,"{""en"": {""value"": ""18453"", ""direction"": ""ltr""}}",[],70d3ba29-dbe9-4eb2-9748-3068c66db1ce,[],[],,,,
