resourceinstanceid,graphid,graphpublicationid,principaluser_id,transactionid,prod_1_tileid,prod_1_production__label,prod_1_production_location_geo,prod_1_production_type,prod_1_transactionid,prod_1_production_location_related_objs,pt_d1_tileid,pt_d1_production_time_edtf,pt_d1_transactionid,prod_1_production_carried_out_by_related_objs,prod_statement_tileid,prod_statement_production_statement_content,prod_statement_production_statement_type,prod_statement_production_statement_language,prod_statement_transactionid,prod_exp_statement_tileid,prod_exp_statement_production_statement_content,prod_exp_statement_production_statement_type,prod_exp_statement_production_statement_language,prod_exp_statement_transactionid,pt_d2_tileid,pt_d2_production_time_edtf,pt_d2_transactionid,pt_d3_tileid,pt_d3_production_time_edtf,pt_d3_transactionid
1b0f67d6-1608-4186-a97e-31f7dbfeb76d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,a20c99c9-434e-4b48-a019-bc9436155ac1,"{""en"": {""value"": ""Production of Barcode No. 22345"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-103.66661, 40.60554]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""e839a560-0918-4f08-8ce2-2b7599af6077"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""1cc9d037-2b0c-4dd3-b34c-11a6d58e0ad0"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
1b108bdc-8b55-4246-a094-cc3e0aafeb47,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,75e7978c-e80d-479b-b39a-b40fd05f192f,"{""en"": {""value"": ""Production of Barcode No. 21959"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-119.00738, 44.49125]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""f76351be-da9b-40e0-b304-1ed06d7f557c"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""fa8122e1-7982-42ab-8d5e-ecfcb0ca5dcf"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
1b149bfb-aec2-4453-8113-b4872e53ebc2,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,e67b4d42-9014-43db-af79-733e06463a95,"{""en"": {""value"": ""Production of Barcode No. 23716"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,f7472e1f-a589-4e23-90cf-027bc13eaec5,03/01/2011,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""343dc5be-fe8d-4780-a0a6-7c299ff83f22"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c3f9a428-a290-4528-a093-fa5064c0907f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
1b152f00-2479-4e33-b676-8a410d66c442,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,74afab69-5b92-4c2a-8d0c-b51ba3f27860,"{""en"": {""value"": ""Production of Barcode No. 18070"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,,,,"[{""resourceId"": ""69444287-b353-4b19-bbb1-616604314fa7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""5880922b-ca1d-4675-a77b-57f238232479"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
1b184424-64c5-40ea-a22d-79392fbc797d,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,6853a89f-2b55-4d1e-a342-62480dd7a5ba,"{""en"": {""value"": ""Production of Barcode No. 22297"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-118.7299, 35.34285]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""350fb99d-5890-41cf-8ffc-fb90ca694cf4"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""98fb0b59-c70e-4ed0-b28b-84fd6b3938da"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
1b19b7e0-dcd1-49b1-8fab-048c21642c06,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,77e52610-a719-4d60-8572-b440db3f6eb2,"{""en"": {""value"": ""Production of Barcode No. 20895"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.70312, 52.16045]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""c82ad3b5-fc69-4930-abfc-8cd06f28534a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""36262949-508d-4764-b624-5f34c7bbf954"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""b85edb97-60ab-45c9-bc71-967b749037fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""b6cf9e4b-8d9c-4bfe-b48b-77747152daf1"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
1b1ff183-270d-42bc-ae95-a7ffdfc8891f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,0d9bdde8-8f1d-4a2f-9ec0-2ff809fc110c,"{""en"": {""value"": ""Production of Barcode No. 10494"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-73.25, 4.0]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""ad2f007e-6ad9-4a83-91fd-3319152e427b"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""78a7d21c-7002-49cc-8fde-89122f3850f2"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
1b239b35-245e-4f62-bc6b-a58675cb7cf3,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,d7daa681-5cc4-4bee-886f-920c57f7e505,"{""en"": {""value"": ""Production of Barcode No. 19315"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""99ca8d74-69c0-4c11-8b3f-c2b6f12394e0"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""64819886-dbb6-4e10-a8c6-aff95c5e3e59"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
1b2d7e92-9bea-4461-b3ea-18e38959869a,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,ff3ec482-b408-4b5d-b612-3e6dabdb227b,"{""en"": {""value"": ""Production of Barcode No. 15294"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-0.12574, 51.50853]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""3973c7cf-c3f1-4def-bee2-204a5d32eba9"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2d37ff70-3fdd-4221-bab5-d9be8f71ac91"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""2c4ea4a0-48aa-44fd-836e-cc6d174290c0"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""78431e0a-5420-4b6c-a808-c6cc6d91965b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
1b350275-8328-480d-b700-9980bce4bf01,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,3a6691c5-e3e6-4fa1-a4f9-a21b69406043,"{""en"": {""value"": ""Production of Barcode No. 11223"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.0565, 47.8973]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""5bd76880-3b01-46ad-9af4-d611f0f9ec38"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""55a58524-1d7b-418f-8814-c515c258fdf6"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e8c4daea-8bb0-4fa9-89aa-20586b5c3aee"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
1b367f76-f20e-4759-9ac5-6cf2df72ea4c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,640208f7-5573-49ed-a6ec-e60cf52768d2,"{""en"": {""value"": ""Production of Barcode No. 17369"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2c9a1776-9775-49be-8761-4e4fd1adad71"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""2dd299e2-2231-48a9-bebb-d4d25f195c1c"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e3ae29d2-1254-44a7-b812-66490b3ef659"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
1b3e586f-fe31-4fe1-b68e-889309fc0fce,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,589e2d46-57f5-4abd-8b25-9d5f546cdfb7,"{""en"": {""value"": ""Production of Barcode No. 18609"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [66.0, 33.0]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""31a43b6e-2e6c-4b7f-9121-1f0c65512200"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""3da71b6f-a15c-46f7-8684-5589e7f311aa"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
1b41455e-a900-451f-a8c7-71e584a5ba5e,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,cf9f7594-21ad-44fa-8569-255aaf0f2a57,"{""en"": {""value"": ""Production of Barcode No. 12361"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-8.58333, 51.96667]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""043a5d23-c404-4f50-80bb-0028a0fa3bde"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""df9f402a-16af-4476-8edc-1f5994892e2a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
1b443106-a42a-43ba-ba7a-8c7eaabd81c4,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,9799db9c-6b86-4f05-988d-4092c628404b,"{""en"": {""value"": ""Production of Barcode No. 15604"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-46.63611, -23.5475]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""8c3914e8-8d0e-4e5f-9b34-d8d3297e7f36"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""93a9a5ec-c9f4-47f8-a4a5-ba6b2cc24ce1"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",ae489dfe-0b39-4c9f-ab88-f48a03146f55,1992,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""a6073ff1-1ada-46e4-8c22-cd27eea1fab1"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""17b03fca-9d9c-4bb6-be16-0d2373093836"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
1b489e62-b165-4b38-940c-9a3772013908,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,d4566133-76b1-4612-ab99-af175aee4512,"{""en"": {""value"": ""Production of Barcode No. 12866"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-121.99802, 36.96745]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""487a9f61-befc-4460-8818-d5ce5e2a4306"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""ae5eaf73-33ec-4dd7-b0cf-9b16f9cb69e8"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
1b4a3c42-3835-4c3c-a7fb-9dcbef140240,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,1cad5318-9237-49ef-8432-b23cc8dcb690,"{""en"": {""value"": ""Production of Barcode No. 14438"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,08f100ff-15e2-45b3-9b46-33bd87e74e1c,1991-05-13,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""e6a6493b-6e52-4393-8948-1adaaab601fa"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""467961c7-b208-449f-b851-79cce27bf5ec"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
1b50ec4d-765b-43fa-ba95-287aad3ef68c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,a15a6bba-a657-412e-8b07-06c33ac6006b,"{""en"": {""value"": ""Production of Barcode No. 10878"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [11.24626, 43.77925]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""ed107d61-fcf5-4517-8f7c-c5ba32b9ec67"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""96652d5e-e3ef-4386-96e7-c1415926bb81"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",29822eaa-6479-4f2f-a7ea-85d29a321de3,1923?,8db59037-c1d1-49e8-927d-9d1fdfd33636,,,,,,,,,,,,,,,,,
1b5173d1-3f09-4ab7-a62d-84080b54c05f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,95ba9e15-5aef-4ba2-9283-0913d9075646,"{""en"": {""value"": ""Production of Barcode No. 10383"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-99.25061, 31.25044]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""79ca6d79-7804-4376-9b38-6e07205c2772"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d2288ad4-0496-4d04-9a72-753a2af47f3f"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
1b6c782d-be0a-4913-9a60-d0469e6735d6,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,408b4dcb-c637-41b1-ad74-e1e42af419b0,"{""en"": {""value"": ""Production of Barcode No. 17576"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [10.5, 51.5]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""db85b422-ea1b-4de9-b3e5-2199aab0fafb"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""bb77e6ce-0d2f-41d9-8efb-4ca538ec2f3b"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",8c2c9c97-2b87-47c1-b6ba-891d1dd2edf9,2003~,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""2dd299e2-2231-48a9-bebb-d4d25f195c1c"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""ef367238-5b25-4ed0-961f-ec8e18c4f4cf"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
1b6c9db6-dd8d-4277-a342-5327896f9a40,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,5fc5b381-f284-4ad2-a443-8dd1c780c3d5,"{""en"": {""value"": ""Production of Barcode No. 23517"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-120.82166667, 38.76722222]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""0546df12-7d6d-46ff-8403-a3d97406c1fc"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d0f43f36-291b-4444-a26c-4936b5f680ff"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
1b746b3d-949a-447e-8749-43b0a5da5c54,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,ac6f13e1-1da6-4756-a8a7-32afad330e98,"{""en"": {""value"": ""Production of Barcode No. 23713"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,e60a5083-9f7b-4078-a843-89ca25b752f8,03/01/2011,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""343dc5be-fe8d-4780-a0a6-7c299ff83f22"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""07a2ac6a-2f07-4b93-b5fb-b9a7f6b20323"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
1b747268-8cd9-4af3-8eb1-534a795f18d2,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,fd1f876d-561f-46cf-9fa8-ba7770fc2488,"{""en"": {""value"": ""Production of Barcode No. 11171"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [79.0, 22.0]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""698b92af-a502-4344-9f7a-5ec7dd7551c5"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e8aeec3b-8f12-46ce-a112-04b15aeb058d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",bf6b97f7-81dd-4912-8363-4e389a98b75b,1971,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""ad4983c6-4c20-435f-8b4e-40bcfb25225a"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""8494ace7-1196-450c-83fe-1c6ed8319030"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
1b76c935-22ff-42f6-ae15-d627af1efe6f,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,041b1cde-e586-4a0e-96ed-bd0234a2230b,"{""en"": {""value"": ""Production of Barcode No. 13360"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,c2700974-640a-4ef2-b895-1be7f5a6dfd1,1999~,8db59037-c1d1-49e8-927d-9d1fdfd33636,,,,,,,,,,,,,,,,,
1b7a8dab-4343-4951-9901-f3f91f469667,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,cd223e03-9017-40b4-a517-f9b6c80ac23e,"{""en"": {""value"": ""Production of Barcode No. 16602"", ""direction"": ""ltr""}}",,,8db59037-c1d1-49e8-927d-9d1fdfd33636,,c71d6404-0549-426d-849f-3c93491b36b1,1994~,8db59037-c1d1-49e8-927d-9d1fdfd33636,,,,,,,,,,,,,,,,,
1b7ad202-281d-4880-a85a-0f4d256e41eb,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,97d15a9b-0ba4-40fc-9995-159cb8b799f1,"{""en"": {""value"": ""Production of Barcode No. 21463"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [86.59083, 49.80667]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""0ddb3403-db7f-4af7-814a-970221f65a6f"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""2fa055de-4d46-4007-aafc-dbf6a6f4ffe3"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
1b806a60-dbcd-4cb3-ad75-0446402bc16c,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,2ce550d5-ba9b-4cd0-9a4e-004cca52f216,"{""en"": {""value"": ""Production of Barcode No. 10430"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [23.5, -2.5]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""d84a7fb0-5fb1-4595-8b6c-ce2e04f30d58"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""8e60fc45-b3fd-4a42-8fd2-11bedf985d5a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,,,,,
1b81899a-62ea-4986-9455-09137679ddb9,d4e956f7-9fad-4fd2-94e3-563a3b2c3585,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,8db59037-c1d1-49e8-927d-9d1fdfd33636,482d08e4-f174-48e4-b974-3b7d7746584e,"{""en"": {""value"": ""Production of Barcode No. 19504"", ""direction"": ""ltr""}}","{""type"": ""Point"", ""coordinates"": [-98.5, 39.76]}",,8db59037-c1d1-49e8-927d-9d1fdfd33636,"[{""resourceId"": ""12ab92a6-0269-49b0-a116-6998fd2ce65f"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d2d2a315-2fe5-4f86-a900-57ff9696e0f1"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,"[{""resourceId"": ""bb5c8c26-30f5-4c4d-9eb0-37dc1cc81f7f"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""9cd516dd-7ecf-49d7-b5d5-501581b945a5"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]",,,,,,,,,,,,,,,,
