resourceinstanceid,graphid,graphpublicationid,principaluser_id,prov_act_name_tileid,prov_act_name_content,prov_act_name_type,prov_act_name_language,prov_act_name_nodegroupid,prov_act_name_tile_data,acquisition_tileid,acquisition__label,acquisition_nodegroupid,acquisition_carried_out_by_related_objs,acquisition_transferred_title_from_related_objs,acquisition_transferred_title_of_related_objs,acquisition_timespan_tileid,acquisition_timespan_begin_of_the_begin,acquisition_timespan_end_of_the_begin,acquisition_timespan_begin_of_the_end,acquisition_timespan_end_of_the_end,acquisition_timespan_nodegroupid
29f05f73-a102-4614-9e7d-2c77b4fbf4df,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,03052412-94f1-4980-adeb-8a4d205b4b3e,"{""en"": {""value"": ""Acquisition of Barcode 16728"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 16728"", ""direction"": ""ltr""}}}",5379a05a-4d7a-4317-8149-2f8a64c191cf,"{""en"": {""value"": ""Acquisition of Barcode 16728"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c6dae1b7-f418-4da3-ac73-94594cf1cc74"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","""""","[{""resourceId"": ""fe8f3de4-d61c-43ba-a982-8f1f9ebf7362"", ""ontologyProperty"": """", ""resourceXresourceId"": ""58eedbc0-64a2-4175-898e-27dc6763ac85"", ""inverseOntologyProperty"": """"}]",4aa8625b-e30c-40c9-b103-595bb5694e24,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
25e6bd25-1691-4b47-b3e1-3ff83da4e22d,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,5907525d-9f88-48ea-8162-546e7782e4d2,"{""en"": {""value"": ""Acquisition of Barcode 16729"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 16729"", ""direction"": ""ltr""}}}",a4232faf-de6b-40b0-85fd-c443b86150ec,"{""en"": {""value"": ""Acquisition of Barcode 16729"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""ac8d1b1c-753a-4b49-bbfa-756bcdbafe56"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","""""","[{""resourceId"": ""e2837f94-9b58-478e-8928-3ae49a9370c7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""063c26eb-439e-49e8-9f6b-055ea61d5725"", ""inverseOntologyProperty"": """"}]",fd97702b-05a7-4b20-99c0-b2faaff13269,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
de5fecbf-8aa5-43e0-acad-eddfa5d4b4ac,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,a05cb0a1-cc5a-4766-96c3-3e0a78102bd0,"{""en"": {""value"": ""Acquisition of Barcode 167"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 167"", ""direction"": ""ltr""}}}",38519ed1-a80a-46fd-90f3-c07dd0ab2a9c,"{""en"": {""value"": ""Acquisition of Barcode 167"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""f9a7c692-ea40-497f-8099-8a5c78fa01dc"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","""""","[{""resourceId"": ""ad94666a-be0c-4ee4-a8b7-08f43a43b81a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""68664cdb-c91a-4bc7-87f9-64e58efb486c"", ""inverseOntologyProperty"": """"}]",f2a88b9b-1cc0-4f66-8998-1d7aed41b361,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
be075d06-47f5-4f04-a8b3-726dc60e7b3e,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,341f4c2f-101e-4ad4-a57e-045be3b35499,"{""en"": {""value"": ""Acquisition of Barcode 16731"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 16731"", ""direction"": ""ltr""}}}",36cb5031-6050-4c5b-ada5-7c97c6f4e295,"{""en"": {""value"": ""Acquisition of Barcode 16731"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""6cc074ed-fa63-4d46-b14b-a0cbb7230108"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""54ba81d2-c7ee-44b8-9e1c-d72b1559c950"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""3ee8f717-af3c-49f9-8cf4-acb0fac7dc03"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","[{""resourceId"": ""4ea0315a-4a5b-4a34-913c-9516b3446af7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6c6d0325-e0be-44c5-9b43-a78f739f0e48"", ""inverseOntologyProperty"": """"}]",6a94cf54-c650-4965-a118-4aa79142f314,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
8b0865af-f5fb-4fc7-91d6-48ba1eef0ffe,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,e221592d-9da4-4062-91fc-b3da78b331db,"{""en"": {""value"": ""Acquisition of Barcode 16732"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 16732"", ""direction"": ""ltr""}}}",b88fa61d-2eb6-4a12-a678-e945297570d5,"{""en"": {""value"": ""Acquisition of Barcode 16732"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""88f5163f-7da7-457d-b94e-adb371a9e0c4"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","""""","[{""resourceId"": ""763f1ef6-2f98-480c-8469-7a1f6e234f88"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eb04dbfb-70fb-4092-ab87-38da93e29801"", ""inverseOntologyProperty"": """"}]",5b0567bd-d403-430b-b73a-296e49d93f31,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
9f130cf9-8f78-4e62-ab2c-881c4a0d6871,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,205c4c54-474c-44bb-b53d-46750911780e,"{""en"": {""value"": ""Acquisition of Barcode 16733"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 16733"", ""direction"": ""ltr""}}}",230cebae-81c1-4244-a877-3e5ddb8496ec,"{""en"": {""value"": ""Acquisition of Barcode 16733"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""f6b7d62d-98dd-42d6-b6b4-2924776e61e7"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","""""","[{""resourceId"": ""9eadd164-3a48-4293-9652-063355a903fc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3173101b-2c8a-4a86-893f-4fd86bd8ce58"", ""inverseOntologyProperty"": """"}]",bf746532-7a84-41aa-b06a-bb032a10f232,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
7310d6b1-696b-4eaa-821f-cccc651a523b,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,a1f16398-5e42-4610-b3db-0234023301c5,"{""en"": {""value"": ""Acquisition of Barcode 16734"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 16734"", ""direction"": ""ltr""}}}",909c29fa-e858-47b5-b4ec-84ecde44d2ce,"{""en"": {""value"": ""Acquisition of Barcode 16734"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""4da34617-62b7-4368-90ac-f38e1bc2416a"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","""""","[{""resourceId"": ""5d89a5fd-4c60-46e8-92d3-aaf06f2f1b98"", ""ontologyProperty"": """", ""resourceXresourceId"": ""af824aac-461b-4fa8-8f17-5afed07ab051"", ""inverseOntologyProperty"": """"}]",f69905d8-bd64-4aea-8a4e-23dcd8676752,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
96d701f6-e2ff-4eb4-a16f-931b637c468a,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,c6a1db36-2b86-4a63-8ce2-8bb7c28f182e,"{""en"": {""value"": ""Acquisition of Barcode 16735"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 16735"", ""direction"": ""ltr""}}}",b9db28ae-009d-4e81-b53c-3454016c24f1,"{""en"": {""value"": ""Acquisition of Barcode 16735"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""8331d887-11f8-46eb-8f88-c05f3efe8e79"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","""""","[{""resourceId"": ""560c2263-1a67-462e-ae57-109a1ae431bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""98d4364e-0170-419b-beec-c09c1d8a9750"", ""inverseOntologyProperty"": """"}]",227cd7d8-9b05-44fc-bd1a-02f2a7ae9858,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
7119a917-5449-4541-9740-1a8bc468a42a,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,133c0121-6910-4710-af04-9f3b91985eb0,"{""en"": {""value"": ""Acquisition of Barcode 16736"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 16736"", ""direction"": ""ltr""}}}",3acdb87e-6b93-41fc-9147-4d4f614eb3b7,"{""en"": {""value"": ""Acquisition of Barcode 16736"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e18b93d8-60fd-4d64-80ad-14a86952c197"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","""""","[{""resourceId"": ""094e3819-856b-4bd7-8c72-d43f2444794b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b69cdfa3-c0c1-4e4f-8157-62f4a5705274"", ""inverseOntologyProperty"": """"}]",e0019db5-15a0-4e6a-8e6b-0d4b6f3a0825,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
f2eca29d-f4c0-4451-af35-61a23a3048b6,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,dd363790-491f-4099-b017-4733fabafa14,"{""en"": {""value"": ""Acquisition of Barcode 16737"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 16737"", ""direction"": ""ltr""}}}",719bd1b3-7e73-45cb-8b0a-d07874d8efa3,"{""en"": {""value"": ""Acquisition of Barcode 16737"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""c4a6eccd-7e8b-4925-a76c-5414d9338724"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","""""","[{""resourceId"": ""c501977d-38ec-40ea-a666-6e89cc77839a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d623150f-8dc0-4c39-9c0f-74322d253b29"", ""inverseOntologyProperty"": """"}]",f591d99a-f243-4fbb-93ee-5517c4fb7982,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
caf69c32-aba5-45f3-855d-408e2fed115c,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,4374dd90-fb58-49fa-b9b5-c4bfdbbadc2b,"{""en"": {""value"": ""Acquisition of Barcode 16738"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 16738"", ""direction"": ""ltr""}}}",ba63e6e5-ada0-4398-bb32-998d8e231e10,"{""en"": {""value"": ""Acquisition of Barcode 16738"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e86b061e-4a64-438d-b311-fe5a50107d8d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","""""","[{""resourceId"": ""b1445fdf-8ce4-4a9b-97af-52b5667c239a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""52d35ee6-9700-4fcb-9b8b-0f48a2592ba1"", ""inverseOntologyProperty"": """"}]",e736b7e9-2508-40a3-8e04-d580d2e719d4,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
6bf7942b-d03c-49a1-8c63-e721729f1b4e,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,baa390d8-fa3c-4efc-9832-70957e76e9ca,"{""en"": {""value"": ""Acquisition of Barcode 16739"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 16739"", ""direction"": ""ltr""}}}",a6e71186-a115-4539-ab42-a098cfb7794e,"{""en"": {""value"": ""Acquisition of Barcode 16739"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""e47122e8-c2ad-4800-9ca2-866edb41d53e"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","""""","[{""resourceId"": ""51aef4c5-548e-4267-a91e-8c753ea0b4e8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b98ec62d-d896-4be9-aa09-1743e7c36912"", ""inverseOntologyProperty"": """"}]",59982957-702b-4714-93db-710387ce35ba,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
4a77b11f-08ec-455a-b288-1a564097ec42,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,01b16fab-95c9-45e0-af59-796360c83deb,"{""en"": {""value"": ""Acquisition of Barcode 167"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 167"", ""direction"": ""ltr""}}}",d8822275-59a9-4772-955c-bbf3815225cb,"{""en"": {""value"": ""Acquisition of Barcode 167"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""d2c1fa53-ed75-4226-bec5-b8c692ffb86d"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","""""","[{""resourceId"": ""dad44dde-07c7-48b2-a25b-69379cb2e6c5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a34a5a26-9129-4c8a-9714-d8482fa665ba"", ""inverseOntologyProperty"": """"}]",7ac7755f-91f2-4a2f-8d95-4b64d90eed9c,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
1fc9909d-3765-47ef-a614-6ecdee384ed8,26a55ac6-d772-11ef-825b-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,0cf0f962-2370-4407-82ab-afea6f18452c,"{""en"": {""value"": ""Acquisition of Barcode 16741"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",26a5c4f2-d772-11ef-825b-0275dc2ded29,"{""26a63fd6-d772-11ef-825b-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""26a640bc-d772-11ef-825b-0275dc2ded29"": null, ""26a621fe-d772-11ef-825b-0275dc2ded29"": null, ""26a61042-d772-11ef-825b-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""26a6331a-d772-11ef-825b-0275dc2ded29"": {""en"": {""value"": ""Acquisition of Barcode 16741"", ""direction"": ""ltr""}}}",ef384ce6-41cd-493b-bc53-2f6adb87e070,"{""en"": {""value"": ""Acquisition of Barcode 16741"", ""direction"": ""ltr""}}",26a58b04-d772-11ef-825b-0275dc2ded29,"[{""resourceId"": ""e009f23b-20a5-4af6-9af5-079b9d9ae5a7"", ""ontologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55"", ""resourceXresourceId"": ""622123a3-df4e-426e-96a6-666c4474b863"", ""inverseOntologyProperty"": ""ac41d9be-79db-4256-b368-2f4559cfbe55""}]","""""","[{""resourceId"": ""1e63bf74-5617-4806-b152-ef2b1fbc89d4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""82ffeb2b-a4f6-4780-89a2-e6c0343a8b05"", ""inverseOntologyProperty"": """"}]",570b533f-cd21-415c-8e5a-d25acac18313,2003-01-01,2003-01-01,2003-12-31,2003-12-31,26a57510-d772-11ef-825b-0275dc2ded29
