resourceinstanceid,graphid,graphpublicationid,principaluser_id,chem_tileid,chem_material_data_assignment_name_content,chem_nodegroupid,chem_material_data_assignment_name_type,chem_material_data_assignment_name_language
e6c08b20-bd1f-4fe1-b62a-3f50e3042c82,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,910faf41-94e9-48bc-b495-692a88d11339,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
f7682541-2782-469a-84f8-1e886c1eedb2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5317d5ac-2c64-4961-9551-34627069dcbd,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
3a8e2424-6418-4960-bd67-40fe38ebf28c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d7885583-b5a8-482f-821a-096681b87cec,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
d6330458-6b13-4b03-9867-c409b11cf747,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b1373759-ba8c-4f08-9c45-9342bc5a2525,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
f6b6d1b8-3b6e-44b0-9a49-109524737fcf,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5da490cd-a9da-40d8-a730-8ff1d731ce1d,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
185a6f3d-4ca4-4a4a-a300-de7b7e8a4539,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4fb5e02d-56f0-40f9-ba9b-7d4c8f73bd18,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
4632b42c-452f-4f23-92cc-4670b7bf68d1,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3c6ac79a-5773-4a51-8d67-f0c20369974f,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
edec6e16-5be8-4a68-b9ce-4f6bd503710d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3a424ad8-c79c-4f28-a0fc-50c95262190b,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
b6cee3e4-82ce-4015-bbf6-64d358863970,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5c5fca9a-06d7-4b94-b0ae-2d9844bf9e3e,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
6c335054-d00e-4180-92c5-32680b77b464,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3ae90d1d-213d-4b7d-ac48-2d12c5b69aed,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
bb3943fb-57c2-498f-87e9-fa9d5ef2ebd9,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0a8984e8-4efe-4554-934d-a694788738a2,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
4d8ec26d-6069-4f82-99d1-1c8113884466,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,15faf906-a5bc-47a1-91af-254db01637a1,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
447024b0-6d74-4373-910f-571701162f3e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,56b65150-7062-42e0-b5cc-af82827bc4c3,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
31e06e21-6573-409a-a806-8edda69a1fdd,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,624c76ed-1535-4acc-8b17-f4f6b43a6980,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
a4dc321d-affc-4622-93b9-231716224bb3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,06174640-4218-4f8a-ad99-39d97374121d,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
85382531-ce67-4a85-8e1f-e7cb3a0022de,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,241c9597-9b0f-4d2b-8619-86b18aaa5fd9,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
050ab3c1-bc98-4658-9cfe-ff33fe7c1864,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5a8c7122-ea05-44d8-a747-eaff4d9596bb,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
a67a2b2c-a250-4dc1-a0e0-69bb2e170256,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,da973ee0-3833-46f2-b13e-96b0c020370f,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
278af0f7-6164-4a4c-97f7-c952a16700b4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,523b80c5-0496-4435-9464-2f885411b8b4,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
15e60db0-53f6-4963-8fb5-2eddd9df30a2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f47a4dbd-261f-48dc-a59f-9a5ad0c4893b,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
93e4f742-889a-4e89-99c6-349297df9344,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3bbc7345-4c76-4e87-9e3c-5ee46562a1d7,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
15713615-4c3b-4a13-82bd-a9db071189ab,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,288afe93-1b71-4d04-a6c8-c3f98ec7b88d,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
13b2098e-799f-47ec-9301-3ec8684c96a2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,ec4c9d82-3ba5-48c1-91ae-c60433e2c87b,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
5c31f02f-e2c6-481e-bd76-8a68a75acabd,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4a428ba4-76d7-4ecf-a99f-927aaa645c1d,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
6983f46a-1d34-415e-97b1-a07306952c69,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,782c46ac-b865-4009-a545-5bf4259e53ae,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
6064ff3f-31f6-4bcf-ac02-c9ba3bcdde03,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,57c9af07-4e2e-4290-be9a-16db6f5745cb,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
71528472-bcf6-4cb8-a938-d00705827e7f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,36457026-b7b7-4af2-92b6-55e307540366,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
4c01adf2-6059-4732-9b17-a97bdcc9b70f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e9e6c5db-4b8c-43ba-8796-4acf2c243a6d,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
299f7619-71c7-4707-adde-11bd259da3e7,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,97d087a3-f9c8-4d3a-b8ef-47d367eefff4,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
3590944b-e03a-4d33-9b87-6fbf64f74ad8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7df8aabb-456d-4018-b8c2-08563754c65d,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
d782ce88-c940-417d-a866-fd386e8513d4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5c36a158-4a6f-43d1-bbb6-13b498bb5cac,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
8bbdb4db-53b5-42f9-a196-32285d5cb4d7,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,baaa0d2b-3e32-4a25-9785-9de563dcde6f,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
9ded4e9d-b3a4-457d-8517-9c00fa8ff65f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,06d4fe14-81b4-425d-a3f4-3daf44e9e1df,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
50c95d10-580c-4282-8747-dff18eb8db50,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,d724a256-0c04-4f26-bd96-a59a2fa748dd,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
eb6320c3-7823-47e8-b78f-6c1597eaac0c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,10cb5741-6d67-42c3-9f67-06451fe9d478,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
d01860e5-6e38-412d-9cd1-e2279c5e116a,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f1bc3bd3-ba4f-4887-8439-98f5eb73d033,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
2cafe131-74c7-41a6-96e5-830a4e1e3c99,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,c08ece56-b8ba-4a6a-9cdd-f225836dfe20,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
73c35a27-9626-4466-b0ec-1c4be29ced16,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e039f9e2-36a7-46e0-ac37-2d29e714f70c,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
e3027654-37f5-4fc6-a7fb-b825a0a3f645,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b954310a-cbfb-49fd-801c-306236e9c0c5,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
41d6ddb8-e77d-485a-8297-35fb904cb90b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,419b7692-f33d-44a5-b00d-cad83ce1f2da,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
e523f1e8-c46a-4c58-b22b-b6aef6d32422,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,90db3f2d-0afa-492b-b3a7-95098d353870,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
897aa5d2-2e43-4c48-8a29-f56e3d442fea,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,0cc8d7b3-6c96-4569-882a-24880b3dc97c,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
653d3879-db4e-4674-9432-9f11c0ce6034,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,17a57f4a-66bd-41cc-8cdb-01ee3c8019dc,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
e331be0e-a9a5-4738-b69c-13400148c9ba,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,a1fe32ca-5755-4faf-b8d6-954d633dd74e,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
f470cb32-73b7-4abe-9157-1ad8ef7fb422,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,398bd4fe-e2fc-49ef-8397-051adabafdbc,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
542e6e4f-ce2d-47e7-a0db-053b406f81e0,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,acb18cea-259e-42ec-b6e8-e6a3f112b9ee,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
c43aa504-4643-4a16-9e90-0912b5ad33b7,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,429ab793-e631-4ccd-af6a-fdcec1284c9b,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
e4bb82a2-8805-429c-84a5-7b56ac772e7b,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7da5c7e2-283f-4b8b-97d6-bb63154ef612,"""[\""0104fe1c-a2b1-4217-b6f2-b3b70e011e3e\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
583c87ae-57d3-483e-9826-1ad1a2005046,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e5034da0-c574-4567-94cb-db5ac0cbbaf8,"""[\""a4fc735d-4590-4679-9007-5b5e8c349b63\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
eb787628-1e3d-4d05-814c-4797436bbc58,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,f6d7f35d-cd66-4606-912a-b35f5559e82c,"""[\""a4fc735d-4590-4679-9007-5b5e8c349b63\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
60b38903-4187-485b-967b-be0babaed7a3,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4bda3feb-b80c-4664-a65c-47d99d65b149,"""[\""a4fc735d-4590-4679-9007-5b5e8c349b63\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
fff75551-18fc-45ff-8020-b7f280a3940e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,12e60cf8-bb2e-438b-8079-a6c293a12c8b,"""[\""a4fc735d-4590-4679-9007-5b5e8c349b63\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
c1b39907-d065-42ad-a9f6-d92ebf0e9ebc,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,21a9fdd3-ef6c-4fdc-a281-e219ecc496fa,"""[\""a4fc735d-4590-4679-9007-5b5e8c349b63\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
2ba00d7f-ce46-4412-b039-4d56fcd2a185,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,036dda8d-9f86-4f49-8817-db06e9014959,"""[\""a4fc735d-4590-4679-9007-5b5e8c349b63\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
a65efee6-e480-4718-9ea3-23ff19eddffc,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3ad72b17-d6af-4102-a5c2-991190b87050,"""[\""a4fc735d-4590-4679-9007-5b5e8c349b63\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
dcf7590b-e583-4b15-9d08-3a771aebf94f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,4ff5ace5-3dfe-4797-8149-d1b15077e843,"""[\""a4fc735d-4590-4679-9007-5b5e8c349b63\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
db972dba-5250-4001-b193-a1aef276e68c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,3df97175-d642-4ace-ae31-8303c911e401,"""[\""a4fc735d-4590-4679-9007-5b5e8c349b63\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
b0ea47aa-0a45-4265-9806-0220131ee941,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,87738b6f-86c7-460f-a40c-c958f266cb24,"""[\""a4fc735d-4590-4679-9007-5b5e8c349b63\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
928e3fda-c576-4451-be0a-cb1f039918dd,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,7a21c143-011c-41b5-aeae-3201dba47a41,"""[\""a4fc735d-4590-4679-9007-5b5e8c349b63\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
7b956b43-7542-469a-9f4b-46f3a07c6744,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,84c107fd-28ae-4dac-9b8d-e73c474b5ec2,"""[\""a4fc735d-4590-4679-9007-5b5e8c349b63\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
3723dc9c-c794-4e8b-a02b-9911819bffe4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,81a9d155-6707-4973-bb7c-ebef390d475b,"""[\""a4fc735d-4590-4679-9007-5b5e8c349b63\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
ea578ab3-02e8-426f-b7f5-0c45ac5c0a2c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5f4f9ba9-4c3f-4f9b-ab5d-8e5448cea8d9,"""[\""26f2c278-7515-4d2b-8894-0fc4ca9f9f22\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]"
913da68c-b49b-4075-a00d-c6e4516ad651,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,874c898f-7306-49bf-b786-b1fca03bff5e,"""[\""26f2c278-7515-4d2b-8894-0fc4ca9f9f22\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]"
a93757d8-ca37-4fee-8e35-79953d2f7f3f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,63ccd9d0-784e-46e0-8162-72da10e80795,"""[\""26f2c278-7515-4d2b-8894-0fc4ca9f9f22\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]"
e2eb75c9-0d35-4bb6-8070-8c8dc6917cb4,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,5a651243-7421-4a91-8b57-f07fcce8ff72,"""[\""26f2c278-7515-4d2b-8894-0fc4ca9f9f22\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]"
1b367f76-f20e-4759-9ac5-6cf2df72ea4c,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,6351ccc7-b17e-4c24-9376-441154e46b48,"""[\""26f2c278-7515-4d2b-8894-0fc4ca9f9f22\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
2825f62f-064b-4a06-88ee-f058c85e51a5,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,528bc913-6b87-4c9f-b5ec-5c840d735919,"""[\""26f2c278-7515-4d2b-8894-0fc4ca9f9f22\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
c50f09c7-e921-4390-9d39-11e49cef6f3e,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b267e217-2527-4d35-adc8-c7f8f4def39c,"""[\""26f2c278-7515-4d2b-8894-0fc4ca9f9f22\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]"
f20e9779-555f-4d3b-a818-7b3a3f9dc6b2,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,2018c083-7c36-4b01-b6dc-6dfaf8c382ee,"""[\""26f2c278-7515-4d2b-8894-0fc4ca9f9f22\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"[""91b68412-5cef-47b1-bb9d-bb204a2defad""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]"
9e6d953f-8cae-4705-bc09-e37778739e46,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,e88c6eee-91af-432f-94ae-fffdf3066726,"""[\""26f2c278-7515-4d2b-8894-0fc4ca9f9f22\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
7f07538f-7cf0-486d-bde4-60365bd5280d,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,6987f36a-3086-4cb2-8ddd-2cb001ba0da2,"""[\""26f2c278-7515-4d2b-8894-0fc4ca9f9f22\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
173a0901-2349-4fce-8dac-e04954b92c8f,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,b8b98326-3cf1-4819-96ed-6fac9cc074ca,"""[\""f8a3d50d-1701-4fd6-ad39-c6f0eec47708\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
a95a0825-154c-41cd-9435-6714298b46c8,bda239c6-d376-11ef-a239-0275dc2ded29,a4ea5a7a-d7f0-11ef-a75a-0275dc2ded29,1,51b0386b-bfe7-414c-8cc3-91ba074c59ba,"""[\""f8a3d50d-1701-4fd6-ad39-c6f0eec47708\""]""",bda3b60c-d376-11ef-a239-0275dc2ded29,"""""",""""""
