resourceinstanceid,graphid,graphpublicationid,principaluser_id,group_name_tileid,group_name_name_content,group_name_name_type,group_name_name_language,group_name_nodegroupid,group_name_tile_data
85080b00-046f-4721-b076-42d7e0c72c55,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,3e0b1ec7-0fc2-44d3-9b59-9fbdd4c69065,"{""en"": {""value"": ""Hans O. Mahn & Co."", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Hans O. Mahn & Co."", ""direction"": ""ltr""}}}"
e4c43066-eb31-421d-ac33-ca9ca9e07315,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,7389e84b-5e65-450a-87ac-fdc7ff5c60bc,"{""en"": {""value"": ""Chen Fu Photo Material"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Chen Fu Photo Material"", ""direction"": ""ltr""}}}"
72f5ae2d-df79-405b-901d-53fddeb738f0,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,0f3752c9-09cc-421f-8ad1-52abb84a5742,"{""en"": {""value"": ""Ilford Limited, London"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Ilford Limited, London"", ""direction"": ""ltr""}}}"
abf562ec-aace-4c87-960d-a53724ea7ff3,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,5d675534-7959-4a36-ae1c-380966af8d72,"{""en"": {""value"": ""G.H. Links Company"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""G.H. Links Company"", ""direction"": ""ltr""}}}"
eb40ddb2-c1e1-4bf5-bd49-f189b1cacbb4,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,10cff8b1-af08-4429-85a8-8c24e362b578,"{""en"": {""value"": ""J. Paul Getty Museum (JPGM)"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""J. Paul Getty Museum (JPGM)"", ""direction"": ""ltr""}}}"
ca8a5832-03e2-4e6e-9468-0bd284c3b20d,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,b050dbf7-1b43-4b88-8a3f-032022398857,"{""en"": {""value"": ""Various"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Various"", ""direction"": ""ltr""}}}"
25741c6e-5fb8-4dc0-8fef-7d14eec5f380,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,9bfaaca3-253a-4742-ad3f-079ae2153a9f,"{""en"": {""value"": ""Fotochema"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Fotochema"", ""direction"": ""ltr""}}}"
3f2632e8-adb6-45ee-ae32-d378da5b9320,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,ecab42fb-9b63-4b75-8e33-15657418ee73,"{""en"": {""value"": ""J. Raphael"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""J. Raphael"", ""direction"": ""ltr""}}}"
5d329bdb-508f-4bfa-ad03-84798600497d,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,ecc7cce3-1564-4245-874a-9862424f4b69,"{""en"": {""value"": ""Conservation Support Systems"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Conservation Support Systems"", ""direction"": ""ltr""}}}"
618af69c-d782-42d5-a178-cb30e32bd06b,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,f68f5b72-3f50-4749-89f7-7fc447d9e089,"{""en"": {""value"": ""Dorsett & Jackson, Inc."", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Dorsett & Jackson, Inc."", ""direction"": ""ltr""}}}"
5b9e3ef4-558d-4d2d-95a8-23d80268421b,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,0f9279e4-b6d5-41c6-b1d6-8c707099aaa8,"{""en"": {""value"": ""Andrei Andreev"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Andrei Andreev"", ""direction"": ""ltr""}}}"
9ae773c1-e006-4b57-be82-454f6f8835bc,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,8ac8cd2e-1e28-4f34-b141-5292e7b368e3,"{""en"": {""value"": ""J. P. Stephenson"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""J. P. Stephenson"", ""direction"": ""ltr""}}}"
7b5144ec-e110-480d-8b6c-42505fd835f8,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,30659371-a777-4506-bf8b-464a435a7497,"{""en"": {""value"": ""Fuji Photo Film Co."", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Fuji Photo Film Co."", ""direction"": ""ltr""}}}"
bfc56433-1710-4dc1-9ea0-bd5a34966929,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,d0662e4b-7ba8-48b0-a89d-407643618198,"{""en"": {""value"": ""Fotospeed"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Fotospeed"", ""direction"": ""ltr""}}}"
617c9287-e550-43e8-be69-ba22933f9198,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,679368da-fc4f-4c04-a686-edfe2d0a96ac,"{""en"": {""value"": ""Ram Chemicals"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Ram Chemicals"", ""direction"": ""ltr""}}}"
f4211d92-b0fb-42f0-abef-bf58e92de956,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,2b5f450d-6c5a-46b9-a013-ab792f95155d,"{""en"": {""value"": ""Air Products and Chemicals"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Air Products and Chemicals"", ""direction"": ""ltr""}}}"
d19561f8-73bb-4237-8233-72d8128e3522,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,ebae5cc4-8d46-4a9e-b8e0-3d83aa728235,"{""en"": {""value"": ""Goldschmidt Chemical Corp."", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Goldschmidt Chemical Corp."", ""direction"": ""ltr""}}}"
32aa6ae2-89e2-456b-b72f-f421dd3cb52b,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,5bc94900-f5df-4048-9d96-98e046d727f9,"{""en"": {""value"": ""Pianamiele"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Pianamiele"", ""direction"": ""ltr""}}}"
254340cd-da97-45ce-8d91-4f4bf3e04964,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,bf72083c-a89b-49f4-8a2a-fe959edae958,"{""en"": {""value"": ""Lansco"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Lansco"", ""direction"": ""ltr""}}}"
e196fbdf-74e5-4791-b8d6-901236a6aab0,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,ac1678d8-1d1f-44fd-8fad-6b5cc8d4b242,"{""en"": {""value"": ""L.A. Art Supply"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""L.A. Art Supply"", ""direction"": ""ltr""}}}"
a3e37be8-d9f7-46f9-a0ed-5dcaf28cb0c5,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,695a5b9a-1fdb-408e-9b86-f2712835e3e0,"{""en"": {""value"": ""Natural Food Store"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Natural Food Store"", ""direction"": ""ltr""}}}"
f949f73f-0d32-4161-a777-85bf2c5a7e52,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,ebf9ecab-7947-44c8-a159-ec3826f7c402,"{""en"": {""value"": ""Porter Chemical Co."", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Porter Chemical Co."", ""direction"": ""ltr""}}}"
cf8e4ebd-b64b-4143-a7b4-41d1fe5cf235,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,340601c3-3b3e-47ad-b945-d5b31993691c,"{""en"": {""value"": ""H. Kuhn"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""H. Kuhn"", ""direction"": ""ltr""}}}"
c391037b-2735-40fd-95ee-a10cfcc3b244,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,d29d9447-5482-4408-8c88-e259103c82d2,"{""en"": {""value"": ""Tizian Color Company"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Tizian Color Company"", ""direction"": ""ltr""}}}"
2106478b-cdf7-4218-990f-a0362def4852,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,48bb4687-d049-45a1-ab1c-0732206233db,"{""en"": {""value"": ""Gambier Parry"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Gambier Parry"", ""direction"": ""ltr""}}}"
082ec021-a215-4f30-ab19-328430960825,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,7c3dd3db-16fc-4680-b81b-5a8b0f46d23b,"{""en"": {""value"": ""Dainippon"", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Dainippon"", ""direction"": ""ltr""}}}"
4d588d1d-82d3-4762-b660-c411c2f77865,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,29518022-c97d-4d02-9c55-8e098f54d663,"{""en"": {""value"": ""Lechertier Barbe, Ltd."", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Lechertier Barbe, Ltd."", ""direction"": ""ltr""}}}"
25c8281d-31b6-4dde-9a07-399a39c21440,36956e50-d770-11ef-8f5d-0275dc2ded29,3fd6e10e-d8c6-11ef-9ef7-0275dc2ded29,1,15f6a914-bc2c-4df7-9e1a-bc8a326d6d56,"{""en"": {""value"": ""Gem-O'-Lite Plastics Corp."", ""direction"": ""ltr""}}","[""8f40c740-3c02-4839-b1a4-f1460823a9fe""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",3695cff8-d770-11ef-8f5d-0275dc2ded29,"{""3695fbe0-d770-11ef-8f5d-0275dc2ded29"": [""8f40c740-3c02-4839-b1a4-f1460823a9fe""], ""3695ec86-d770-11ef-8f5d-0275dc2ded29"": null, ""3695e092-d770-11ef-8f5d-0275dc2ded29"": null, ""3696269c-d770-11ef-8f5d-0275dc2ded29"": [""bc35776b-996f-4fc1-bd25-9f6432c1f349""], ""3696194a-d770-11ef-8f5d-0275dc2ded29"": {""en"": {""value"": ""Gem-O'-Lite Plastics Corp."", ""direction"": ""ltr""}}}"
